Rank,Year,Class_Name,Author_ID,Author_Name,Total_Papers,Total_Trend_Score,Paper_List_Details
1,2021,조선해양공학,351036760,Sung-Jun Jung,1,0.147727,"[Current Measurement and Velocity Spatial Distribution of Deep Ocean Engineering Basin]
   └ 학회: 한국해양공학회 (IF: 0.53)"
2,2021,조선해양공학,302164703,Jae-Sang Jung,1,0.147727,"[Current Measurement and Velocity Spatial Distribution of Deep Ocean Engineering Basin]
   └ 학회: 한국해양공학회 (IF: 0.53)"
3,2021,조선해양공학,379258316,Yong-Guk Lee,1,0.147727,"[Current Measurement and Velocity Spatial Distribution of Deep Ocean Engineering Basin]
   └ 학회: 한국해양공학회 (IF: 0.53)"
4,2021,조선해양공학,658971578,박병원,1,0.147727,"[Current Measurement and Velocity Spatial Distribution of Deep Ocean Engineering Basin]
   └ 학회: 한국해양공학회 (IF: 0.53)"
5,2021,조선해양공학,519816558,Sung-Chul Hwang,1,0.147727,"[Current Measurement and Velocity Spatial Distribution of Deep Ocean Engineering Basin]
   └ 학회: 한국해양공학회 (IF: 0.53)"
6,2021,조선해양공학,749359650,In-Bo Park,1,0.147727,"[Current Measurement and Velocity Spatial Distribution of Deep Ocean Engineering Basin]
   └ 학회: 한국해양공학회 (IF: 0.53)"
7,2021,조선해양공학,169694932,Jin-Ha Kim,1,0.147727,"[Current Measurement and Velocity Spatial Distribution of Deep Ocean Engineering Basin]
   └ 학회: 한국해양공학회 (IF: 0.53)"
8,2021,조선해양공학,140261028,Il-Ryong Park,1,0.147727,"[Current Measurement and Velocity Spatial Distribution of Deep Ocean Engineering Basin]
   └ 학회: 한국해양공학회 (IF: 0.53)"
9,2021,조선해양공학,882724485,Jin Ha Kim,1,0.147727,"[A Study on Current Characteristics Based on Design and Performance Test of Current Generator of KRISO""s Deep Ocean Engineering Basin]
   └ 학회: 한국해양공학회 (IF: 0.53)"
10,2021,조선해양공학,984099751,Jae Sang Jung,1,0.147727,"[A Study on Current Characteristics Based on Design and Performance Test of Current Generator of KRISO""s Deep Ocean Engineering Basin]
   └ 학회: 한국해양공학회 (IF: 0.53)"
11,2021,조선해양공학,836856035,Seok Won Hong,1,0.147727,"[A Study on Current Characteristics Based on Design and Performance Test of Current Generator of KRISO""s Deep Ocean Engineering Basin]
   └ 학회: 한국해양공학회 (IF: 0.53)"
12,2021,조선해양공학,394024472,Chun Ju Lee,1,0.147727,"[A Study on Current Characteristics Based on Design and Performance Test of Current Generator of KRISO""s Deep Ocean Engineering Basin]
   └ 학회: 한국해양공학회 (IF: 0.53)"
13,2021,조선해양공학,653058719,Yong Guk Lee,1,0.147727,"[A Study on Current Characteristics Based on Design and Performance Test of Current Generator of KRISO""s Deep Ocean Engineering Basin]
   └ 학회: 한국해양공학회 (IF: 0.53)"
14,2021,조선해양공학,833422068,Il Ryong Park,1,0.147727,"[A Study on Current Characteristics Based on Design and Performance Test of Current Generator of KRISO""s Deep Ocean Engineering Basin]
   └ 학회: 한국해양공학회 (IF: 0.53)"
15,2021,조선해양공학,938693506,In Haeng Song,1,0.147727,"[A Study on Current Characteristics Based on Design and Performance Test of Current Generator of KRISO""s Deep Ocean Engineering Basin]
   └ 학회: 한국해양공학회 (IF: 0.53)"
16,2021,조선해양공학,734622838,정광효,2,0.125,"[Numerical Study on Taylor Bubble Rising in Pipes]
   └ 학회: 한국해양공학회 (IF: 0.53)
--------------------------------
[Prediction of Significant Wave Height in Korea Strait Using Machine Learning]
   └ 학회: 한국해양공학회 (IF: 0.53)"
17,2021,조선해양공학,519069199,이강수,2,0.125,"[An Experimental Study on the H-Beam Under Fire Load in Open Space]
   └ 학회: 한국해양공학회 (IF: 0.53)
--------------------------------
[Comparison of Numerical Analyses and Model Test for Evaluation on Hydroelastic and Higher-order Springing Responses of Fixed Cylindrical Structure]
   └ 학회: 한국해양공학회 (IF: 0.53)"
18,2021,조선해양공학,425808778,In-Tae Kim,1,0.125,"[Numerical Study to Evaluate Course-Keeping Ability in Regular Waves Using Weather Vaning Simulation]
   └ 학회: 한국해양공학회 (IF: 0.53)"
19,2021,조선해양공학,483652566,김상현,1,0.125,"[Numerical Study to Evaluate Course-Keeping Ability in Regular Waves Using Weather Vaning Simulation]
   └ 학회: 한국해양공학회 (IF: 0.53)"
20,2021,조선해양공학,449453235,Hyun-Sung Kim,1,0.125,"[Comparison of Numerical Analyses and Model Test for Evaluation on Hydroelastic and Higher-order Springing Responses of Fixed Cylindrical Structure]
   └ 학회: 한국해양공학회 (IF: 0.53)"
21,2021,조선해양공학,361977259,Younguk Won,1,0.125,"[Comparison of Numerical Analyses and Model Test for Evaluation on Hydroelastic and Higher-order Springing Responses of Fixed Cylindrical Structure]
   └ 학회: 한국해양공학회 (IF: 0.53)"
22,2021,조선해양공학,926436510,Young Jae Oh,1,0.125,"[Comparison of Numerical Analyses and Model Test for Evaluation on Hydroelastic and Higher-order Springing Responses of Fixed Cylindrical Structure]
   └ 학회: 한국해양공학회 (IF: 0.53)"
23,2021,조선해양공학,675188729,Byoung Wan Kim,1,0.125,"[Comparison of Numerical Analyses and Model Test for Evaluation on Hydroelastic and Higher-order Springing Responses of Fixed Cylindrical Structure]
   └ 학회: 한국해양공학회 (IF: 0.53)"
24,2021,조선해양공학,268193064,Il Hyoung Cho,1,0.11363600000000001,"[Effect of Internal Fluid Resonance on the Performance of a Floating OWC Device]
   └ 학회: 한국해양공학회 (IF: 0.53)"
25,2021,조선해양공학,139194176,WeonCheol Koo,3,0.102272,"[An Experimental Study on Wave Absorber Performance of Combined Punching Plate in a Two-Dimensional Mini Wave Tank]
   └ 학회: 한국해양공학회 (IF: 0.53)
--------------------------------
[Numerical Analysis of Wave Energy Extraction Performance According to the Body Shape and Scale of the Breakwater-integrated Sloped OWC]
   └ 학회: 한국해양공학회 (IF: 0.53)
--------------------------------
[Analysis of Dynamic Response Characteristics for 5 MW Jacket-type Fixed Offshore Wind Turbine]
   └ 학회: 한국해양공학회 (IF: 0.53)"
26,2021,조선해양공학,178083977,Sunny Kumar Poguluri,1,0.102272,"[Performance Analysis of Multiple Wave Energy Converters due to Rotor Spacing]
   └ 학회: 한국해양공학회 (IF: 0.53)"
27,2021,조선해양공학,436829200,Dongeun Kim,1,0.102272,"[Performance Analysis of Multiple Wave Energy Converters due to Rotor Spacing]
   └ 학회: 한국해양공학회 (IF: 0.53)"
28,2021,조선해양공학,374485151,Haeng Sik Ko,1,0.102272,"[Performance Analysis of Multiple Wave Energy Converters due to Rotor Spacing]
   └ 학회: 한국해양공학회 (IF: 0.53)"
29,2021,조선해양공학,686332719,Yoon Hyeok Bae,1,0.102272,"[Performance Analysis of Multiple Wave Energy Converters due to Rotor Spacing]
   └ 학회: 한국해양공학회 (IF: 0.53)"
30,2021,조선해양공학,956724384,Hyunjai Yang,1,0.102272,"[Numerical Analysis of Wave Energy Extraction Performance According to the Body Shape and Scale of the Breakwater-integrated Sloped OWC]
   └ 학회: 한국해양공학회 (IF: 0.53)"
31,2021,조선해양공학,554775938,Eun-Hong Min,1,0.102272,"[Numerical Analysis of Wave Energy Extraction Performance According to the Body Shape and Scale of the Breakwater-integrated Sloped OWC]
   └ 학회: 한국해양공학회 (IF: 0.53)"
32,2021,조선해양공학,986500873,박일룡,2,0.090909,"[Numerical Study on Taylor Bubble Rising in Pipes]
   └ 학회: 한국해양공학회 (IF: 0.53)
--------------------------------
[DES법을 이용한 SUBOFF 잠수함 모델 주위 유동 수치해석 연구]
   └ 학회: 대한조선학회 (IF: 0.48)"
33,2021,조선해양공학,122918438,서성부,2,0.090909,"[Numerical Study on Taylor Bubble Rising in Pipes]
   └ 학회: 한국해양공학회 (IF: 0.53)
--------------------------------
[DES법을 이용한 SUBOFF 잠수함 모델 주위 유동 수치해석 연구]
   └ 학회: 대한조선학회 (IF: 0.48)"
34,2021,조선해양공학,763192165,Seung Chul Shin,1,0.090909,"[Numerical Study on Taylor Bubble Rising in Pipes]
   └ 학회: 한국해양공학회 (IF: 0.53)"
35,2021,조선해양공학,523185625,이강남,1,0.090909,"[Numerical Study on Taylor Bubble Rising in Pipes]
   └ 학회: 한국해양공학회 (IF: 0.53)"
36,2021,조선해양공학,585372809,Hyun Jung Park,1,0.090909,"[Numerical Study on Taylor Bubble Rising in Pipes]
   └ 학회: 한국해양공학회 (IF: 0.53)"
37,2021,조선해양공학,478986175,연성모,2,0.045454,"[〈수치해석을 위한 C++ - 확장 및 지속 가능한 코드개발 그리고 OpenFOAM〉]
   └ 학회: 대한조선학회 (IF: 0.48)
--------------------------------
[통계적 접근 방법을 이용한 저속비대선 및 컨테이너선의 동력 성능 추정]
   └ 학회: 대한조선학회 (IF: 0.48)"
38,2021,조선해양공학,864432926,Joseph Mwangi Ng’aru,1,0.045454,"[Computational Analysis of KCS Model with an Equalizing Duct]
   └ 학회: 한국해양공학회 (IF: 0.53)"
39,2021,조선해양공학,755730650,Sunho Park,1,0.045454,"[Computational Analysis of KCS Model with an Equalizing Duct]
   └ 학회: 한국해양공학회 (IF: 0.53)"
40,2021,조선해양공학,724677203,Beom-soo Hyun,1,0.045454,"[Computational Analysis of KCS Model with an Equalizing Duct]
   └ 학회: 한국해양공학회 (IF: 0.53)"
41,2021,조선해양공학,768765440,Seongpil Cho,2,0.034091,"[Study on a Fully Electrified Car Ferry Design Powered by Removable Battery Systems Considering Domestic Coastal Environment]
   └ 학회: 한국해양공학회 (IF: 0.53)
--------------------------------
[Fault Classification of a Blade Pitch System in a Floating Wind Turbine Based on a Recurrent Neural Network]
   └ 학회: 한국해양공학회 (IF: 0.53)"
42,2021,조선해양공학,562709214,Jongseo Park,1,0.034091,"[Fault Classification of a Blade Pitch System in a Floating Wind Turbine Based on a Recurrent Neural Network]
   └ 학회: 한국해양공학회 (IF: 0.53)"
43,2021,조선해양공학,254839658,Minjoo Choi,1,0.034091,"[Fault Classification of a Blade Pitch System in a Floating Wind Turbine Based on a Recurrent Neural Network]
   └ 학회: 한국해양공학회 (IF: 0.53)"
