Rank,Year,Class_Name,Author_ID,Author_Name,Total_Papers,Total_Trend_Score,Paper_List_Details
21,2021,건축공학,451361862,이건세,1,0.209104,"[딥러닝을 이용한 외해 해양기상자료로부터의 항내파고 예측]
   └ 학회: 한국해안해양공학회 (IF: 0.68)"
22,2021,건축공학,437021034,정동현,1,0.209104,"[딥러닝을 이용한 외해 해양기상자료로부터의 항내파고 예측]
   └ 학회: 한국해안해양공학회 (IF: 0.68)"
23,2021,건축공학,277184816,문용호,1,0.209104,"[딥러닝을 이용한 외해 해양기상자료로부터의 항내파고 예측]
   └ 학회: 한국해안해양공학회 (IF: 0.68)"
24,2021,건축공학,469007950,박원경,1,0.209104,"[딥러닝을 이용한 외해 해양기상자료로부터의 항내파고 예측]
   └ 학회: 한국해안해양공학회 (IF: 0.68)"
25,2021,건축공학,692961244,채장원,1,0.209104,"[딥러닝을 이용한 외해 해양기상자료로부터의 항내파고 예측]
   └ 학회: 한국해안해양공학회 (IF: 0.68)"
26,2021,건축공학,974959768,양근혁,12,0.20787,"[바텀애시 및 준설토 기반 인공 경량골재 콘크리트의 역학적 특성]
   └ 학회: 대한건축학회 (IF: 0.54)
--------------------------------
[폴리락타이드를 이용한 투수블록의 휨 거동 및 강성 평가]
   └ 학회: 대한건축학회 (IF: 0.54)
--------------------------------
[콘크리트 단위용적중량을 고려한 경량골재 콘크리트 보의 소성회전능력 모델의 제시]
   └ 학회: 한국콘크리트학회 (IF: 0.51)
--------------------------------
[비부착 강봉 트러스 시스템으로 보강된 조적벽체의 내진 거동 평가]
   └ 학회: 한국콘크리트학회 (IF: 0.51)
--------------------------------
[콘크리트용 건식생산 바텀애시 골재의 물리적 특성 평가]
   └ 학회: 한국콘크리트학회 (IF: 0.51)
--------------------------------
[바텀애시 골재와 기포를 이용한 경량 콘크리트 ET-판넬의 휨 및 전단거동 평가]
   └ 학회: 한국콘크리트학회 (IF: 0.51)
--------------------------------
[폐콘크리트 및 폐모르타르로부터 분리된 미분말의 물리적·화학적 특성 평가]
   └ 학회: 한국콘크리트학회 (IF: 0.51)
--------------------------------
[바텀애시 골재 콘크리트의 압축강도 발현모델 제시]
   └ 학회: 한국콘크리트학회 (IF: 0.51)
--------------------------------
[심각한 손상을 입은 철근 콘크리트 기둥의 내진 복원 거동 평가]
   └ 학회: 한국콘크리트학회 (IF: 0.51)
--------------------------------
[폐콘크리트 미분말을 이용한 방사성 폐기물 처분용기용 고화체의 특성 평가]
   └ 학회: 한국콘크리트학회 (IF: 0.51)
--------------------------------
[바텀애시 골재 콘크리트의 압축강도 발현에 대한 초기 양생온도의 영향]
   └ 학회: 한국콘크리트학회 (IF: 0.51)
--------------------------------
[바텀애시 골재와 스티로폼 비드를 이용한 경량 콘크리트의 역학적 특성 및 열저항 평가]
   └ 학회: 한국콘크리트학회 (IF: 0.51)"
27,2021,건축공학,403072998,현태환,4,0.18573,"[CPTED 사업의 효과성 분석에서 WDD의 도입 가능성 검토]
   └ 학회: 대한국토·도시계획학회 (IF: 1.35)
--------------------------------
[범죄예방 환경조성사업의 범죄감소 효과 분석 연구]
   └ 학회: 대한건축학회 (IF: 0.54)
--------------------------------
[침입범죄에 영향을 미치는 건축 · 공간 특성에 대한 연구 - Space syntax 및 가시성 분석을 활용하여 -]
   └ 학회: 대한건축학회 (IF: 0.54)
--------------------------------
[침입범죄로부터 안전한 환경조성을 위한 장소프로파일 진단 도구 제안 연구]
   └ 학회: 대한건축학회 (IF: 0.54)"
28,2021,건축공학,776699096,박유나,4,0.18573,"[CPTED 사업의 효과성 분석에서 WDD의 도입 가능성 검토]
   └ 학회: 대한국토·도시계획학회 (IF: 1.35)
--------------------------------
[저층주거지 내 범죄예방 환경조성 시설 · 기법의 효과성 실증 연구]
   └ 학회: 대한건축학회 (IF: 0.54)
--------------------------------
[침입범죄에 영향을 미치는 건축 · 공간 특성에 대한 연구 - Space syntax 및 가시성 분석을 활용하여 -]
   └ 학회: 대한건축학회 (IF: 0.54)
--------------------------------
[침입범죄로부터 안전한 환경조성을 위한 장소프로파일 진단 도구 제안 연구]
   └ 학회: 대한건축학회 (IF: 0.54)"
29,2021,건축공학,824487955,박준규,6,0.18572999999999998,"[Drone Image Quality Analysis According to Flight Plan]
   └ 학회: 한국측량학회 (IF: 0.67)
--------------------------------
[Accuracy Analysis of Road Surveying and Construction Inspection of Underpass Section using Mobile Mapping System]
   └ 학회: 한국측량학회 (IF: 0.67)
--------------------------------
[지형모델 구축 방법에 따른 토공물량 산정의 정확도 평가]
   └ 학회: 한국측량학회 (IF: 0.67)
--------------------------------
[드론 라이다와 영상에 의한 포장 노면의 평탄성 분석]
   └ 학회: 한국측량학회 (IF: 0.67)
--------------------------------
[Generation of 3D Design Data using Laser Scanning Data]
   └ 학회: 한국측량학회 (IF: 0.67)
--------------------------------
[도로공간정보 구축을 위한 기준점 거리 별 MMS 성과물의 정확도 평가]
   └ 학회: 한국측량학회 (IF: 0.67)"
30,2021,건축공학,644454409,남진,8,0.172203,"[Analysis on the Change Pattern and Dynamic Characteristics of Location Centrality in K-REITs’ Underlying Assets Using the Spatial Statistical Model]
   └ 학회: 대한국토·도시계획학회 (IF: 1.35)
--------------------------------
[도시회복력(Urban Resilience) 향상을 위한 도시재생]
   └ 학회: 대한국토·도시계획학회 (IF: 1.35)
--------------------------------
[Big Data-Based Analysis of Characteristics of Consumption Sales by Region and Age : Focused on Seoul]
   └ 학회: 대한국토·도시계획학회 (IF: 1.35)
--------------------------------
[An Analysis of the Changing Influence Factors on the Housing Affordability for One-person Tenant in Seoul]
   └ 학회: 대한국토·도시계획학회 (IF: 1.35)
--------------------------------
[포용도시 관점에서 재개발임대주택의 사회적 배제 완화를 위한 요인별 중요도 분석]
   └ 학회: 대한국토·도시계획학회 (IF: 1.35)
--------------------------------
[스마트시티 생활서비스의 지역적 특성과 결핍지역 분석 : 서울시 행정동을 중심으로]
   └ 학회: 대한국토·도시계획학회 (IF: 1.35)
--------------------------------
[서울시 도시공간 중심성의 변화와 그 요인분석 : 2011년과 2019년을 중심으로]
   └ 학회: 대한국토·도시계획학회 (IF: 1.35)
--------------------------------
[A Study on the Socio-spatial Characteristics of the Elderly and the Influence Factors of ‘Aging in Place’ in Seoul : With a Focus on Elderly-concentrated Areas]
   └ 학회: 대한국토·도시계획학회 (IF: 1.35)"
31,2021,건축공학,639207755,김성아,2,0.17220200000000002,"[공동주택 리모델링 초기 설계안 검토 자동화 시스템 - 벽체, 바닥판의 정량 데이터 추출]
   └ 학회: 대한건축학회 (IF: 0.54)
--------------------------------
[영상분석 기술 기반 모듈러 건축 공장제작 공정 모니터링 자동화]
   └ 학회: 대한건축학회 (IF: 0.54)"
32,2021,건축공학,960669318,김진영,2,0.17220200000000002,"[공동주택 리모델링 초기 설계안 검토 자동화 시스템 - 벽체, 바닥판의 정량 데이터 추출]
   └ 학회: 대한건축학회 (IF: 0.54)
--------------------------------
[영상분석 기술 기반 모듈러 건축 공장제작 공정 모니터링 자동화]
   └ 학회: 대한건축학회 (IF: 0.54)"
33,2021,건축공학,570812290,서은아,2,0.17097,"[폐콘크리트 및 폐모르타르로부터 분리된 미분말의 물리적·화학적 특성 평가]
   └ 학회: 한국콘크리트학회 (IF: 0.51)
--------------------------------
[폐콘크리트 미분말을 이용한 방사성 폐기물 처분용기용 고화체의 특성 평가]
   └ 학회: 한국콘크리트학회 (IF: 0.51)"
34,2021,건축공학,598976364,윤현섭,2,0.17097,"[폐콘크리트 및 폐모르타르로부터 분리된 미분말의 물리적·화학적 특성 평가]
   └ 학회: 한국콘크리트학회 (IF: 0.51)
--------------------------------
[폐콘크리트 미분말을 이용한 방사성 폐기물 처분용기용 고화체의 특성 평가]
   └ 학회: 한국콘크리트학회 (IF: 0.51)"
35,2021,건축공학,236411631,에베르 엔리케 카스티요 오소리오,2,0.167283,"[Analysis of suitable evacuation routes through multi-agent system simulation within buildings]
   └ 학회: 한국측량학회 (IF: 0.67)
--------------------------------
[머신러닝을 이용한 경기도 화재위험요인 예측분석]
   └ 학회: 한국측량학회 (IF: 0.67)"
36,2021,건축공학,237917166,서민송,2,0.167283,"[Analysis of suitable evacuation routes through multi-agent system simulation within buildings]
   └ 학회: 한국측량학회 (IF: 0.67)
--------------------------------
[머신러닝을 이용한 경기도 화재위험요인 예측분석]
   └ 학회: 한국측량학회 (IF: 0.67)"
37,2021,건축공학,373053579,유환희,2,0.167283,"[Analysis of suitable evacuation routes through multi-agent system simulation within buildings]
   └ 학회: 한국측량학회 (IF: 0.67)
--------------------------------
[머신러닝을 이용한 경기도 화재위험요인 예측분석]
   └ 학회: 한국측량학회 (IF: 0.67)"
38,2021,건축공학,247355217,김양균,1,0.167282,"[암반공학분야에 적용된 인공지능 알고리즘 분석]
   └ 학회: 한국암반공학회 (IF: 0.65)"
39,2021,건축공학,729449116,김현주,3,0.16727999999999998,"[사회적 혼합아파트의 공간구조와 입주민 간 교류와의 관계에 대한 연구]
   └ 학회: 대한건축학회 (IF: 0.54)
--------------------------------
[공동주택 리모델링 평면계획 전문가 설계실험 - 평면유형별 리모델링 프로토타입 적용을 중심으로 -]
   └ 학회: 대한건축학회 (IF: 0.54)
--------------------------------
[공동주택 리모델링 초기 평면계획 디자인 프로세스에 관한 연구 - 2베이 평면 유형의 전문가 리모델링 설계 스케치 분석을 중심으로 -]
   └ 학회: 대한건축학회 (IF: 0.54)"
40,2021,건축공학,288151513,박지은,3,0.16727999999999998,"[서울시 도시재생활성화지역 내 젠트리피케이션 발생지의 공간구조적 특성 연구]
   └ 학회: 대한건축학회 (IF: 0.54)
--------------------------------
[공동주택 리모델링 평면계획 전문가 설계실험 - 평면유형별 리모델링 프로토타입 적용을 중심으로 -]
   └ 학회: 대한건축학회 (IF: 0.54)
--------------------------------
[공동주택 리모델링 초기 평면계획 디자인 프로세스에 관한 연구 - 2베이 평면 유형의 전문가 리모델링 설계 스케치 분석을 중심으로 -]
   └ 학회: 대한건축학회 (IF: 0.54)"
41,2021,건축공학,619202957,김주형,7,0.16482199999999997,"[머신러닝을 이용한 부동산 지수 예측 모델 비교]
   └ 학회: 대한건축학회 (IF: 0.54)
--------------------------------
[회귀분석을 통한 공동주택 하자소송 판결금 예측]
   └ 학회: 대한건축학회 (IF: 0.54)
--------------------------------
[Analysis of PMIS Users Satisfaction and Loyalty Using Structural Equation Model]
   └ 학회: 대한건축학회 (IF: 0.54)
--------------------------------
[법인클라이언트 조직 내 역할에 따른 건축 프로젝트 의사결정 과정 차이 분석]
   └ 학회: 대한건축학회 (IF: 0.54)
--------------------------------
[머신러닝 분석을 통한 분양가 상한제의 주택시장 영향 연구]
   └ 학회: 대한건축학회 (IF: 0.54)
--------------------------------
[다중회귀분석과 DNN 알고리즘 기반 산업안전보건관리비 예측 모델 제안]
   └ 학회: 대한건축학회 (IF: 0.54)
--------------------------------
[HOMER를 활용한 백령도와 외도의 신재생에너지발전 경제성 분석 및 최적 조합 제안]
   └ 학회: 대한건축학회 (IF: 0.54)"
42,2021,건축공학,599745876,박태희,1,0.161132,"[영흥 풍력발전단지의 풍력발전량 예측을 위한 입력변수 선정 및 인공신경망과 1차원 합성곱 신경망 비교]
   └ 학회: 대한환경공학회 (IF: 0.67)"
43,2021,건축공학,106826211,장다슬,1,0.161132,"[영흥 풍력발전단지의 풍력발전량 예측을 위한 입력변수 선정 및 인공신경망과 1차원 합성곱 신경망 비교]
   └ 학회: 대한환경공학회 (IF: 0.67)"
44,2021,건축공학,587036162,배경민,1,0.161132,"[영흥 풍력발전단지의 풍력발전량 예측을 위한 입력변수 선정 및 인공신경망과 1차원 합성곱 신경망 비교]
   └ 학회: 대한환경공학회 (IF: 0.67)"
45,2021,건축공학,221115488,최순욱,4,0.159902,"[실대형 시험을 통한 고성능 합성지보재의 성능 고찰]
   └ 학회: 한국암반공학회 (IF: 0.65)
--------------------------------
[세그먼트 라이닝의 PP섬유 혼입량과 공기량 변화에 따른 화재저항 특성 평가]
   └ 학회: 한국암반공학회 (IF: 0.65)
--------------------------------
[쉴드 TBM 데이터와 머신러닝 분류 알고리즘을 이용한 암반 분류 예측에 관한 연구]
   └ 학회: 한국암반공학회 (IF: 0.65)
--------------------------------
[개별요소법 및 유한차분법 연계 모델을 활용한 복합지반 TBM 굴진 시 TBM에 작용하는 힘의 수치해석적 분석]
   └ 학회: 한국암반공학회 (IF: 0.65)"
46,2021,건축공학,642967646,최준호,3,0.15744000000000002,"[델파이 기법을 통한 노후 공동주택 리모델링 기술타당성 평가지표에 관한 연구 - 수직증축 및 수평확장 리모델링을 중심으로 -]
   └ 학회: 대한건축학회 (IF: 0.54)
--------------------------------
[공동주택 리모델링 평면계획 전문가 설계실험 - 평면유형별 리모델링 프로토타입 적용을 중심으로 -]
   └ 학회: 대한건축학회 (IF: 0.54)
--------------------------------
[공동주택 리모델링 초기 평면계획 디자인 프로세스에 관한 연구 - 2베이 평면 유형의 전문가 리모델링 설계 스케치 분석을 중심으로 -]
   └ 학회: 대한건축학회 (IF: 0.54)"
47,2021,건축공학,602504557,최경아,1,0.154982,"[드론 및 AI를 이용한 해안 쓰레기 모니터링 체계: 제주도 사례 중심으로]
   └ 학회: 대한공간정보학회 (IF: 1.07)"
