Rank,Year,Class_Name,Author_ID,Author_Name,Total_Papers,Final_Score,Raw_Trend_Score,Paper_List_Details
21,2022,전기전자공학,820625429,김동현,2,0.3467,0.630288,"[비직교 다중 접속 기반 이종 네트워크에서 딥러닝 알고리즘을 이용한 사용자 및 전력 할당 기법]
   └ 학회: 한국정보통신학회 (IF: 0.55)
--------------------------------
[이기종 이동통신 네트워크에서 에너지 효율화를 위한 DNN 기반 동적 셀 선택과 송신 전력 할당 기법]
   └ 학회: 한국정보통신학회 (IF: 0.55)"
22,2022,전기전자공학,820168522,곽정훈,2,0.3464,0.407571,"[샴 네트워크 기반의 적은 데이터셋을 이용한 유사한 형태의 특정 객체 인식 연구]
   └ 학회: 제어로봇시스템학회 (IF: 0.85)
--------------------------------
[AMR 를 이용한 가변적인 관심 대상 객체 추적을 위한 딥러닝 기반 프레임워크]
   └ 학회: 제어로봇시스템학회 (IF: 0.85)"
23,2022,전기전자공학,111831460,임수창,5,0.3435,0.528395,"[객체 추적을 위한 보틀넥 기반 Siam-CNN 알고리즘]
   └ 학회: 한국멀티미디어학회 (IF: 0.65)
--------------------------------
[SARIMA 모델을 이용한 태양광 발전량 예측 연구]
   └ 학회: 한국멀티미디어학회 (IF: 0.65)
--------------------------------
[Siame-FPN기반 객체 특징 추적 알고리즘]
   └ 학회: 한국멀티미디어학회 (IF: 0.65)
--------------------------------
[다층 퍼셉트론을 이용한 인버터의 효율 감소 진단 모델에 관한 연구]
   └ 학회: 한국멀티미디어학회 (IF: 0.65)
--------------------------------
[일반화 가법모형을 이용한 태양광 발전량 예측 알고리즘]
   └ 학회: 한국멀티미디어학회 (IF: 0.65)"
24,2022,전기전자공학,256035565,강세혁,2,0.3435,0.483295,"[CAMICAP : Grad-CAM을 적용한 RICAP 기반 데이터 증강 기법 성능 향상 알고리즘 연구]
   └ 학회: 한국지능시스템학회 (IF: 0.74)
--------------------------------
[Grad-CAM을 이용한 적대적 예제 생성 기법 연구]
   └ 학회: 한국멀티미디어학회 (IF: 0.65)"
25,2022,전기전자공학,5456060,문희창,4,0.3403,0.400333,"[내장 그래픽 칩 기반 머신 러닝과 딥러닝의 알고리즘 융합을 활용한 실시간 교통 신호인지]
   └ 학회: 제어로봇시스템학회 (IF: 0.85)
--------------------------------
[Solid-State LiDAR 기반 밭 농업용 자율주행 로봇의 두둑 감지를 통한 실시간 주행 경로 생성 알고리즘]
   └ 학회: 제어로봇시스템학회 (IF: 0.85)
--------------------------------
[딥러닝을 활용한 딜레마 존에서의 차량 속도 제어]
   └ 학회: 제어로봇시스템학회 (IF: 0.85)
--------------------------------
[농업용 무한궤도형 자율주행 플랫폼의 경로 추종 및 추종 성능 향상을 위한 가변형 전방 주시거리 알고리즘 개발]
   └ 학회: 한국로봇학회(논문지) (IF: 0.57)"
26,2022,전기전자공학,757347284,이재욱,3,0.3403,0.400333,"[내장 그래픽 칩 기반 머신 러닝과 딥러닝의 알고리즘 융합을 활용한 실시간 교통 신호인지]
   └ 학회: 제어로봇시스템학회 (IF: 0.85)
--------------------------------
[Solid-State LiDAR 기반 밭 농업용 자율주행 로봇의 두둑 감지를 통한 실시간 주행 경로 생성 알고리즘]
   └ 학회: 제어로봇시스템학회 (IF: 0.85)
--------------------------------
[딥러닝을 활용한 딜레마 존에서의 차량 속도 제어]
   └ 학회: 제어로봇시스템학회 (IF: 0.85)"
27,2022,전기전자공학,135407273,손광훈,3,0.3384,0.5206,"[영상 생성적 데이터 증강을 이용한 딥러닝 기반 SAR 영상 선박 탐지]
   └ 학회: 한국멀티미디어학회 (IF: 0.65)
--------------------------------
[마스크-보조 어텐션 기법을 활용한 항공 영상에서의 퓨-샷 의미론적 분할]
   └ 학회: 한국멀티미디어학회 (IF: 0.65)
--------------------------------
[변형 가능한 컨볼루션 네트워크와 지식증류 기반 위성 영상 빌딩 분할]
   └ 학회: 한국멀티미디어학회 (IF: 0.65)"
28,2022,전기전자공학,448766980,전성해,4,0.3321,0.44877600000000006,"[변이형 오토인코더를 이용한 영과잉 특허 데이터 분석]
   └ 학회: 한국지능시스템학회 (IF: 0.74)
--------------------------------
[베이즈 요인 기반의 선형모형과 키워드 네트워크를 이용한 특허 빅데이터 분석]
   └ 학회: 한국지능시스템학회 (IF: 0.74)
--------------------------------
[앙상블 기법을 활용한 추론 가능한 특허 가치 평가 모델에 관한 연구]
   └ 학회: 한국지능시스템학회 (IF: 0.74)
--------------------------------
[계층적 토픽 추출을 활용한 기술 분류에 관한 연구]
   └ 학회: 한국지능시스템학회 (IF: 0.74)"
29,2022,전기전자공학,775277327,이석환,5,0.3312,0.509463,"[잡음제거 합성곱 신경망을 이용한 이미지 복원 방법]
   └ 학회: 한국멀티미디어학회 (IF: 0.65)
--------------------------------
[심층 강화학습을 이용한 디지털트윈 및 시각적 객체 추적]
   └ 학회: 한국멀티미디어학회 (IF: 0.65)
--------------------------------
[텍스처 특징 기반 제어점 선택 알고리즘과 병렬 심층 컨볼루션 신경망을 이용한 새로운 얼굴 모핑 방법]
   └ 학회: 한국멀티미디어학회 (IF: 0.65)
--------------------------------
[Melanoma Classification Using Log-Gabor Filter and Ensemble of Deep Convolution Neural Networks]
   └ 학회: 한국멀티미디어학회 (IF: 0.65)
--------------------------------
[A Deep Learning Method for Brain Tumor Classification Based on Image Gradient]
   └ 학회: 한국멀티미디어학회 (IF: 0.65)"
30,2022,전기전자공학,732202643,황영배,3,0.3283,0.391981,"[다수 조명의 채널별 융합을 이용한 CNN 기반 머신 비전 분류기]
   └ 학회: 제어로봇시스템학회 (IF: 0.85)
--------------------------------
[딥러닝 기반의 반도체 패키지 다이면 스크래치 검출 방법]
   └ 학회: 제어로봇시스템학회 (IF: 0.85)
--------------------------------
[토마토 위치 및 자세 추정을 위한 데이터 증대기법]
   └ 학회: 한국방송·미디어공학회 (IF: 0.39)"
