Rank,Year,Class_Name,Author_ID,Author_Name,Total_Papers,Final_Score,Raw_Trend_Score,Paper_List_Details
15,2022,조선해양공학,667363356,김동진,6,0.0187,0.041666,"[수중운동체의 강제동요시험 및 포텐셜 계산에 의한 부가질량 추정]
   └ 학회: 대한조선학회 (IF: 0.45)
--------------------------------
[Corrigendum to : 자유항주모형시험을 이용한 KCS 선형의 축척비별 조종성능에 관한 연구]
   └ 학회: 대한조선학회 (IF: 0.45)
--------------------------------
[1/42.0 KCS 모형선의 조종성능에 관한 연구]
   └ 학회: 대한조선학회 (IF: 0.45)
--------------------------------
[자유수면 근처에서 직진하는 BB2 잠수함의 심도별 유체력과 중립운항에 대한 구속모형시험 연구]
   └ 학회: 대한조선학회 (IF: 0.45)
--------------------------------
[KCS 선형의 규칙파 중 구속모형시험에 대한 연구]
   └ 학회: 대한조선학회 (IF: 0.45)
--------------------------------
[구속모형시험을 통한 잠수함 선형의 수상 조건 조종성능 추정 연구]
   └ 학회: 대한조선학회 (IF: 0.45)"
16,2022,조선해양공학,660883222,윤근항,5,0.0187,0.041666,"[Corrigendum to : 자유항주모형시험을 이용한 KCS 선형의 축척비별 조종성능에 관한 연구]
   └ 학회: 대한조선학회 (IF: 0.45)
--------------------------------
[1/42.0 KCS 모형선의 조종성능에 관한 연구]
   └ 학회: 대한조선학회 (IF: 0.45)
--------------------------------
[자유수면 근처에서 직진하는 BB2 잠수함의 심도별 유체력과 중립운항에 대한 구속모형시험 연구]
   └ 학회: 대한조선학회 (IF: 0.45)
--------------------------------
[KCS 선형의 규칙파 중 구속모형시험에 대한 연구]
   └ 학회: 대한조선학회 (IF: 0.45)
--------------------------------
[구속모형시험을 통한 잠수함 선형의 수상 조건 조종성능 추정 연구]
   └ 학회: 대한조선학회 (IF: 0.45)"
17,2022,조선해양공학,323485759,최후재,2,0.0187,0.041666,"[Corrigendum to : 자유항주모형시험을 이용한 KCS 선형의 축척비별 조종성능에 관한 연구]
   └ 학회: 대한조선학회 (IF: 0.45)
--------------------------------
[KCS 선형의 규칙파 중 구속모형시험에 대한 연구]
   └ 학회: 대한조선학회 (IF: 0.45)"
18,2022,조선해양공학,569051563,최윤락,2,0.0179,0.041667,"[Analysis of Steady Vortex Rings Using Contour Dynamics Method for Fluid Velocity]
   └ 학회: 한국해양공학회 (IF: 0.43)
--------------------------------
[Numerical Investigation of Multi-body Wave Energy Converters’ Configuration]
   └ 학회: 한국해양공학회 (IF: 0.43)"
19,2022,조선해양공학,284435364,Minjang Seo,1,0.0179,0.041666,"[Numerical Analyses on the Formation, Propagation, and Deformation of Landslide Tsunami Using LS-DYNA and NWT]
   └ 학회: 한국해양공학회 (IF: 0.43)"
20,2022,조선해양공학,474017634,Gyeong-Seon Yeom,1,0.0179,0.041666,"[Numerical Analyses on the Formation, Propagation, and Deformation of Landslide Tsunami Using LS-DYNA and NWT]
   └ 학회: 한국해양공학회 (IF: 0.43)"
21,2022,조선해양공학,917505819,Changmin Lee,1,0.0179,0.041666,"[Numerical Analyses on the Formation, Propagation, and Deformation of Landslide Tsunami Using LS-DYNA and NWT]
   └ 학회: 한국해양공학회 (IF: 0.43)"
22,2022,조선해양공학,970728936,Jeong-Seok Kim,1,0.0179,0.041666,"[Numerical Analysis for Hydrodynamic Performance of OWC Devices with Multiple Chambers in Waves]
   └ 학회: 한국해양공학회 (IF: 0.43)"
23,2022,조선해양공학,608418572,Bo Woo Nam,1,0.0179,0.041666,"[Numerical Analysis for Hydrodynamic Performance of OWC Devices with Multiple Chambers in Waves]
   └ 학회: 한국해양공학회 (IF: 0.43)"
24,2022,조선해양공학,440088046,허경욱,1,0.0179,0.041667,"[Numerical Investigation of Multi-body Wave Energy Converters’ Configuration]
   └ 학회: 한국해양공학회 (IF: 0.43)"
25,2022,조선해양공학,760919134,Thi Loan Mai,1,0.0094,0.020833,"[Study on Pure Roll Test of a Ship Using CFD Simulation]
   └ 학회: 대한조선학회 (IF: 0.45)"
26,2022,조선해양공학,876193730,Anh Khoa Vo,1,0.0094,0.020833,"[Study on Pure Roll Test of a Ship Using CFD Simulation]
   └ 학회: 대한조선학회 (IF: 0.45)"
27,2022,조선해양공학,750586404,김문찬,2,0.009,0.020833,"[[알기 쉬운 전공에세이] 선박의 성능을 최종적으로 결정하는 추진기 : 프로펠러]
   └ 학회: 대한조선학회 (IF: 0.45)
--------------------------------
[Effect of Free Surface Based on Submergence Depth of Underwater Vehicle]
   └ 학회: 한국해양공학회 (IF: 0.43)"
28,2022,조선해양공학,347502736,Tae-Hyun An,2,0.009,0.020833,"[Preliminary Study on Deformation During Hydrostatic Testing in a Deep Tank]
   └ 학회: 한국해양공학회 (IF: 0.43)
--------------------------------
[Study on Standardization Methods for Reducing Revision Rate of Hull Production Design]
   └ 학회: 한국해양공학회 (IF: 0.43)"
29,2022,조선해양공학,803018613,이탁기,2,0.009,0.020833,"[Preliminary Study on Deformation During Hydrostatic Testing in a Deep Tank]
   └ 학회: 한국해양공학회 (IF: 0.43)
--------------------------------
[Study on Standardization Methods for Reducing Revision Rate of Hull Production Design]
   └ 학회: 한국해양공학회 (IF: 0.43)"
30,2022,조선해양공학,805000391,Taek-Geun Youn,1,0.009,0.020833,"[Effect of Free Surface Based on Submergence Depth of Underwater Vehicle]
   └ 학회: 한국해양공학회 (IF: 0.43)"
31,2022,조선해양공학,525190841,Min-Jae Kim,1,0.009,0.020833,"[Effect of Free Surface Based on Submergence Depth of Underwater Vehicle]
   └ 학회: 한국해양공학회 (IF: 0.43)"
32,2022,조선해양공학,547394900,Jin-Gu Kang,1,0.009,0.020833,"[Effect of Free Surface Based on Submergence Depth of Underwater Vehicle]
   └ 학회: 한국해양공학회 (IF: 0.43)"
33,2022,조선해양공학,728984042,Geun-Gon Kim,1,0.009,0.020833,"[Preliminary Study on Deformation During Hydrostatic Testing in a Deep Tank]
   └ 학회: 한국해양공학회 (IF: 0.43)"
34,2022,조선해양공학,281367571,김연규,5,0.0,0.0,"[수중운동체의 강제동요시험 및 포텐셜 계산에 의한 부가질량 추정]
   └ 학회: 대한조선학회 (IF: 0.45)
--------------------------------
[1/42.0 KCS 모형선의 조종성능에 관한 연구]
   └ 학회: 대한조선학회 (IF: 0.45)
--------------------------------
[자유수면 근처에서 직진하는 BB2 잠수함의 심도별 유체력과 중립운항에 대한 구속모형시험 연구]
   └ 학회: 대한조선학회 (IF: 0.45)
--------------------------------
[KCS 선형의 규칙파 중 구속모형시험에 대한 연구]
   └ 학회: 대한조선학회 (IF: 0.45)
--------------------------------
[구속모형시험을 통한 잠수함 선형의 수상 조건 조종성능 추정 연구]
   └ 학회: 대한조선학회 (IF: 0.45)"
35,2022,조선해양공학,257209615,김유철,4,0.0,0.0,"[가상 자유 항주를 이용한 KCS 선형의 정수 중 선회 및 변침 성능 해석]
   └ 학회: 대한조선학회 (IF: 0.45)
--------------------------------
[해양 구조물의 흘수 변화에 따른 판형 구조물이 풍하중 추정에 미치는 영향]
   └ 학회: 대한조선학회 (IF: 0.45)
--------------------------------
[합성곱 신경망을 이용한 선박의 잉여저항계수 추정]
   └ 학회: 대한조선학회 (IF: 0.45)
--------------------------------
[1/42.0 KCS 모형선의 조종성능에 관한 연구]
   └ 학회: 대한조선학회 (IF: 0.45)"
36,2022,조선해양공학,478986175,연성모,4,0.0,0.0,"[가상 자유 항주를 이용한 KCS 선형의 정수 중 선회 및 변침 성능 해석]
   └ 학회: 대한조선학회 (IF: 0.45)
--------------------------------
[해양 구조물의 흘수 변화에 따른 판형 구조물이 풍하중 추정에 미치는 영향]
   └ 학회: 대한조선학회 (IF: 0.45)
--------------------------------
[합성곱 신경망을 이용한 선박의 잉여저항계수 추정]
   └ 학회: 대한조선학회 (IF: 0.45)
--------------------------------
[1/42.0 KCS 모형선의 조종성능에 관한 연구]
   └ 학회: 대한조선학회 (IF: 0.45)"
37,2022,조선해양공학,327825607,권창섭,4,0.0,0.0,"[해양 구조물의 흘수 변화에 따른 판형 구조물이 풍하중 추정에 미치는 영향]
   └ 학회: 대한조선학회 (IF: 0.45)
--------------------------------
[수중운동체의 강제동요시험 및 포텐셜 계산에 의한 부가질량 추정]
   └ 학회: 대한조선학회 (IF: 0.45)
--------------------------------
[자유수면 근처에서 직진하는 BB2 잠수함의 심도별 유체력과 중립운항에 대한 구속모형시험 연구]
   └ 학회: 대한조선학회 (IF: 0.45)
--------------------------------
[구속모형시험을 통한 잠수함 선형의 수상 조건 조종성능 추정 연구]
   └ 학회: 대한조선학회 (IF: 0.45)"
38,2022,조선해양공학,951669795,양경규,3,0.0,0.0,"[가상 자유 항주를 이용한 KCS 선형의 정수 중 선회 및 변침 성능 해석]
   └ 학회: 대한조선학회 (IF: 0.45)
--------------------------------
[내항 성능과 운용 시나리오에 기반한 함정의 실해역 운항성 평가]
   └ 학회: 대한조선학회 (IF: 0.45)
--------------------------------
[1/42.0 KCS 모형선의 조종성능에 관한 연구]
   └ 학회: 대한조선학회 (IF: 0.45)"
39,2022,조선해양공학,840389725,김광수,3,0.0,0.0,"[가상 자유 항주를 이용한 KCS 선형의 정수 중 선회 및 변침 성능 해석]
   └ 학회: 대한조선학회 (IF: 0.45)
--------------------------------
[해양 구조물의 흘수 변화에 따른 판형 구조물이 풍하중 추정에 미치는 영향]
   └ 학회: 대한조선학회 (IF: 0.45)
--------------------------------
[합성곱 신경망을 이용한 선박의 잉여저항계수 추정]
   └ 학회: 대한조선학회 (IF: 0.45)"
40,2022,조선해양공학,763594325,서정화,3,0.0,0.0,"[자율형 소화모니터 노즐의 분사 성능에 대한 실험 연구]
   └ 학회: 대한조선학회 (IF: 0.45)
--------------------------------
[자유항주모형시험과 회귀분석을 통한 선체 동역학 모델의 개발]
   └ 학회: 대한조선학회 (IF: 0.45)
--------------------------------
[내항 성능과 운용 시나리오에 기반한 함정의 실해역 운항성 평가]
   └ 학회: 대한조선학회 (IF: 0.45)"
41,2022,조선해양공학,805064851,장화섭,3,0.0,0.0,"[자동계류시스템 고무 씰 유한요소해석을 위한 고무 소재의 온도별 기계적 특성 연구]
   └ 학회: 대한조선학회 (IF: 0.45)
--------------------------------
[인공지능 기반 선체 균열 탐지 현장 적용성 연구]
   └ 학회: 대한조선학회 (IF: 0.45)
--------------------------------
[포인트 클라우드 기반 선체 구조 변형 탐지 알고리즘 적용 연구]
   └ 학회: 대한조선학회 (IF: 0.45)"
42,2022,조선해양공학,917336797,황승현,2,0.0,0.0,"[평판 경계층에 대한 스터드의 난류촉진 영향 연구]
   └ 학회: 대한조선학회 (IF: 0.45)
--------------------------------
[합성곱 신경망을 이용한 선박의 잉여저항계수 추정]
   └ 학회: 대한조선학회 (IF: 0.45)"
43,2022,조선해양공학,100196578,함승호,2,0.0,0.0,"[좌초선의 이초 계획 수립을 위한 정적 평형 기반의 자세 계산 방법]
   └ 학회: 대한조선학회 (IF: 0.45)
--------------------------------
[한국형 LNG 화물창 멤브레인의 Sheet 배치 최적화]
   └ 학회: 대한조선학회 (IF: 0.45)"
44,2022,조선해양공학,1016116,이상봉,2,0.0,0.0,"[심층학습 기반 초해상화 기법을 이용한 슬로싱 압력장 복원에 관한 연구]
   └ 학회: 대한조선학회 (IF: 0.45)
--------------------------------
[하이브리드 난류 모델을 이용한 전류고정덕트 후류의 고정도 수치 해석]
   └ 학회: 대한조선학회 (IF: 0.45)"
45,2022,조선해양공학,787582881,이인원,2,0.0,0.0,"[다중 파라메트릭 변환곡선 기반 선수 선형 변환기법 연구]
   └ 학회: 대한조선학회 (IF: 0.45)
--------------------------------
[International Symposium on Practical Design of Ships and Other Floating Structures (PRADS 2022)]
   └ 학회: 대한조선학회 (IF: 0.45)"
46,2022,조선해양공학,807904910,박광필,2,0.0,0.0,"[한국형 LNG 화물창 멤브레인의 Sheet 배치 최적화]
   └ 학회: 대한조선학회 (IF: 0.45)
--------------------------------
[블록 물류 관리를 위한 트랜스포터와 작업 블록 자동 매칭 알고리즘 연구]
   └ 학회: 대한조선학회 (IF: 0.45)"
47,2022,조선해양공학,799632512,안종우,2,0.0,0.0,"[대형 캐비테이션터널에서 펌프젯 추진기 단독성능 시험 및 해석 기법 연구]
   └ 학회: 대한조선학회 (IF: 0.45)
--------------------------------
[대형 캐비테이션터널에서 펌프젯 추진기 자항성능 시험 및 해석 기법 연구]
   └ 학회: 대한조선학회 (IF: 0.45)"
48,2022,조선해양공학,865496785,설한신,2,0.0,0.0,"[대형 캐비테이션터널에서 펌프젯 추진기 단독성능 시험 및 해석 기법 연구]
   └ 학회: 대한조선학회 (IF: 0.45)
--------------------------------
[대형 캐비테이션터널에서 펌프젯 추진기 자항성능 시험 및 해석 기법 연구]
   └ 학회: 대한조선학회 (IF: 0.45)"
49,2022,조선해양공학,627658090,정홍석,2,0.0,0.0,"[대형 캐비테이션터널에서 펌프젯 추진기 단독성능 시험 및 해석 기법 연구]
   └ 학회: 대한조선학회 (IF: 0.45)
--------------------------------
[대형 캐비테이션터널에서 펌프젯 추진기 자항성능 시험 및 해석 기법 연구]
   └ 학회: 대한조선학회 (IF: 0.45)"
50,2022,조선해양공학,386519750,박영하,2,0.0,0.0,"[대형 캐비테이션터널에서 펌프젯 추진기 단독성능 시험 및 해석 기법 연구]
   └ 학회: 대한조선학회 (IF: 0.45)
--------------------------------
[대형 캐비테이션터널에서 펌프젯 추진기 자항성능 시험 및 해석 기법 연구]
   └ 학회: 대한조선학회 (IF: 0.45)"
51,2022,조선해양공학,609151530,김용진,2,0.0,0.0,"[자동계류시스템 고무 씰 유한요소해석을 위한 고무 소재의 온도별 기계적 특성 연구]
   └ 학회: 대한조선학회 (IF: 0.45)
--------------------------------
[선박 기관시스템 보조기기의 상태기반 고장진단/예측을 위한 고장 모사 데이터베이스 구축]
   └ 학회: 대한조선학회 (IF: 0.45)"
52,2022,조선해양공학,243498477,김기원,2,0.0,0.0,"[자유항주모형시험과 회귀분석을 통한 선체 동역학 모델의 개발]
   └ 학회: 대한조선학회 (IF: 0.45)
--------------------------------
[내항 성능과 운용 시나리오에 기반한 함정의 실해역 운항성 평가]
   └ 학회: 대한조선학회 (IF: 0.45)"
53,2022,조선해양공학,915160694,김호용,2,0.0,0.0,"[자유항주모형시험과 회귀분석을 통한 선체 동역학 모델의 개발]
   └ 학회: 대한조선학회 (IF: 0.45)
--------------------------------
[내항 성능과 운용 시나리오에 기반한 함정의 실해역 운항성 평가]
   └ 학회: 대한조선학회 (IF: 0.45)"
54,2022,조선해양공학,752178540,최성은,2,0.0,0.0,"[자유항주모형시험과 회귀분석을 통한 선체 동역학 모델의 개발]
   └ 학회: 대한조선학회 (IF: 0.45)
--------------------------------
[내항 성능과 운용 시나리오에 기반한 함정의 실해역 운항성 평가]
   └ 학회: 대한조선학회 (IF: 0.45)"
55,2022,조선해양공학,512845818,송상호,2,0.0,0.0,"[인공지능 기반 선체 균열 탐지 현장 적용성 연구]
   └ 학회: 대한조선학회 (IF: 0.45)
--------------------------------
[포인트 클라우드 기반 선체 구조 변형 탐지 알고리즘 적용 연구]
   └ 학회: 대한조선학회 (IF: 0.45)"
56,2022,조선해양공학,486077218,이갑헌,2,0.0,0.0,"[인공지능 기반 선체 균열 탐지 현장 적용성 연구]
   └ 학회: 대한조선학회 (IF: 0.45)
--------------------------------
[포인트 클라우드 기반 선체 구조 변형 탐지 알고리즘 적용 연구]
   └ 학회: 대한조선학회 (IF: 0.45)"
57,2022,조선해양공학,273723412,한기민,2,0.0,0.0,"[인공지능 기반 선체 균열 탐지 현장 적용성 연구]
   └ 학회: 대한조선학회 (IF: 0.45)
--------------------------------
[포인트 클라우드 기반 선체 구조 변형 탐지 알고리즘 적용 연구]
   └ 학회: 대한조선학회 (IF: 0.45)"
58,2022,조선해양공학,219417813,이경중,2,0.0,0.0,"[수중운동체의 강제동요시험 및 포텐셜 계산에 의한 부가질량 추정]
   └ 학회: 대한조선학회 (IF: 0.45)
--------------------------------
[KCS 선형의 규칙파 중 구속모형시험에 대한 연구]
   └ 학회: 대한조선학회 (IF: 0.45)"
59,2022,조선해양공학,937693667,유영준,2,0.0,0.0,"[X타 수중함의 유도·제어시스템 설계]
   └ 학회: 대한조선학회 (IF: 0.45)
--------------------------------
[천수 효과가 대형 컨테이너선의 저항 성능에 미치는 영향에 관한 전산유체역학 해석 연구]
   └ 학회: 대한조선학회 (IF: 0.45)"
60,2022,조선해양공학,884401496,이재우,1,0.0,0.0,"[[해양산업통합클러스트(MAC NET) 칼럼] 해외 주요 항만의 LNG 벙커링 기반 구축의 시사점]
   └ 학회: 대한조선학회 (IF: 0.45)"
61,2022,조선해양공학,286943786,이준형,1,0.0,0.0,"[평판 경계층에 대한 스터드의 난류촉진 영향 연구]
   └ 학회: 대한조선학회 (IF: 0.45)"
62,2022,조선해양공학,141811027,정소원,1,0.0,0.0,"[평판 경계층에 대한 스터드의 난류촉진 영향 연구]
   └ 학회: 대한조선학회 (IF: 0.45)"
63,2022,조선해양공학,706439111,조상찬,1,0.0,0.0,"[수동화재보호 재료가 적용된 구조부재의 화재하중에 대한 강도 특성]
   └ 학회: 대한조선학회 (IF: 0.45)"
64,2022,조선해양공학,815011650,유승수,1,0.0,0.0,"[수동화재보호 재료가 적용된 구조부재의 화재하중에 대한 강도 특성]
   └ 학회: 대한조선학회 (IF: 0.45)"
65,2022,조선해양공학,921783743,서정관,1,0.0,0.0,"[수동화재보호 재료가 적용된 구조부재의 화재하중에 대한 강도 특성]
   └ 학회: 대한조선학회 (IF: 0.45)"
66,2022,조선해양공학,183061045,김성찬,1,0.0,0.0,"[고유진동수 제한을 갖는 골조구조의 GA 기반 최적설계 시스템]
   └ 학회: 대한조선학회 (IF: 0.45)"
67,2022,조선해양공학,635977521,김병주,1,0.0,0.0,"[고유진동수 제한을 갖는 골조구조의 GA 기반 최적설계 시스템]
   └ 학회: 대한조선학회 (IF: 0.45)"
68,2022,조선해양공학,751125607,김이담,1,0.0,0.0,"[고유진동수 제한을 갖는 골조구조의 GA 기반 최적설계 시스템]
   └ 학회: 대한조선학회 (IF: 0.45)"
69,2022,조선해양공학,602326256,장두희,1,0.0,0.0,"[헬리컬형 자기유체역학(MHD) 해수 추진기 소형 성능시험장치 개발]
   └ 학회: 대한조선학회 (IF: 0.45)"
70,2022,조선해양공학,914193828,조종갑,1,0.0,0.0,"[헬리컬형 자기유체역학(MHD) 해수 추진기 소형 성능시험장치 개발]
   └ 학회: 대한조선학회 (IF: 0.45)"
71,2022,조선해양공학,932820875,장대식,1,0.0,0.0,"[헬리컬형 자기유체역학(MHD) 해수 추진기 소형 성능시험장치 개발]
   └ 학회: 대한조선학회 (IF: 0.45)"
72,2022,조선해양공학,625667566,김선호,1,0.0,0.0,"[헬리컬형 자기유체역학(MHD) 해수 추진기 소형 성능시험장치 개발]
   └ 학회: 대한조선학회 (IF: 0.45)"
73,2022,조선해양공학,945584570,진정태,1,0.0,0.0,"[헬리컬형 자기유체역학(MHD) 해수 추진기 소형 성능시험장치 개발]
   └ 학회: 대한조선학회 (IF: 0.45)"
74,2022,조선해양공학,496002267,류창수,1,0.0,0.0,"[헬리컬형 자기유체역학(MHD) 해수 추진기 소형 성능시험장치 개발]
   └ 학회: 대한조선학회 (IF: 0.45)"
75,2022,조선해양공학,928047924,이우용,1,0.0,0.0,"[좌초선의 이초 계획 수립을 위한 정적 평형 기반의 자세 계산 방법]
   └ 학회: 대한조선학회 (IF: 0.45)"
76,2022,조선해양공학,734389733,구남국,1,0.0,0.0,"[좌초선의 이초 계획 수립을 위한 정적 평형 기반의 자세 계산 방법]
   └ 학회: 대한조선학회 (IF: 0.45)"
77,2022,조선해양공학,761666616,김회준,1,0.0,0.0,"[국제해사기구(IMO) 제77차 해양환경보호위원회(MPEC)]
   └ 학회: 대한조선학회 (IF: 0.45)"
78,2022,조선해양공학,719358360,엄항섭,1,0.0,0.0,"[조선해운의 빅데이터 현황과 사례]
   └ 학회: 대한조선학회 (IF: 0.45)"
79,2022,조선해양공학,838337739,박진수,1,0.0,0.0,"[고립파의 수직 벽면 반사와 Stokes 감쇠에 관한 개선된 부시네스크 방정식을 이용한 수치해석 연구]
   └ 학회: 대한조선학회 (IF: 0.45)"
80,2022,조선해양공학,632280498,장택수,1,0.0,0.0,"[고립파의 수직 벽면 반사와 Stokes 감쇠에 관한 개선된 부시네스크 방정식을 이용한 수치해석 연구]
   └ 학회: 대한조선학회 (IF: 0.45)"
81,2022,조선해양공학,394462776,김효주,1,0.0,0.0,"[심층학습 기반 초해상화 기법을 이용한 슬로싱 압력장 복원에 관한 연구]
   └ 학회: 대한조선학회 (IF: 0.45)"
82,2022,조선해양공학,864651142,양동헌,1,0.0,0.0,"[심층학습 기반 초해상화 기법을 이용한 슬로싱 압력장 복원에 관한 연구]
   └ 학회: 대한조선학회 (IF: 0.45)"
83,2022,조선해양공학,328654444,박정윤,1,0.0,0.0,"[심층학습 기반 초해상화 기법을 이용한 슬로싱 압력장 복원에 관한 연구]
   └ 학회: 대한조선학회 (IF: 0.45)"
84,2022,조선해양공학,517325705,황명권,1,0.0,0.0,"[심층학습 기반 초해상화 기법을 이용한 슬로싱 압력장 복원에 관한 연구]
   └ 학회: 대한조선학회 (IF: 0.45)"
85,2022,조선해양공학,378812026,유성선,1,0.0,0.0,"[자율형 소화모니터 노즐의 분사 성능에 대한 실험 연구]
   └ 학회: 대한조선학회 (IF: 0.45)"
86,2022,조선해양공학,788497031,김형태,1,0.0,0.0,"[자율형 소화모니터 노즐의 분사 성능에 대한 실험 연구]
   └ 학회: 대한조선학회 (IF: 0.45)"
87,2022,조선해양공학,918287653,이상범,1,0.0,0.0,"[13K Chemical Tanker의 기관 제어 불능상태 IMO 2세대 안정성 평가에 관한 실험적 연구]
   └ 학회: 대한조선학회 (IF: 0.45)"
88,2022,조선해양공학,1117955,문병영,1,0.0,0.0,"[13K Chemical Tanker의 기관 제어 불능상태 IMO 2세대 안정성 평가에 관한 실험적 연구]
   └ 학회: 대한조선학회 (IF: 0.45)"
89,2022,조선해양공학,901262387,박성우,1,0.0,0.0,"[다중 파라메트릭 변환곡선 기반 선수 선형 변환기법 연구]
   └ 학회: 대한조선학회 (IF: 0.45)"
90,2022,조선해양공학,617305926,김승현,1,0.0,0.0,"[다중 파라메트릭 변환곡선 기반 선수 선형 변환기법 연구]
   └ 학회: 대한조선학회 (IF: 0.45)"
91,2022,조선해양공학,999946510,김영수,1,0.0,0.0,"[한국형 LNG 화물창 멤브레인의 Sheet 배치 최적화]
   └ 학회: 대한조선학회 (IF: 0.45)"
92,2022,조선해양공학,358852975,전동민,1,0.0,0.0,"[이미지 인페인팅을 활용한 레이다 이미지 노이즈 제거]
   └ 학회: 대한조선학회 (IF: 0.45)"
93,2022,조선해양공학,387587259,오상진,1,0.0,0.0,"[이미지 인페인팅을 활용한 레이다 이미지 노이즈 제거]
   └ 학회: 대한조선학회 (IF: 0.45)"
94,2022,조선해양공학,244301621,임채옥,1,0.0,0.0,"[이미지 인페인팅을 활용한 레이다 이미지 노이즈 제거]
   └ 학회: 대한조선학회 (IF: 0.45)"
95,2022,조선해양공학,178239756,신성철,1,0.0,0.0,"[이미지 인페인팅을 활용한 레이다 이미지 노이즈 제거]
   └ 학회: 대한조선학회 (IF: 0.45)"
96,2022,조선해양공학,408641722,백승대,1,0.0,0.0,"[합성곱신경망을 활용한 과구동기 시스템을 가지는 소형 무인선의 추진기 고장 감지]
   └ 학회: 대한조선학회 (IF: 0.45)"
97,2022,조선해양공학,376092636,우주현,1,0.0,0.0,"[합성곱신경망을 활용한 과구동기 시스템을 가지는 소형 무인선의 추진기 고장 감지]
   └ 학회: 대한조선학회 (IF: 0.45)"
98,2022,조선해양공학,214164740,권혁,1,0.0,0.0,"[선박 국부구조의 공진응답 저감을 위한 동흡진기 최적 설계 방법]
   └ 학회: 대한조선학회 (IF: 0.45)"
