Rank,Year,Class_Name,Author_ID,Author_Name,Total_Papers,Final_Score,Raw_Trend_Score,Paper_List_Details
1,2022,공학 일반,914153592,이정민,3,0.2152,0.19739099999999998,"한국산학기술학회 (NODE11120340, IF: 1.09)
한국산학기술학회 (NODE11077786, IF: 1.09)
한국산학기술학회 (NODE11106154, IF: 1.09)"
2,2022,공학 일반,411068809,김종임,2,0.1766,0.162011,"한국산학기술학회 (NODE11120334, IF: 1.09)
한국산학기술학회 (NODE11066808, IF: 1.09)"
3,2022,공학 일반,529449673,원희욱,4,0.1664,0.152699,"한국산학기술학회 (NODE11167520, IF: 1.09)
한국산학기술학회 (NODE11137350, IF: 1.09)
한국산학기술학회 (NODE11057077, IF: 1.09)
한국산학기술학회 (NODE11057088, IF: 1.09)"
4,2022,공학 일반,941097168,손해경,3,0.1664,0.152699,"한국산학기술학회 (NODE11167520, IF: 1.09)
한국산학기술학회 (NODE11137350, IF: 1.09)
한국산학기술학회 (NODE11057088, IF: 1.09)"
5,2022,공학 일반,918333359,한미현,2,0.1644,0.150839,"한국산학기술학회 (NODE11137377, IF: 1.09)
한국산학기술학회 (NODE11150235, IF: 1.09)"
6,2022,공학 일반,506385560,홍민희,2,0.1421,0.130352,"한국산학기술학회 (NODE11120340, IF: 1.09)
한국산학기술학회 (NODE11077786, IF: 1.09)"
7,2022,공학 일반,168969372,문지유,1,0.1356,0.12104400000000001,"한국산업정보학회 (NODE11038730, IF: 1.12)"
8,2022,공학 일반,853070354,김민종,1,0.1356,0.12104400000000001,"한국산업정보학회 (NODE11038730, IF: 1.12)"
9,2022,공학 일반,711889522,이성옥,1,0.1356,0.12104400000000001,"한국산업정보학회 (NODE11038730, IF: 1.12)"
10,2022,공학 일반,428108722,유용균,1,0.1356,0.12104400000000001,"한국산업정보학회 (NODE11038730, IF: 1.12)"
11,2022,공학 일반,711148069,김윤호,1,0.1356,0.12104400000000001,"한국산업정보학회 (NODE11057845, IF: 1.12)"
12,2022,공학 일반,423002339,김병만,1,0.1356,0.12104400000000001,"한국산업정보학회 (NODE11057845, IF: 1.12)"
13,2022,공학 일반,541820191,김태형,2,0.1218,0.11173100000000001,"한국산학기술학회 (NODE11137362, IF: 1.09)
한국산학기술학회 (NODE11026670, IF: 1.09)"
14,2022,공학 일반,438758677,고현남,1,0.1218,0.111732,"한국산학기술학회 (NODE11179825, IF: 1.09)"
15,2022,공학 일반,605371648,이동화,2,0.1168,0.104284,"한국산업정보학회 (NODE11038731, IF: 1.12)
한국산업정보학회 (NODE11151109, IF: 1.12)"
16,2022,공학 일반,879967105,김정훈,1,0.1168,0.104284,"한국산업정보학회 (NODE11038731, IF: 1.12)"
17,2022,공학 일반,667759126,최두현,1,0.1168,0.104284,"한국산업정보학회 (NODE11038731, IF: 1.12)"
18,2022,공학 일반,892129027,이종선,1,0.1168,0.104284,"한국산업정보학회 (NODE11038731, IF: 1.12)"
19,2022,공학 일반,690533368,김성엽,1,0.1168,0.104284,"한국산업정보학회 (NODE11184313, IF: 1.12)"
20,2022,공학 일반,637182539,최윤영,1,0.1168,0.104284,"한국산업정보학회 (NODE11184313, IF: 1.12)"
21,2022,공학 일반,344740628,박수용,1,0.1168,0.104284,"한국산업정보학회 (NODE11184313, IF: 1.12)"
22,2022,공학 일반,470692992,권오규,1,0.1168,0.104284,"한국산업정보학회 (NODE11184313, IF: 1.12)"
23,2022,공학 일반,583758803,신형기,1,0.1168,0.104284,"한국산업정보학회 (NODE11184313, IF: 1.12)"
24,2022,공학 일반,638175604,김유민,1,0.1168,0.104284,"한국산업정보학회 (NODE11057840, IF: 1.12)"
25,2022,공학 일반,623754619,강효빈,1,0.1168,0.104284,"한국산업정보학회 (NODE11057840, IF: 1.12)"
26,2022,공학 일반,532516402,한수현,1,0.1168,0.104284,"한국산업정보학회 (NODE11057840, IF: 1.12)"
27,2022,공학 일반,779643206,정희용,1,0.1168,0.104284,"한국산업정보학회 (NODE11057840, IF: 1.12)"
28,2022,공학 일반,147843159,송민선,5,0.1157,0.106145,"한국산학기술학회 (NODE11048467, IF: 1.09)
한국산학기술학회 (NODE11120342, IF: 1.09)
한국산학기술학회 (NODE11037038, IF: 1.09)
한국산학기술학회 (NODE11077796, IF: 1.09)
한국산학기술학회 (NODE11179793, IF: 1.09)"
29,2022,공학 일반,782508214,이영미,3,0.1157,0.106144,"한국산학기술학회 (NODE11026653, IF: 1.09)
한국산학기술학회 (NODE11026671, IF: 1.09)
한국산학기술학회 (NODE11026686, IF: 1.09)"
30,2022,공학 일반,944597725,최영실,2,0.1157,0.106146,"한국산학기술학회 (NODE11137382, IF: 1.09)
한국산학기술학회 (NODE11150187, IF: 1.09)"
31,2022,공학 일반,498321868,정계선,2,0.1157,0.106146,"한국산학기술학회 (NODE11137382, IF: 1.09)
한국산학기술학회 (NODE11150187, IF: 1.09)"
32,2022,공학 일반,417058791,장희정,1,0.1157,0.10614599999999999,"한국산학기술학회 (NODE11120337, IF: 1.09)"
33,2022,공학 일반,249356265,모문희,1,0.1157,0.10614599999999999,"한국산학기술학회 (NODE11120337, IF: 1.09)"
34,2022,공학 일반,670806406,김혜진,1,0.1157,0.10614599999999999,"한국산학기술학회 (NODE11120337, IF: 1.09)"
35,2022,공학 일반,416975152,양인철,2,0.1137,0.104284,"한국산학기술학회 (NODE11167498, IF: 1.09)
한국산학기술학회 (NODE11167498, IF: 1.09)"
36,2022,공학 일반,687397580,강경자,2,0.1096,0.10055900000000001,"한국산학기술학회 (NODE11037086, IF: 1.09)
한국산학기술학회 (NODE11179844, IF: 1.09)"
37,2022,공학 일반,730311419,김선희,1,0.1096,0.100559,"한국산학기술학회 (NODE11167573, IF: 1.09)"
38,2022,공학 일반,647329504,허장욱,4,0.1055,0.096834,"한국산학기술학회 (NODE11150176, IF: 1.09)
한국산학기술학회 (NODE11179869, IF: 1.09)
한국산학기술학회 (NODE11179812, IF: 1.09)
한국산학기술학회 (NODE11106152, IF: 1.09)"
39,2022,공학 일반,355007365,김민,3,0.1055,0.096834,"한국산학기술학회 (NODE11167535, IF: 1.09)
한국산학기술학회 (NODE11077757, IF: 1.09)
한국산학기술학회 (NODE11106194, IF: 1.09)"
40,2022,공학 일반,694088642,김현진,2,0.1055,0.096834,"한국산학기술학회 (NODE11077757, IF: 1.09)
한국산학기술학회 (NODE11106194, IF: 1.09)"
41,2022,공학 일반,637918018,이윤정,1,0.1055,0.096834,"한국산학기술학회 (NODE11026707, IF: 1.09)"
42,2022,공학 일반,152886896,김연실,1,0.1055,0.096834,"한국산학기술학회 (NODE11026707, IF: 1.09)"
43,2022,공학 일반,526639255,박규희,1,0.1055,0.096834,"한국산학기술학회 (NODE11026707, IF: 1.09)"
44,2022,공학 일반,538451530,권영은,1,0.1035,0.094972,"한국산학기술학회 (NODE11037044, IF: 1.09)"
45,2022,공학 일반,297800278,정다영,1,0.1035,0.094972,"한국산학기술학회 (NODE11179824, IF: 1.09)"
46,2022,공학 일반,730647207,손한울,1,0.1035,0.094972,"한국산학기술학회 (NODE11179824, IF: 1.09)"
47,2022,공학 일반,928899258,임윤희,1,0.1035,0.094972,"한국산학기술학회 (NODE11179824, IF: 1.09)"
48,2022,공학 일반,977871874,문채원,1,0.1035,0.094972,"한국산학기술학회 (NODE11179824, IF: 1.09)"
49,2022,공학 일반,231033055,이해윤,1,0.1035,0.094972,"한국산학기술학회 (NODE11179824, IF: 1.09)"
50,2022,공학 일반,730277466,오유경,1,0.1035,0.094972,"한국산학기술학회 (NODE11179824, IF: 1.09)"
51,2022,공학 일반,154281144,김민채,1,0.1035,0.094972,"한국산학기술학회 (NODE11179824, IF: 1.09)"
52,2022,공학 일반,914486408,김주이,1,0.1035,0.094972,"한국산학기술학회 (NODE11179824, IF: 1.09)"
53,2022,공학 일반,560877738,김경하,2,0.0995,0.091247,"한국산학기술학회 (NODE11037041, IF: 1.09)
한국산학기술학회 (NODE11137330, IF: 1.09)"
54,2022,공학 일반,203066349,박영미,1,0.0954,0.08752399999999999,"한국산학기술학회 (NODE11037043, IF: 1.09)"
55,2022,공학 일반,204371644,김정이,1,0.0954,0.08752399999999999,"한국산학기술학회 (NODE11037043, IF: 1.09)"
56,2022,공학 일반,380206901,이경숙,2,0.0934,0.085661,"한국산학기술학회 (NODE11048460, IF: 1.09)
한국산학기술학회 (NODE11077766, IF: 1.09)"
57,2022,공학 일반,162330537,김영숙,1,0.0934,0.085661,"한국산학기술학회 (NODE11077766, IF: 1.09)"
58,2022,공학 일반,485674006,임효남,5,0.0893,0.08193700000000001,"한국산학기술학회 (NODE11137390, IF: 1.09)
한국산학기술학회 (NODE11066821, IF: 1.09)
한국산학기술학회 (NODE11077787, IF: 1.09)
한국산학기술학회 (NODE11150240, IF: 1.09)
한국산학기술학회 (NODE11106182, IF: 1.09)"
