Rank,Year,Class_Name,Author_ID,Author_Name,Total_Papers,Final_Score,Raw_Trend_Score,Paper_List_Details
1,2022,기타 공학,240692942,김용규,2,0.2136,0.474576,"한국철도학회 (NODE11154092, IF: 0.45)
한국철도학회 (NODE11082745, IF: 0.45)"
2,2022,기타 공학,511550133,윤용기,2,0.2136,0.474576,"한국철도학회 (NODE11154092, IF: 0.45)
한국철도학회 (NODE11082745, IF: 0.45)"
3,2022,기타 공학,232711,김성진,2,0.2136,0.474576,"한국철도학회 (NODE11154092, IF: 0.45)
한국철도학회 (NODE11082745, IF: 0.45)"
4,2022,기타 공학,650356713,김정태,2,0.2136,0.474576,"한국철도학회 (NODE11154092, IF: 0.45)
한국철도학회 (NODE11082745, IF: 0.45)"
5,2022,기타 공학,264670349,박채옥,2,0.2136,0.474576,"한국철도학회 (NODE11154092, IF: 0.45)
한국철도학회 (NODE11082745, IF: 0.45)"
6,2022,기타 공학,518079249,신영인,2,0.2136,0.474576,"한국철도학회 (NODE11154092, IF: 0.45)
한국철도학회 (NODE11082745, IF: 0.45)"
7,2022,기타 공학,474240256,추상호,3,0.1985,0.162713,"대한교통학회 (NODE11187964, IF: 1.22)
대한교통학회 (NODE11058395, IF: 1.22)
대한교통학회 (NODE11152104, IF: 1.22)"
8,2022,기타 공학,736984065,신송현,2,0.1985,0.162713,"대한교통학회 (NODE11058395, IF: 1.22)
대한교통학회 (NODE11152104, IF: 1.22)"
9,2022,기타 공학,311607064,장승호,3,0.1586,0.35253999999999996,"한국철도학회 (NODE11143129, IF: 0.45)
한국철도학회 (NODE11143131, IF: 0.45)
한국철도학회 (NODE11032281, IF: 0.45)"
10,2022,기타 공학,642193188,김기영,1,0.1572,0.12881399999999998,"대한교통학회 (NODE11078562, IF: 1.22)"
11,2022,기타 공학,903795836,이승준,1,0.1572,0.12881399999999998,"대한교통학회 (NODE11078562, IF: 1.22)"
12,2022,기타 공학,204123347,김덕녕,1,0.1572,0.12881399999999998,"대한교통학회 (NODE11078562, IF: 1.22)"
13,2022,기타 공학,250760887,이은탁,1,0.1572,0.12881399999999998,"대한교통학회 (NODE11078562, IF: 1.22)"
14,2022,기타 공학,105061512,김태완,1,0.1572,0.12881399999999998,"대한교통학회 (NODE11078562, IF: 1.22)"
15,2022,기타 공학,833286973,손봉수,1,0.1572,0.12881399999999998,"대한교통학회 (NODE11078562, IF: 1.22)"
16,2022,기타 공학,902922751,소재현,2,0.1406,0.115254,"대한교통학회 (NODE11132084, IF: 1.22)
대한교통학회 (NODE11058390, IF: 1.22)"
17,2022,기타 공학,4022953,김대현,4,0.1403,0.311861,"한국철도학회 (NODE11124894, IF: 0.45)
한국철도학회 (NODE11186570, IF: 0.45)
한국철도학회 (NODE11143128, IF: 0.45)
한국철도학회 (NODE11082747, IF: 0.45)"
18,2022,기타 공학,594381340,윤혁진,4,0.1403,0.311861,"한국철도학회 (NODE11124894, IF: 0.45)
한국철도학회 (NODE11186570, IF: 0.45)
한국철도학회 (NODE11143128, IF: 0.45)
한국철도학회 (NODE11082747, IF: 0.45)"
19,2022,기타 공학,747094260,박찬호,4,0.1403,0.311861,"한국철도학회 (NODE11124894, IF: 0.45)
한국철도학회 (NODE11186570, IF: 0.45)
한국철도학회 (NODE11143128, IF: 0.45)
한국철도학회 (NODE11082747, IF: 0.45)"
20,2022,기타 공학,319888023,김상훈,2,0.1199,0.098304,"대한교통학회 (NODE11039659, IF: 1.22)
대한교통학회 (NODE11152105, IF: 1.22)"
21,2022,기타 공학,542855395,서종민,2,0.1159,0.257624,"한국철도학회 (NODE11072722, IF: 0.45)
한국철도학회 (NODE11043244, IF: 0.45)"
22,2022,기타 공학,722927221,권세곤,2,0.1159,0.257624,"한국철도학회 (NODE11072722, IF: 0.45)
한국철도학회 (NODE11043244, IF: 0.45)"
23,2022,기타 공학,833331501,구자헌,1,0.1158,0.094916,"대한교통학회 (NODE11152104, IF: 1.22)"
24,2022,기타 공학,587015138,김수재,1,0.1158,0.094916,"대한교통학회 (NODE11152104, IF: 1.22)"
25,2022,기타 공학,736383727,박준영,4,0.1117,0.09152500000000001,"대한교통학회 (NODE11132092, IF: 1.22)
대한교통학회 (NODE11132093, IF: 1.22)
대한교통학회 (NODE11132094, IF: 1.22)
대한교통학회 (NODE11058389, IF: 1.22)"
26,2022,기타 공학,481117457,유예지,1,0.1117,0.09152600000000001,"대한교통학회 (NODE11187970, IF: 1.22)"
27,2022,기타 공학,728060170,김인희,1,0.1117,0.09152600000000001,"대한교통학회 (NODE11187970, IF: 1.22)"
28,2022,기타 공학,554825250,김영주,1,0.1068,0.237288,"한국철도학회 (NODE11154092, IF: 0.45)"
29,2022,기타 공학,145163146,고경준,1,0.1068,0.237288,"한국철도학회 (NODE11154092, IF: 0.45)"
30,2022,기타 공학,288861319,변일무,1,0.1068,0.237288,"한국철도학회 (NODE11082745, IF: 0.45)"
31,2022,기타 공학,958803448,박성수,1,0.1068,0.237288,"한국철도학회 (NODE11082745, IF: 0.45)"
32,2022,기타 공학,211160384,전혜연,1,0.1068,0.237288,"한국철도학회 (NODE11082745, IF: 0.45)"
33,2022,기타 공학,435376549,김정석,3,0.1022,0.227115,"한국철도학회 (NODE11124894, IF: 0.45)
한국철도학회 (NODE11143128, IF: 0.45)
한국철도학회 (NODE11082747, IF: 0.45)"
34,2022,기타 공학,596512371,박상원,1,0.0993,0.081357,"대한교통학회 (NODE11078553, IF: 1.22)"
35,2022,기타 공학,323500281,김창훈,1,0.0993,0.081357,"대한교통학회 (NODE11078553, IF: 1.22)"
36,2022,기타 공학,887157594,박영수,1,0.0993,0.081357,"대한교통학회 (NODE11078553, IF: 1.22)"
37,2022,기타 공학,568686967,송태진,3,0.0951,0.077965,"대한교통학회 (NODE11132085, IF: 1.22)
대한교통학회 (NODE11048845, IF: 1.22)
대한교통학회 (NODE11152105, IF: 1.22)"
38,2022,기타 공학,237144873,김정훈,1,0.0951,0.07796600000000001,"대한교통학회 (NODE11058385, IF: 1.22)"
39,2022,기타 공학,526100739,박신형,1,0.0951,0.07796600000000001,"대한교통학회 (NODE11058385, IF: 1.22)"
40,2022,기타 공학,822833449,김나연,1,0.0951,0.077965,"대한교통학회 (NODE11152105, IF: 1.22)"
41,2022,기타 공학,785438963,주신혜,1,0.0951,0.077965,"대한교통학회 (NODE11152105, IF: 1.22)"
42,2022,기타 공학,178968382,강희찬,1,0.0951,0.077965,"대한교통학회 (NODE11152105, IF: 1.22)"
43,2022,기타 공학,570355,강민희,2,0.091,0.074576,"대한교통학회 (NODE11078551, IF: 1.22)
대한교통학회 (NODE11132087, IF: 1.22)"
44,2022,기타 공학,5493898,송재인,2,0.091,0.074576,"대한교통학회 (NODE11078551, IF: 1.22)
대한교통학회 (NODE11132087, IF: 1.22)"
45,2022,기타 공학,518861189,황기연,2,0.091,0.074576,"대한교통학회 (NODE11078551, IF: 1.22)
대한교통학회 (NODE11132087, IF: 1.22)"
46,2022,기타 공학,4691975,오승민,1,0.091,0.074576,"대한교통학회 (NODE11187971, IF: 1.22)"
47,2022,기타 공학,843558586,윤정인,1,0.091,0.074576,"대한교통학회 (NODE11187971, IF: 1.22)"
48,2022,기타 공학,918794868,이진우,1,0.091,0.074576,"대한교통학회 (NODE11187971, IF: 1.22)"
49,2022,기타 공학,711563437,이호준,1,0.091,0.074576,"대한교통학회 (NODE11132087, IF: 1.22)"
50,2022,기타 공학,710944344,박주엽,3,0.0869,0.19322,"한국철도학회 (NODE11111339, IF: 0.45)
한국철도학회 (NODE11060136, IF: 0.45)
한국철도학회 (NODE11060138, IF: 0.45)"
51,2022,기타 공학,129192447,강동훈,3,0.0869,0.19322,"한국철도학회 (NODE11111339, IF: 0.45)
한국철도학회 (NODE11060136, IF: 0.45)
한국철도학회 (NODE11060138, IF: 0.45)"
52,2022,기타 공학,600130553,구동균,3,0.0827,0.067797,"대한교통학회 (NODE11187962, IF: 1.22)
대한교통학회 (NODE11058388, IF: 1.22)
대한교통학회 (NODE11048859, IF: 1.22)"
53,2022,기타 공학,921276000,김혜진,1,0.0827,0.067796,"대한교통학회 (NODE11058390, IF: 1.22)"
54,2022,기타 공학,2221882,이현미,1,0.0827,0.067796,"대한교통학회 (NODE11058390, IF: 1.22)"
55,2022,기타 공학,566768968,이창주,1,0.0827,0.067796,"대한교통학회 (NODE11058390, IF: 1.22)"
56,2022,기타 공학,421514174,김재희,3,0.0793,0.176269,"한국철도학회 (NODE11124894, IF: 0.45)
한국철도학회 (NODE11143132, IF: 0.45)
한국철도학회 (NODE11169408, IF: 0.45)"
57,2022,기타 공학,448212332,김정화,3,0.0662,0.054238,"대한교통학회 (NODE11132084, IF: 1.22)
대한교통학회 (NODE11152099, IF: 1.22)
대한교통학회 (NODE11152106, IF: 1.22)"
58,2022,기타 공학,5401607,이재현,2,0.0662,0.054238,"대한교통학회 (NODE11187961, IF: 1.22)
대한교통학회 (NODE11152098, IF: 1.22)"
59,2022,기타 공학,5109615,심지윤,2,0.0662,0.054238,"대한교통학회 (NODE11187961, IF: 1.22)
대한교통학회 (NODE11152098, IF: 1.22)"
60,2022,기타 공학,358510340,원동욱,2,0.0662,0.054238,"대한교통학회 (NODE11132086, IF: 1.22)
대한교통학회 (NODE11058386, IF: 1.22)"
61,2022,기타 공학,302875511,김규호,2,0.0662,0.054238,"대한교통학회 (NODE11132086, IF: 1.22)
대한교통학회 (NODE11058386, IF: 1.22)"
62,2022,기타 공학,974663309,도명식,2,0.0662,0.054238,"대한교통학회 (NODE11132086, IF: 1.22)
대한교통학회 (NODE11058386, IF: 1.22)"
63,2022,기타 공학,495353771,박경아,1,0.0662,0.054238,"대한교통학회 (NODE11152098, IF: 1.22)"
64,2022,기타 공학,221413815,신정열,2,0.0641,0.142372,"한국철도학회 (NODE11154089, IF: 0.45)
한국철도학회 (NODE11032286, IF: 0.45)"
65,2022,기타 공학,237874213,정승후,2,0.0641,0.142372,"한국철도학회 (NODE11111340, IF: 0.45)
한국철도학회 (NODE11032286, IF: 0.45)"
66,2022,기타 공학,231843888,양삼규,1,0.062,0.050847,"대한교통학회 (NODE11132092, IF: 1.22)"
67,2022,기타 공학,166270669,강가원,1,0.062,0.050847,"대한교통학회 (NODE11132092, IF: 1.22)"
68,2022,기타 공학,619598139,곽호찬,1,0.061,0.135595,"한국철도학회 (NODE11111338, IF: 0.45)"
69,2022,기타 공학,806499956,송지영,1,0.061,0.135595,"한국철도학회 (NODE11111338, IF: 0.45)"
70,2022,기타 공학,957251269,김경민,1,0.061,0.135595,"한국철도학회 (NODE11111338, IF: 0.45)"
71,2022,기타 공학,479788688,오석문,1,0.061,0.135595,"한국철도학회 (NODE11111338, IF: 0.45)"
72,2022,기타 공학,642418081,김명룡,3,0.0595,0.13220300000000001,"한국철도학회 (NODE11186565, IF: 0.45)
한국철도학회 (NODE11052073, IF: 0.45)
한국철도학회 (NODE11169408, IF: 0.45)"
73,2022,기타 공학,263423077,성덕룡,3,0.058,0.128812,"한국철도학회 (NODE11072722, IF: 0.45)
한국철도학회 (NODE11060141, IF: 0.45)
한국철도학회 (NODE11198984, IF: 0.45)"
74,2022,기타 공학,615273955,한창용,1,0.058,0.128812,"한국철도학회 (NODE11072722, IF: 0.45)"
75,2022,기타 공학,728724042,정찬묵,1,0.058,0.128812,"한국철도학회 (NODE11072722, IF: 0.45)"
76,2022,기타 공학,205522215,정정래,1,0.058,0.128812,"한국철도학회 (NODE11043244, IF: 0.45)"
77,2022,기타 공학,574506261,김영곤,1,0.0579,0.047458,"대한교통학회 (NODE11039669, IF: 1.22)"
78,2022,기타 공학,407453838,이민우,1,0.0579,0.047458,"대한교통학회 (NODE11039669, IF: 1.22)"
79,2022,기타 공학,175883898,윤여정,1,0.0579,0.047458,"대한교통학회 (NODE11039669, IF: 1.22)"
80,2022,기타 공학,696424806,전용주,1,0.0579,0.047458,"대한교통학회 (NODE11039669, IF: 1.22)"
81,2022,기타 공학,388935155,김광식,1,0.0579,0.047458,"대한교통학회 (NODE11039669, IF: 1.22)"
82,2022,기타 공학,641325917,최민제,1,0.0579,0.047458,"대한교통학회 (NODE11187962, IF: 1.22)"
83,2022,기타 공학,5494330,김주영,1,0.0579,0.047458,"대한교통학회 (NODE11187962, IF: 1.22)"
84,2022,기타 공학,157603014,조익현,1,0.0579,0.047458,"대한교통학회 (NODE11187972, IF: 1.22)"
85,2022,기타 공학,325010256,사재민,1,0.0579,0.047458,"대한교통학회 (NODE11187972, IF: 1.22)"
86,2022,기타 공학,419388912,김용유,1,0.0579,0.047458,"대한교통학회 (NODE11187972, IF: 1.22)"
87,2022,기타 공학,940915889,남백,1,0.0579,0.047458,"대한교통학회 (NODE11187972, IF: 1.22)"
88,2022,기타 공학,969897085,홍지호,1,0.0579,0.047458,"대한교통학회 (NODE11132084, IF: 1.22)"
