Rank,Year,Class_Name,Author_ID,Author_Name,Total_Papers,Total_Trend_Score,Paper_List_Details
1,2022,건축공학,960669318,김진영,2,0.30232800000000004,"대한건축학회 (NODE11184092, IF: 0.65)
대한건축학회 (NODE11030731, IF: 0.65)"
2,2022,건축공학,974959768,양근혁,18,0.26539199999999996,"대한건축학회 (NODE11067992, IF: 0.65)
대한건축학회 (NODE11067993, IF: 0.65)
한국콘크리트학회 (NODE11120455, IF: 0.43)
대한건축학회 (NODE11121241, IF: 0.65)
한국콘크리트학회 (NODE11150583, IF: 0.43)
한국콘크리트학회 (NODE11150589, IF: 0.43)
한국콘크리트학회 (NODE11080025, IF: 0.43)
한국건설순환자원학회 (NODE11144666, IF: 0.44)
대한건축학회 (NODE11056650, IF: 0.65)
한국콘크리트학회 (NODE11167334, IF: 0.43)
한국건설순환자원학회 (NODE11144671, IF: 0.44)
대한건축학회 (NODE11110789, IF: 0.65)
한국콘크리트학회 (NODE11110663, IF: 0.43)
한국콘크리트학회 (NODE11066999, IF: 0.43)
한국콘크리트학회 (NODE11166088, IF: 0.43)
한국콘크리트학회 (NODE11057320, IF: 0.43)
한국콘크리트학회 (NODE11185792, IF: 0.43)
한국콘크리트학회 (NODE11110398, IF: 0.43)"
3,2022,건축공학,571086761,김동규,4,0.23256,"한국지반환경공학회 (NODE11151101, IF: 0.39)
한국지반환경공학회 (NODE11169562, IF: 0.39)
한국지반환경공학회 (NODE11048913, IF: 0.39)
한국건설순환자원학회 (NODE11192443, IF: 0.44)"
4,2022,건축공학,356853479,최세진,3,0.22982400000000003,"한국건설순환자원학회 (NODE11053481, IF: 0.44)
한국콘크리트학회 (NODE11185793, IF: 0.43)
한국건설순환자원학회 (NODE11192459, IF: 0.44)"
5,2022,건축공학,5515497,이재인,2,0.22982400000000003,"한국건설순환자원학회 (NODE11053481, IF: 0.44)
한국건설순환자원학회 (NODE11192459, IF: 0.44)"
6,2022,건축공학,234520995,조진균,4,0.21888000000000002,"대한건축학회 (NODE11067982, IF: 0.65)
대한건축학회 (NODE11030734, IF: 0.65)
대한건축학회 (NODE11152062, IF: 0.65)
대한건축학회 (NODE11138741, IF: 0.65)"
7,2022,건축공학,170722284,송아람,2,0.213408,"한국측량학회 (NODE11154076, IF: 0.64)
한국측량학회 (NODE11119152, IF: 0.64)"
8,2022,건축공학,361195572,이승태,4,0.201096,"한국지반환경공학회 (NODE11151101, IF: 0.39)
한국건설순환자원학회 (NODE11053475, IF: 0.44)
한국건설순환자원학회 (NODE11192443, IF: 0.44)
한국건설순환자원학회 (NODE11192456, IF: 0.44)"
9,2022,건축공학,846419098,최윤석,3,0.19699199999999997,"한국건설순환자원학회 (NODE11144661, IF: 0.44)
한국건설순환자원학회 (NODE11053477, IF: 0.44)
한국건설순환자원학회 (NODE11192465, IF: 0.44)"
10,2022,건축공학,367674722,강현구,2,0.18057600000000001,"한국콘크리트학회 (NODE11150585, IF: 0.43)
한국콘크리트학회 (NODE11144292, IF: 0.43)"
