Rank,Year,Class_Name,Author_ID,Author_Name,Total_Papers,Final_Score,Raw_Trend_Score,Paper_List_Details
1,2025,조선해양공학,243704619,Joonmo Choung,2,0.1626,0.23913099999999998,"[Design Improvement of a Semi-submersible Floating Offshore Wind Turbines through Frequency-domain Load Analyses]
   └ 학회: 한국해양공학회 (IF: 0.68)
--------------------------------
[Dynamic Power Cable Layout Design for 15MW Floating Offshore Wind Turbines: Part 1 - Configuration Analysis and Optimization]
   └ 학회: 한국해양공학회 (IF: 0.68)"
2,2025,조선해양공학,240242442,Alberto Peña,1,0.0887,0.130435,"[The Mutriku Breakwater Wave Plant: Improvements and Their Influence on the Levelized Cost of Electricity (LCoE)]
   └ 학회: 한국해양공학회 (IF: 0.68)"
3,2025,조선해양공학,301892108,Iñigo Bidaguren,1,0.0887,0.130435,"[The Mutriku Breakwater Wave Plant: Improvements and Their Influence on the Levelized Cost of Electricity (LCoE)]
   └ 학회: 한국해양공학회 (IF: 0.68)"
4,2025,조선해양공학,133394865,Urko Izquierdo,1,0.0887,0.130435,"[The Mutriku Breakwater Wave Plant: Improvements and Their Influence on the Levelized Cost of Electricity (LCoE)]
   └ 학회: 한국해양공학회 (IF: 0.68)"
5,2025,조선해양공학,618422597,Gustavo Adolfo Esteban,1,0.0887,0.130435,"[The Mutriku Breakwater Wave Plant: Improvements and Their Influence on the Levelized Cost of Electricity (LCoE)]
   └ 학회: 한국해양공학회 (IF: 0.68)"
6,2025,조선해양공학,340143427,Jesús María Blanco,1,0.0887,0.130435,"[The Mutriku Breakwater Wave Plant: Improvements and Their Influence on the Levelized Cost of Electricity (LCoE)]
   └ 학회: 한국해양공학회 (IF: 0.68)"
7,2025,조선해양공학,648457379,Iñigo Albaina,1,0.0887,0.130435,"[The Mutriku Breakwater Wave Plant: Improvements and Their Influence on the Levelized Cost of Electricity (LCoE)]
   └ 학회: 한국해양공학회 (IF: 0.68)"
8,2025,조선해양공학,317672573,Doyoung Kwon,1,0.0887,0.130435,"[Dynamic Power Cable Layout Design for 15MW Floating Offshore Wind Turbines: Part 1 - Configuration Analysis and Optimization]
   └ 학회: 한국해양공학회 (IF: 0.68)"
9,2025,조선해양공학,182416977,Hyun Kyung Kim,1,0.0887,0.130435,"[Dynamic Power Cable Layout Design for 15MW Floating Offshore Wind Turbines: Part 1 - Configuration Analysis and Optimization]
   └ 학회: 한국해양공학회 (IF: 0.68)"
10,2025,조선해양공학,334607861,Youngjae Yu,1,0.0887,0.130435,"[Structural Safety Evaluation of a Fairlead Chain Stopper for the Disconnectable Mooring System of Floating Offshore Wind Turbines]
   └ 학회: 한국해양공학회 (IF: 0.68)"
11,2025,조선해양공학,298692429,Sang-Hyun Park,1,0.0887,0.130435,"[Structural Safety Evaluation of a Fairlead Chain Stopper for the Disconnectable Mooring System of Floating Offshore Wind Turbines]
   └ 학회: 한국해양공학회 (IF: 0.68)"
12,2025,조선해양공학,257671979,Youngsik Jang,1,0.0887,0.130435,"[Structural Safety Evaluation of a Fairlead Chain Stopper for the Disconnectable Mooring System of Floating Offshore Wind Turbines]
   └ 학회: 한국해양공학회 (IF: 0.68)"
13,2025,조선해양공학,309554523,Sang-Rai Cho,1,0.0887,0.130435,"[Structural Safety Evaluation of a Fairlead Chain Stopper for the Disconnectable Mooring System of Floating Offshore Wind Turbines]
   └ 학회: 한국해양공학회 (IF: 0.68)"
14,2025,조선해양공학,219740092,Dongmyung Im,1,0.0739,0.108696,"[Analysis of the Seabed Contact Effects of Clump Weights on a Floating Offshore Wind Mooring System]
   └ 학회: 한국해양공학회 (IF: 0.68)"
15,2025,조선해양공학,223018814,Dongeun Kim,1,0.0739,0.108696,"[Analysis of the Seabed Contact Effects of Clump Weights on a Floating Offshore Wind Mooring System]
   └ 학회: 한국해양공학회 (IF: 0.68)"
16,2025,조선해양공학,686332719,Yoon Hyeok Bae,1,0.0739,0.108696,"[Analysis of the Seabed Contact Effects of Clump Weights on a Floating Offshore Wind Mooring System]
   └ 학회: 한국해양공학회 (IF: 0.68)"
17,2025,조선해양공학,215642596,Young Hoon Shin,1,0.0739,0.108696,"[Frequency-Domain Multi-Dynamic Analysis Using Response-Based Approach for FOWT]
   └ 학회: 한국해양공학회 (IF: 0.68)"
18,2025,조선해양공학,205825008,Seung Jae Lee,1,0.0739,0.108696,"[Frequency-Domain Multi-Dynamic Analysis Using Response-Based Approach for FOWT]
   └ 학회: 한국해양공학회 (IF: 0.68)"
19,2025,조선해양공학,916573647,Min Jun Lee,1,0.0739,0.108696,"[Frequency-Domain Multi-Dynamic Analysis Using Response-Based Approach for FOWT]
   └ 학회: 한국해양공학회 (IF: 0.68)"
20,2025,조선해양공학,322069098,Soo Bin Lee,1,0.0739,0.108696,"[Design Improvement of a Semi-submersible Floating Offshore Wind Turbines through Frequency-domain Load Analyses]
   └ 학회: 한국해양공학회 (IF: 0.68)"
21,2025,조선해양공학,964584534,Chong-Moo Lee,1,0.0296,0.043478,"[Buoyancy-Engine Endurance Test by Use of Hydraulic Test Device]
   └ 학회: 한국해양공학회 (IF: 0.68)"
22,2025,조선해양공학,869090988,Chan Jong Park,1,0.0296,0.043478,"[Buoyancy-Engine Endurance Test by Use of Hydraulic Test Device]
   └ 학회: 한국해양공학회 (IF: 0.68)"
23,2025,조선해양공학,100387986,Cheol Su Park,1,0.0296,0.043478,"[Buoyancy-Engine Endurance Test by Use of Hydraulic Test Device]
   └ 학회: 한국해양공학회 (IF: 0.68)"
24,2025,조선해양공학,593277203,Jong-Jin Park,1,0.0296,0.043478,"[Buoyancy-Engine Endurance Test by Use of Hydraulic Test Device]
   └ 학회: 한국해양공학회 (IF: 0.68)"
25,2025,조선해양공학,159863777,백광준,2,0.0222,0.032609,"[다수 무인선의 대형 유지와 충돌 회피를 위한 군집제어 알고리즘에 관한 연구]
   └ 학회: 대한조선학회 (IF: 0.92)
--------------------------------
[A Study on Multi-ship Avoidance System for Unmanned Surface Vehicles Using the Quaternion Ship Domain and Collision Risk Index]
   └ 학회: 한국해양공학회 (IF: 0.68)"
26,2025,조선해양공학,970417537,Dong-Hun Lee,1,0.0222,0.032609,"[A Study on Multi-ship Avoidance System for Unmanned Surface Vehicles Using the Quaternion Ship Domain and Collision Risk Index]
   └ 학회: 한국해양공학회 (IF: 0.68)"
