Rank,Year,Class_Name,Author_ID,Author_Name,Total_Papers,Total_Trend_Score,Paper_List_Details
1,2023,건축공학,809992324,홍원화,6,0.481064,"대한건축학회 (NODE11405227, IF: 0.57)
대한건축학회 (NODE11228253, IF: 0.57)
한국건축친환경설비학회 (NODE11674410, IF: 0.43)
대한건축학회 (NODE11288009, IF: 0.57)
대한건축학회 (NODE11288010, IF: 0.57)
한국건축친환경설비학회 (NODE11434576, IF: 0.43)"
2,2023,건축공학,840746394,기서진,4,0.32819,"대한환경공학회 (NODE11562859, IF: 1.19)
대한환경공학회 (NODE11661086, IF: 1.19)
대한환경공학회 (NODE11661088, IF: 1.19)
대한환경공학회 (NODE11661094, IF: 1.19)"
3,2023,건축공학,611934363,차기욱,2,0.301542,"대한건축학회 (NODE11228253, IF: 0.57)
대한건축학회 (NODE11288010, IF: 0.57)"
4,2023,건축공학,582859191,손동욱,4,0.263675,"대한건축학회 (NODE11405216, IF: 0.57)
대한건축학회 (NODE11405229, IF: 0.57)
한국생태환경건축학회 (NODE11441644, IF: 0.53)
한국생태환경건축학회 (NODE11215755, IF: 0.53)"
5,2023,건축공학,350697728,신승구,4,0.237026,"대한환경공학회 (NODE11077552, IF: 1.19)
대한환경공학회 (NODE11661093, IF: 1.19)
대한환경공학회 (NODE11661094, IF: 1.19)
대한환경공학회 (NODE11203115, IF: 1.19)"
6,2023,건축공학,675525555,이경구,7,0.227208,"한국강구조학회 (NODE11553522, IF: 0.60)
한국강구조학회 (NODE11447817, IF: 0.60)
한국강구조학회 (NODE11447818, IF: 0.60)
한국강구조학회 (NODE11505456, IF: 0.60)
한국강구조학회 (NODE11398145, IF: 0.60)
한국강구조학회 (NODE11633831, IF: 0.60)
한국강구조학회 (NODE11492516, IF: 0.60)"
7,2023,건축공학,874947096,허우영,3,0.227208,"한국강구조학회 (NODE11553522, IF: 0.60)
한국강구조학회 (NODE11633833, IF: 0.60)
한국강구조학회 (NODE11492516, IF: 0.60)"
8,2023,건축공학,415588114,김대희,2,0.227208,"한국강구조학회 (NODE11553522, IF: 0.60)
한국강구조학회 (NODE11492516, IF: 0.60)"
9,2023,건축공학,318927783,양인환,4,0.218792,"한국콘크리트학회 (NODE11484371, IF: 0.45)
한국콘크리트학회 (NODE11505326, IF: 0.45)
한국건설순환자원학회 (NODE11539534, IF: 0.40)
한국건설순환자원학회 (NODE11656825, IF: 0.40)"
10,2023,건축공학,992932224,박지훈,3,0.218792,"한국콘크리트학회 (NODE11505326, IF: 0.45)
한국건설순환자원학회 (NODE11539534, IF: 0.40)
한국건설순환자원학회 (NODE11656822, IF: 0.40)"
11,2023,건축공학,965341320,이지영,9,0.214588,"한국측량학회 (NODE11221138, IF: 0.72)
한국측량학회 (NODE11563060, IF: 0.72)
한국측량학회 (NODE11563061, IF: 0.72)
한국측량학회 (NODE11221134, IF: 0.72)
한국측량학회 (NODE11448078, IF: 0.72)
한국측량학회 (NODE11406752, IF: 0.72)
한국측량학회 (NODE11516571, IF: 0.72)
한국측량학회 (NODE11653768, IF: 0.72)
한국측량학회 (NODE11653774, IF: 0.72)"
12,2023,건축공학,376408599,김영일,3,0.210378,"대한건축학회 (NODE11419192, IF: 0.57)
대한건축학회 (NODE11615972, IF: 0.57)
대한건축학회 (NODE11288012, IF: 0.57)"
13,2023,건축공학,951451978,강재모,5,0.20757399999999998,"한국지반환경공학회 (NODE11518188, IF: 0.38)
한국지반환경공학회 (NODE11476944, IF: 0.38)
한국지반환경공학회 (NODE11230862, IF: 0.38)
한국지반환경공학회 (NODE11657595, IF: 0.38)
한국지반환경공학회 (NODE11657598, IF: 0.38)"
14,2023,건축공학,132775830,이성열,4,0.20757399999999998,"한국지반환경공학회 (NODE11476944, IF: 0.38)
한국지반환경공학회 (NODE11230862, IF: 0.38)
한국지반환경공학회 (NODE11657595, IF: 0.38)
한국지반환경공학회 (NODE11657598, IF: 0.38)"
15,2023,건축공학,508061589,김진영,3,0.20757399999999998,"한국지반환경공학회 (NODE11476944, IF: 0.38)
한국지반환경공학회 (NODE11230862, IF: 0.38)
한국지반공학회 (NODE11616160, IF: 0.50)"
16,2023,건축공학,263254229,이재영,2,0.199158,"한국건설순환자원학회 (NODE11539542, IF: 0.40)
한국건설순환자원학회 (NODE11656797, IF: 0.40)"
17,2023,건축공학,668091067,김미선,3,0.194952,"한국측량학회 (NODE11221138, IF: 0.72)
한국측량학회 (NODE11563061, IF: 0.72)
한국측량학회 (NODE11448078, IF: 0.72)"
18,2023,건축공학,5515497,이재인,2,0.19214399999999998,"대한건축학회 (NODE11524045, IF: 0.57)
대한건축학회 (NODE11419203, IF: 0.57)"
19,2023,건축공학,356853479,최세진,2,0.19214399999999998,"대한건축학회 (NODE11524045, IF: 0.57)
대한건축학회 (NODE11419203, IF: 0.57)"
20,2023,건축공학,511126611,장경은,3,0.19074400000000002,"대한건축학회 (NODE11405216, IF: 0.57)
대한건축학회 (NODE11405229, IF: 0.57)
한국생태환경건축학회 (NODE11441644, IF: 0.53)"
21,2023,건축공학,307361366,최원준,2,0.18934099999999998,"대한건축학회 (NODE11228254, IF: 0.57)
한국건축친환경설비학회 (NODE11674351, IF: 0.43)"
22,2023,건축공학,499138687,이효섭,2,0.182328,"대한환경공학회 (NODE11661088, IF: 1.19)
대한환경공학회 (NODE11661092, IF: 1.19)"
23,2023,건축공학,644315231,김재일,1,0.182328,"대한환경공학회 (NODE11661088, IF: 1.19)"
24,2023,건축공학,288626710,장진욱,1,0.182328,"대한환경공학회 (NODE11661088, IF: 1.19)"
25,2023,건축공학,795268221,안용태,1,0.182328,"대한환경공학회 (NODE11661088, IF: 1.19)"
26,2023,건축공학,640045800,박현건,1,0.182328,"대한환경공학회 (NODE11661088, IF: 1.19)"
27,2023,건축공학,435577717,이상섭,4,0.173912,"대한건축학회 (NODE11615979, IF: 0.57)
대한건축학회 (NODE11509159, IF: 0.57)
한국강구조학회 (NODE11633824, IF: 0.60)
대한건축학회 (NODE11479860, IF: 0.57)"
28,2023,건축공학,407546348,부윤섭,3,0.173912,"대한건축학회 (NODE11509159, IF: 0.57)
한국강구조학회 (NODE11633824, IF: 0.60)
대한건축학회 (NODE11479860, IF: 0.57)"
29,2023,건축공학,857827913,신상민,2,0.173912,"대한건축학회 (NODE11509159, IF: 0.57)
대한건축학회 (NODE11479860, IF: 0.57)"
30,2023,건축공학,383890039,고태영,2,0.173912,"한국암반공학회 (NODE11654421, IF: 0.53)
한국암반공학회 (NODE11654433, IF: 0.53)"
31,2023,건축공학,437429197,홍주표,1,0.173912,"한국암반공학회 (NODE11654433, IF: 0.53)"
32,2023,건축공학,182647505,김규용,4,0.17250899999999997,"대한건축학회 (NODE11405234, IF: 0.57)
대한건축학회 (NODE11419201, IF: 0.57)
한국건설순환자원학회 (NODE11463816, IF: 0.40)
한국건설순환자원학회 (NODE11656812, IF: 0.40)"
33,2023,건축공학,869972410,미타 누르하야티,1,0.164095,"대한환경공학회 (NODE11622517, IF: 1.19)"
34,2023,건축공학,965895094,홍범의,1,0.164095,"대한환경공학회 (NODE11622517, IF: 1.19)"
35,2023,건축공학,308920106,강호근,1,0.164095,"대한환경공학회 (NODE11622517, IF: 1.19)"
36,2023,건축공학,801550596,이승윤,1,0.164095,"대한환경공학회 (NODE11622517, IF: 1.19)"
37,2023,건축공학,1764747,정석희,13,0.161291,"대한환경공학회 (NODE11402105, IF: 1.19)
대한환경공학회 (NODE11232164, IF: 1.19)
대한환경공학회 (NODE11562864, IF: 1.19)
대한환경공학회 (NODE11562879, IF: 1.19)
대한환경공학회 (NODE11562881, IF: 1.19)
대한환경공학회 (NODE11562862, IF: 1.19)
대한환경공학회 (NODE11562863, IF: 1.19)
대한환경공학회 (NODE11622519, IF: 1.19)
대한환경공학회 (NODE11622520, IF: 1.19)
대한환경공학회 (NODE11343958, IF: 1.19)
대한환경공학회 (NODE11219214, IF: 1.19)
대한환경공학회 (NODE11219215, IF: 1.19)
대한환경공학회 (NODE11422812, IF: 1.19)"
38,2023,건축공학,495604318,한유진,4,0.15989,"대한건축학회 (NODE11527206, IF: 0.57)
대한건축학회 (NODE11228243, IF: 0.57)
대한건축학회 (NODE11553832, IF: 0.57)
대한건축학회 (NODE11203276, IF: 0.57)"
39,2023,건축공학,187254550,이현수,2,0.15989,"대한건축학회 (NODE11527206, IF: 0.57)
대한건축학회 (NODE11228243, IF: 0.57)"
40,2023,건축공학,316283,권오익,1,0.157082,"대한건축학회 (NODE11419192, IF: 0.57)"
41,2023,건축공학,987743388,성승호,1,0.157082,"대한건축학회 (NODE11288009, IF: 0.57)"
42,2023,건축공학,118303171,윤우승,1,0.157082,"대한건축학회 (NODE11288009, IF: 0.57)"
43,2023,건축공학,931188909,유원택,1,0.157082,"대한건축학회 (NODE11288009, IF: 0.57)"
44,2023,건축공학,296393481,서현철,1,0.157082,"대한건축학회 (NODE11288009, IF: 0.57)"
45,2023,건축공학,5200278,김경민,2,0.15567999999999999,"서울대학교 환경대학원 (NODE11774205, IF: 0.00)
대한국토·도시계획학회 (NODE11509561, IF: 1.23)"
46,2023,건축공학,1096211,김진석,1,0.15567999999999999,"대한국토·도시계획학회 (NODE11509561, IF: 1.23)"
47,2023,건축공학,247299580,이철호,5,0.15287499999999998,"한국암반공학회 (NODE11443680, IF: 0.53)
한국암반공학회 (NODE11560109, IF: 0.53)
한국암반공학회 (NODE11654422, IF: 0.53)
한국암반공학회 (NODE11654428, IF: 0.53)
한국암반공학회 (NODE11654430, IF: 0.53)"
48,2023,건축공학,265324186,송재민,4,0.15287499999999998,"대한국토·도시계획학회 (NODE11443859, IF: 1.23)
대한국토·도시계획학회 (NODE11616369, IF: 1.23)
대한국토·도시계획학회 (NODE11616376, IF: 1.23)
서울대학교 환경대학원 (NODE11774203, IF: 0.00)"
49,2023,건축공학,221115488,최순욱,4,0.15287499999999998,"한국암반공학회 (NODE11443680, IF: 0.53)
한국암반공학회 (NODE11560109, IF: 0.53)
한국암반공학회 (NODE11654428, IF: 0.53)
한국암반공학회 (NODE11654430, IF: 0.53)"
50,2023,건축공학,103272060,장수호,4,0.15287499999999998,"한국암반공학회 (NODE11443680, IF: 0.53)
한국암반공학회 (NODE11560109, IF: 0.53)
한국암반공학회 (NODE11654428, IF: 0.53)
한국암반공학회 (NODE11654430, IF: 0.53)"
51,2023,건축공학,587165677,강태호,4,0.15287499999999998,"한국암반공학회 (NODE11443680, IF: 0.53)
한국암반공학회 (NODE11560109, IF: 0.53)
한국암반공학회 (NODE11654428, IF: 0.53)
한국암반공학회 (NODE11654430, IF: 0.53)"
52,2023,건축공학,323027979,김성주,1,0.15287499999999998,"대한국토·도시계획학회 (NODE11616369, IF: 1.23)"
53,2023,건축공학,361195572,이승태,4,0.14726499999999998,"대한토목학회 (NODE11214034, IF: 0.61)
한국지반환경공학회 (NODE11438695, IF: 0.38)
한국건설순환자원학회 (NODE11539535, IF: 0.40)
한국건설순환자원학회 (NODE11656800, IF: 0.40)"
54,2023,건축공학,496747997,함형래,1,0.145863,"한국측량학회 (NODE11448078, IF: 0.72)"
55,2023,건축공학,452491111,미아오 쉬,1,0.145863,"대한건축학회 (NODE11662061, IF: 0.57)"
56,2023,건축공학,653274353,엄신조,1,0.145863,"대한건축학회 (NODE11662061, IF: 0.57)"
