Rank,Year,Class_Name,Author_ID,Author_Name,Total_Papers,Total_Trend_Score,Paper_List_Details
1,2023,전기전자공학,350968683,박대우,9,1.081397,"한국정보통신학회 (NODE11506250, IF: 0.54)
한국통신학회 (NODE11636507, IF: 0.36)
한국정보통신학회 (NODE11438598, IF: 0.54)
한국정보통신학회 (NODE11525773, IF: 0.54)
한국정보통신학회 (NODE11525774, IF: 0.54)
한국통신학회 (NODE11395950, IF: 0.36)
한국통신학회 (NODE11198550, IF: 0.36)
한국통신학회 (NODE11198551, IF: 0.36)
한국정보통신학회 (NODE11481319, IF: 0.54)"
2,2023,전기전자공학,366216691,오하영,13,0.942338,"한국정보통신학회 (NODE11402111, IF: 0.54)
한국정보통신학회 (NODE11553802, IF: 0.54)
한국정보통신학회 (NODE11553803, IF: 0.54)
한국정보통신학회 (NODE11553804, IF: 0.54)
한국정보통신학회 (NODE11419603, IF: 0.54)
한국정보통신학회 (NODE11231259, IF: 0.54)
한국정보통신학회 (NODE11231260, IF: 0.54)
한국정보통신학회 (NODE11419604, IF: 0.54)
한국정보통신학회 (NODE11525772, IF: 0.54)
한국정보통신학회 (NODE11202449, IF: 0.54)
한국정보통신학회 (NODE11219090, IF: 0.54)
한국정보통신학회 (NODE11481310, IF: 0.54)
한국정보통신학회 (NODE11481312, IF: 0.54)"
3,2023,전기전자공학,410872216,하영서,4,0.7795349999999999,"한국멀티미디어학회 (NODE11442007, IF: 0.60)
한국멀티미디어학회 (NODE11219466, IF: 0.60)
한국멀티미디어학회 (NODE11287754, IF: 0.60)
한국멀티미디어학회 (NODE11482104, IF: 0.60)"
4,2023,전기전자공학,657367276,심재창,4,0.7795349999999999,"한국멀티미디어학회 (NODE11442007, IF: 0.60)
한국멀티미디어학회 (NODE11219466, IF: 0.60)
한국멀티미디어학회 (NODE11287754, IF: 0.60)
한국멀티미디어학회 (NODE11482104, IF: 0.60)"
5,2023,전기전자공학,267445708,김미희,5,0.7066129999999999,"한국전기전자학회 (NODE11435148, IF: 0.22)
한국전기전자학회 (NODE11550775, IF: 0.22)
한국전기전자학회 (NODE11550765, IF: 0.22)
한국전기전자학회 (NODE11662942, IF: 0.22)
한국전기전자학회 (NODE11662944, IF: 0.22)"
6,2023,전기전자공학,809565961,이재문,12,0.686831,"국제인공지능학회 (NODE12206307, IF: 0.51)
국제인공지능학회 (NODE12206314, IF: 0.51)
국제인공지능학회 (NODE12206325, IF: 0.51)
국제인공지능학회 (NODE12206342, IF: 0.51)
국제인공지능학회 (NODE12206364, IF: 0.51)
국제인공지능학회 (NODE12206196, IF: 0.51)
국제인공지능학회 (NODE12206210, IF: 0.51)
국제인공지능학회 (NODE12206236, IF: 0.51)
국제인공지능학회 (NODE12206242, IF: 0.51)
국제인공지능학회 (NODE12206252, IF: 0.51)
국제인공지능학회 (NODE12206258, IF: 0.51)
국제인공지능학회 (NODE12206289, IF: 0.51)"
7,2023,전기전자공학,884111608,황기태,12,0.686831,"국제인공지능학회 (NODE12206307, IF: 0.51)
국제인공지능학회 (NODE12206314, IF: 0.51)
국제인공지능학회 (NODE12206325, IF: 0.51)
국제인공지능학회 (NODE12206342, IF: 0.51)
국제인공지능학회 (NODE12206364, IF: 0.51)
국제인공지능학회 (NODE12206196, IF: 0.51)
국제인공지능학회 (NODE12206210, IF: 0.51)
국제인공지능학회 (NODE12206236, IF: 0.51)
국제인공지능학회 (NODE12206242, IF: 0.51)
국제인공지능학회 (NODE12206252, IF: 0.51)
국제인공지능학회 (NODE12206258, IF: 0.51)
국제인공지능학회 (NODE12206289, IF: 0.51)"
8,2023,전기전자공학,332526958,정인환,12,0.686831,"국제인공지능학회 (NODE12206307, IF: 0.51)
국제인공지능학회 (NODE12206314, IF: 0.51)
국제인공지능학회 (NODE12206325, IF: 0.51)
국제인공지능학회 (NODE12206342, IF: 0.51)
국제인공지능학회 (NODE12206364, IF: 0.51)
국제인공지능학회 (NODE12206196, IF: 0.51)
국제인공지능학회 (NODE12206210, IF: 0.51)
국제인공지능학회 (NODE12206236, IF: 0.51)
국제인공지능학회 (NODE12206242, IF: 0.51)
국제인공지능학회 (NODE12206252, IF: 0.51)
국제인공지능학회 (NODE12206258, IF: 0.51)
국제인공지능학회 (NODE12206289, IF: 0.51)"
9,2023,전기전자공학,5541357,전왕수,3,0.6495199999999999,"한국지능시스템학회 (NODE11509620, IF: 0.56)
한국정보기술학회 (NODE11554500, IF: 0.56)
한국지능시스템학회 (NODE11549785, IF: 0.56)"
10,2023,전기전자공학,440931660,이상용,3,0.6495199999999999,"한국지능시스템학회 (NODE11509620, IF: 0.56)
한국정보기술학회 (NODE11554500, IF: 0.56)
한국지능시스템학회 (NODE11549785, IF: 0.56)"
