Source URL,Author Name,Author ID
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699753,류경무,739339837
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699763,제민희,317585180
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699757,신연수,283444800
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699757,라애숙,557596286
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699759,안진현,786974062
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699759,이수경,654869998
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699759,조민정,429820490
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699759,김경민,372414960
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699755,백진욱,590209901
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699756,시유,321762619
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699752,전은옥,262756190
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699754,김종화,244862372
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699754,용경민,972748635
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699754,황윤미,748191630
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699750,김숙희,680657192
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699753,황재훈,947231914
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699783,박원철,493186469
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699783,임다정,843560664
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11768420,유충근,742763345
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11720532,강광순,643618768
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11720531,박기태,394734510
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11720529,오세명,789516909
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11720537,곽윤기,424098629
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11720535,하윤주,420022924
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11720535,조은혜,282253413
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11720533,이강호,265946032
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11720530,양지원,845821750
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11720528,김기출,874468018
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11720528,이희라,987777469
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699800,김학진,898905455
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11720534,황연희,852997480
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699800,김용현,821195126
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699800,윤창호,357951180
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699800,황예빈,266339820
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699802,노대석,307800753
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699802,이일무,860622867
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699802,김윤호,878708577
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699802,김경화,414255829
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699802,김지명,855477570
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699802,이나경,947363995
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11720531,하용훈,5512758
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11720534,박혁,752349540
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699782,유현상,254111343
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11720545,이동현,249927450
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11720547,김도윤,636329499
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11720546,정경숙,332787102
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11720545,정종민,314365807
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11720545,양병준,615649863
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11720545,박소연,396169662
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11720545,최예빈,855509522
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11720545,이동준,624639911
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11720545,김중곤,357528636
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11720545,김현종,732425660
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11720543,신형수,222957676
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11720539,소은선,309489359
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11720543,신영준,556894311
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11720541,유창환,157697649
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11720544,조은희,700951522
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11720540,정호연,571597764
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11720540,박기철,982078728
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11720538,심현애,665076590
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11720538,유지현,639458934
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11720542,곽상열,537035626
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11720542,오현석,672374233
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11720527,최종근,272968595
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11720526,나동규,109367679
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11720526,김수미,998660362
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699790,김충경,704616589
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699792,홍동욱,833582729
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699787,함준상,479554194
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699787,유자연,117936962
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699786,기석도,319243022
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699791,김태훈,639677003
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699791,임사랑,556342520
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699788,임재헌,539813134
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699789,김석태,426350726
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699794,김경애,991524697
https://www.dbpia.co.kr/journal/articleDetail?nodeId=NODE11699796,장낙섭,500392079
