Rank,Year,Class_Name,Author_ID,Author_Name,Total_Papers,Total_Trend_Score,Paper_List_Details
1,2024,건축공학,921217775,구형모,4,0.781644,"한국측량학회 (NODE11931094, IF: 0.57)
한국측량학회 (NODE12021780, IF: 0.57)
한국측량학회 (NODE11722668, IF: 0.57)
대한공간정보학회 (NODE11933812, IF: 0.82)"
2,2024,건축공학,383890039,고태영,5,0.58971,"한국암반공학회 (NODE11761771, IF: 0.64)
한국암반공학회 (NODE11958971, IF: 0.64)
한국암반공학회 (NODE11722303, IF: 0.64)
한국암반공학회 (NODE12028575, IF: 0.64)
한국암반공학회 (NODE12028586, IF: 0.64)"
3,2024,건축공학,103272060,장수호,4,0.5855379999999999,"한국암반공학회 (NODE11958967, IF: 0.64)
한국암반공학회 (NODE11958969, IF: 0.64)
한국암반공학회 (NODE12028581, IF: 0.64)
한국암반공학회 (NODE12028582, IF: 0.64)"
4,2024,건축공학,587165677,강태호,4,0.5855379999999999,"한국암반공학회 (NODE11958967, IF: 0.64)
한국암반공학회 (NODE11958969, IF: 0.64)
한국암반공학회 (NODE12028581, IF: 0.64)
한국암반공학회 (NODE12028582, IF: 0.64)"
5,2024,건축공학,221115488,최순욱,4,0.5855379999999999,"한국암반공학회 (NODE11958967, IF: 0.64)
한국암반공학회 (NODE11958969, IF: 0.64)
한국암반공학회 (NODE12028581, IF: 0.64)
한국암반공학회 (NODE12028582, IF: 0.64)"
6,2024,건축공학,402024471,고경택,5,0.48678600000000005,"한국콘크리트학회 (NODE11991022, IF: 0.44)
한국건설순환자원학회 (NODE12029958, IF: 0.37)
한국건설순환자원학회 (NODE12029959, IF: 0.37)
한국건설순환자원학회 (NODE12029960, IF: 0.37)
한국건설순환자원학회 (NODE12029964, IF: 0.37)"
7,2024,건축공학,283749282,김경철,4,0.48678600000000005,"한국건설순환자원학회 (NODE12029958, IF: 0.37)
한국건설순환자원학회 (NODE12029959, IF: 0.37)
한국건설순환자원학회 (NODE12029960, IF: 0.37)
한국건설순환자원학회 (NODE12029964, IF: 0.37)"
8,2024,건축공학,621182384,윤용식,4,0.48678600000000005,"한국건설순환자원학회 (NODE12029958, IF: 0.37)
한국건설순환자원학회 (NODE12029959, IF: 0.37)
한국건설순환자원학회 (NODE12029960, IF: 0.37)
한국건설순환자원학회 (NODE12029964, IF: 0.37)"
9,2024,건축공학,210840114,지봉준,2,0.452017,"한국건설순환자원학회 (NODE12029964, IF: 0.37)
한국지반신소재학회 (NODE11764729, IF: 0.26)"
10,2024,건축공학,622576589,강혜윤,2,0.390822,"한국측량학회 (NODE11931094, IF: 0.57)
대한공간정보학회 (NODE11933812, IF: 0.82)"
11,2024,건축공학,490355760,정민,2,0.390822,"한국측량학회 (NODE11931094, IF: 0.57)
대한공간정보학회 (NODE11933812, IF: 0.82)"
12,2024,건축공학,629853444,이다영,2,0.383868,"한국자원공학회 (NODE11761432, IF: 0.43)
한국자원공학회 (NODE11861119, IF: 0.43)"
13,2024,건축공학,219828792,임종세,2,0.383868,"한국자원공학회 (NODE11761432, IF: 0.43)
한국자원공학회 (NODE11861119, IF: 0.43)"
14,2024,건축공학,504338308,이철호,2,0.383868,"한국암반공학회 (NODE12028581, IF: 0.64)
한국암반공학회 (NODE12028582, IF: 0.64)"
15,2024,건축공학,105706100,이기학,6,0.357443,"한국콘크리트학회 (NODE11723060, IF: 0.44)
한국콘크리트학회 (NODE12015956, IF: 0.44)
대한건축학회 (NODE11858137, IF: 0.64)
대한건축학회 (NODE12010081, IF: 0.64)
한국콘크리트학회 (NODE11867852, IF: 0.44)
한국콘크리트학회 (NODE11913351, IF: 0.44)"
16,2024,건축공학,943332749,황유관,1,0.35605000000000003,"한국건설순환자원학회 (NODE12029964, IF: 0.37)"
17,2024,건축공학,605828229,남영진,3,0.354657,"한국건설순환자원학회 (NODE12029950, IF: 0.37)
한국건설순환자원학회 (NODE11827773, IF: 0.37)
대한건축학회 (NODE11820409, IF: 0.64)"
18,2024,건축공학,300948070,김원창,3,0.354657,"한국건설순환자원학회 (NODE12029950, IF: 0.37)
한국건설순환자원학회 (NODE11827773, IF: 0.37)
대한건축학회 (NODE11820409, IF: 0.64)"
