Rank,Year,Class_Name,Author_ID,Author_Name,Total_Papers,Total_Trend_Score,Paper_List_Details
1,2024,전기전자공학,418397454,신영학,3,0.8888900000000002,"[넙치의 내부 장기 이미지를 이용한 질병 증상 분류 및 검출 비교 연구]
   └ 학회: 한국지능시스템학회 (IF: 0.47)
--------------------------------
[머신러닝 특징 공간 분석 기반의 효율적인 리 라벨링을 통한 넙치의 장기 증상 분류 성능 향상 연구]
   └ 학회: 한국지능시스템학회 (IF: 0.47)
--------------------------------
[생성 이미지와 Copy-Paste 데이터 증강을 통한 대장내시경 용종이미지 반지도학습 성능향상 연구]
   └ 학회: 한국지능시스템학회 (IF: 0.47)"
2,2024,전기전자공학,410671823,Soo Young Shin,10,0.832801,"[Real-Time CCTV Based Garbage Detection for Modern Societies using Deep Convolutional Neural Network with Person-Identification]
   └ 학회: 한국정보통신학회JICCE (IF: 0.42)
--------------------------------
[Path Loss Exponent Autocalibration Using UWB and ZigBee in Indoor Environment]
   └ 학회: 한국통신학회 (IF: 0.35)
--------------------------------
[Altitude-Based Automatic Tiling Algorithm for Small Object Detection]
   └ 학회: 한국통신학회 (IF: 0.35)
--------------------------------
[Human Imitation Manipulator System Based on 2D Image Recognition]
   └ 학회: 한국통신학회 (IF: 0.35)
--------------------------------
[Personal Mobility Enforcement : A MAP-API and Mixed Reality Approach with Drones for Effective Traffic Monitoring]
   └ 학회: 한국통신학회 (IF: 0.35)
--------------------------------
[Deep-Learning Based Missing Child Detection Assistance System Using Autonomous Robot]
   └ 학회: 한국통신학회 (IF: 0.35)
--------------------------------
[Mixed Reality-Based Indoor Navigation System in Multi-Story Environments]
   └ 학회: 한국통신학회 (IF: 0.35)
--------------------------------
[Hybrid Precoding Optimization Based on Quantum Neural Network for Multi-User MISO Systems]
   └ 학회: 한국통신학회 (IF: 0.35)
--------------------------------
[Spectral Efficient Frequency Division Multiplexing Aided with Tri-Mode Index Modulation in Mutli-Input Multi-Output Channels]
   └ 학회: 한국통신학회 (IF: 0.35)
--------------------------------
[Digital Precoder-Combiner and Power Allocation Optimization in MU MIMO-NOMA: A Quantum Neural Network Approach]
   └ 학회: 한국통신학회 (IF: 0.35)"
3,2024,전기전자공학,439437555,이석,3,0.6458349999999999,"[인물 객체의 3차원 인스턴스 분할 기술 연구]
   └ 학회: 한국방송·미디어공학회 (IF: 0.43)
--------------------------------
[전자약을 위한 인공지능 기반 신호예측 기술 연구]
   └ 학회: 한국정보통신학회 (IF: 0.42)
--------------------------------
[NeRF 기반 3D 영상 생성을 이용한 딸기 병해충 진단 기법]
   └ 학회: 한국정보통신학회 (IF: 0.42)"
4,2024,전기전자공학,351051041,정현진,2,0.603632,"[클라우드 이상 행위 탐지를 위한 1-D STM 블록 기반 Stacking CNN 모델]
   └ 학회: 한국지능시스템학회 (IF: 0.47)
--------------------------------
[NSL-MHA : 클라우드 이상 행위 탐지 모델의 적대적 훈련 기법 제안]
   └ 학회: 한국지능시스템학회 (IF: 0.47)"
5,2024,전기전자공학,108338721,임창현,2,0.5993600000000001,"[넙치의 내부 장기 이미지를 이용한 질병 증상 분류 및 검출 비교 연구]
   └ 학회: 한국지능시스템학회 (IF: 0.47)
--------------------------------
[머신러닝 특징 공간 분석 기반의 효율적인 리 라벨링을 통한 넙치의 장기 증상 분류 성능 향상 연구]
   └ 학회: 한국지능시스템학회 (IF: 0.47)"
6,2024,전기전자공학,744186404,이한주,3,0.59829,"[전이학습을 활용한 3D 포인트 클라우드 분류기의 백도어 공격 취약성 연구]
   └ 학회: 한국지능시스템학회 (IF: 0.47)
--------------------------------
[ECG 데이터 비식별화 기반의 Model Extraction Attack 방어 기법]
   └ 학회: 한국지능시스템학회 (IF: 0.47)
--------------------------------
[NSL-MHA : 클라우드 이상 행위 탐지 모델의 적대적 훈련 기법 제안]
   └ 학회: 한국지능시스템학회 (IF: 0.47)"
7,2024,전기전자공학,448720843,이한진,4,0.5913459999999999,"[Centrality를 활용한 그래프 기반 악성코드 탐지 성능 향상 방안]
   └ 학회: 한국지능시스템학회 (IF: 0.47)
--------------------------------
[ECG 데이터 비식별화 기반의 Model Extraction Attack 방어 기법]
   └ 학회: 한국지능시스템학회 (IF: 0.47)
--------------------------------
[Sharpness-Aware Minimization을 적용한 Separable Vision Transformer 기반 악성코드 유형 분류 기법]
   └ 학회: 한국지능시스템학회 (IF: 0.47)
--------------------------------
[NSL-MHA : 클라우드 이상 행위 탐지 모델의 적대적 훈련 기법 제안]
   └ 학회: 한국지능시스템학회 (IF: 0.47)"
8,2024,전기전자공학,198915246,최석환,3,0.5913459999999999,"[ECG 데이터 비식별화 기반의 Model Extraction Attack 방어 기법]
   └ 학회: 한국지능시스템학회 (IF: 0.47)
--------------------------------
[Sharpness-Aware Minimization을 적용한 Separable Vision Transformer 기반 악성코드 유형 분류 기법]
   └ 학회: 한국지능시스템학회 (IF: 0.47)
--------------------------------
[NSL-MHA : 클라우드 이상 행위 탐지 모델의 적대적 훈련 기법 제안]
   └ 학회: 한국지능시스템학회 (IF: 0.47)"
9,2024,전기전자공학,460109066,김광남,2,0.5913459999999999,"[ECG 데이터 비식별화 기반의 Model Extraction Attack 방어 기법]
   └ 학회: 한국지능시스템학회 (IF: 0.47)
--------------------------------
[NSL-MHA : 클라우드 이상 행위 탐지 모델의 적대적 훈련 기법 제안]
   └ 학회: 한국지능시스템학회 (IF: 0.47)"
10,2024,전기전자공학,686928868,신요안,4,0.57906,"[재밍 환경에서 처프대역확산 주파수 도약 시스템의 NED 다이버시티 결합 기법 성능 분석]
   └ 학회: 한국통신학회 (IF: 0.35)
--------------------------------
[처프 신호를 이용한 무선측위 정밀도 향상 기법]
   └ 학회: 한국통신학회 (IF: 0.35)
--------------------------------
[자기장 맵과 딥러닝 모델을 결합한 위치 보정 기반의 실내 다층 측위]
   └ 학회: 한국통신학회 (IF: 0.35)
--------------------------------
[다층 실내 측위에서 자기장 맵과 딥러닝 모델을 사용한 스마트폰 사용자 위치 초기화]
   └ 학회: 한국통신학회 (IF: 0.35)"
