Rank,Year,Class_Name,Author_ID,Author_Name,Total_Papers,Total_Trend_Score,Paper_List_Details
1,2024,조선해양공학,734622838,정광효,4,0.094595,"한국해양공학회 (NODE12010338, IF: 0.68)
한국해양공학회 (NODE12010345, IF: 0.68)
한국해양공학회 (NODE11956365, IF: 0.68)
대한조선학회 (NODE11933913, IF: 0.92)"
2,2024,조선해양공학,264333609,Sung Boo Park,2,0.094595,"한국해양공학회 (NODE12010338, IF: 0.68)
한국해양공학회 (NODE12010345, IF: 0.68)"
3,2024,조선해양공학,349200177,허상환,2,0.094595,"한국해양공학회 (NODE12010339, IF: 0.68)
한국해양공학회 (NODE11757292, IF: 0.68)"
4,2024,조선해양공학,139194176,구원철,2,0.094595,"한국해양공학회 (NODE12010339, IF: 0.68)
한국해양공학회 (NODE11757292, IF: 0.68)"
5,2024,조선해양공학,863833965,Seonghee Yu,1,0.094595,"한국해양공학회 (NODE12010339, IF: 0.68)"
6,2024,조선해양공학,415464896,Sanghun Lee,1,0.094595,"한국해양공학회 (NODE12010339, IF: 0.68)"
7,2024,조선해양공학,407831712,Seong Yun Shin,1,0.094595,"한국해양공학회 (NODE12010345, IF: 0.68)"
8,2024,조선해양공학,275995772,Seonghyun Park,1,0.094595,"한국해양공학회 (NODE12010345, IF: 0.68)"
9,2024,조선해양공학,237372067,Heung Jin Park,1,0.094595,"한국해양공학회 (NODE11720258, IF: 0.68)"
10,2024,조선해양공학,288604531,강윤정,1,0.094595,"한국해양공학회 (NODE11720258, IF: 0.68)"
11,2024,조선해양공학,989101155,이성욱,2,0.067568,"한국해양공학회 (NODE12010340, IF: 0.68)
대한조선학회 (NODE11744246, IF: 0.92)"
12,2024,조선해양공학,316639906,Jae Sang Jung,1,0.067568,"한국해양공학회 (NODE12010340, IF: 0.68)"
13,2024,조선해양공학,997057256,Ji Hwan Shin,1,0.067568,"한국해양공학회 (NODE12010340, IF: 0.68)"
14,2024,조선해양공학,647540691,박성주,3,0.040541,"대한조선학회 (NODE11762927, IF: 0.92)
대한조선학회 (NODE11793651, IF: 0.92)
한국해양공학회 (NODE11826496, IF: 0.68)"
15,2024,조선해양공학,334607861,Youngjae Yu,1,0.040541,"한국해양공학회 (NODE11826495, IF: 0.68)"
16,2024,조선해양공학,298692429,Sang-Hyun Park,1,0.040541,"한국해양공학회 (NODE11826495, IF: 0.68)"
17,2024,조선해양공학,309554523,Sang-Rai Cho,1,0.040541,"한국해양공학회 (NODE11826495, IF: 0.68)"
18,2024,조선해양공학,782529807,Sung-Jae Kim,1,0.040541,"한국해양공학회 (NODE11826496, IF: 0.68)"
19,2024,조선해양공학,602798296,Kideok Do,2,0.027027,"한국해양공학회 (NODE11910216, IF: 0.68)
한국해양공학회 (NODE11826493, IF: 0.68)"
20,2024,조선해양공학,699541321,Changyul Lee,1,0.027027,"한국해양공학회 (NODE11910216, IF: 0.68)"
21,2024,조선해양공학,508563267,Inho Kim,1,0.027027,"한국해양공학회 (NODE11910216, IF: 0.68)"
22,2024,조선해양공학,812246286,Sungyeol Chang,1,0.027027,"한국해양공학회 (NODE11910216, IF: 0.68)"
23,2024,조선해양공학,161645887,Sol Ha,1,0.027027,"한국해양공학회 (NODE11956366, IF: 0.68)"
24,2024,조선해양공학,247433171,구남국,1,0.027027,"한국해양공학회 (NODE11956366, IF: 0.68)"
25,2024,조선해양공학,864908113,Tae-Soon Kang,1,0.027027,"한국해양공학회 (NODE11956372, IF: 0.68)"
26,2024,조선해양공학,124608849,Ho-Jun Yoo,1,0.027027,"한국해양공학회 (NODE11956372, IF: 0.68)"
27,2024,조선해양공학,578268212,Ki-Hyun Kim,1,0.027027,"한국해양공학회 (NODE11956372, IF: 0.68)"
28,2024,조선해양공학,791652770,김효철,7,0.0,"대한조선학회 (NODE11762928, IF: 0.92)
대한조선학회 (NODE11933907, IF: 0.92)
대한조선학회 (NODE11801319, IF: 0.92)
대한조선학회 (NODE11859731, IF: 0.92)
대한조선학회 (NODE11793643, IF: 0.92)
대한조선학회 (NODE11993915, IF: 0.92)
대한조선학회 (NODE11699889, IF: 0.92)"
29,2024,조선해양공학,700185766,김동환,6,0.0,"대한조선학회 (NODE11861716, IF: 0.92)
대한조선학회 (NODE11861717, IF: 0.92)
대한조선학회 (NODE11861718, IF: 0.92)
대한조선학회 (NODE11703980, IF: 0.92)
대한조선학회 (NODE11703982, IF: 0.92)
대한조선학회 (NODE11937421, IF: 0.92)"
30,2024,조선해양공학,267401584,이승범,6,0.0,"대한조선학회 (NODE11861716, IF: 0.92)
대한조선학회 (NODE11861718, IF: 0.92)
대한조선학회 (NODE11861718, IF: 0.92)
대한조선학회 (NODE11703980, IF: 0.92)
대한조선학회 (NODE11703982, IF: 0.92)
대한조선학회 (NODE11937421, IF: 0.92)"
31,2024,조선해양공학,763594325,서정화,6,0.0,"대한조선학회 (NODE11861716, IF: 0.92)
대한조선학회 (NODE11861717, IF: 0.92)
대한조선학회 (NODE11861718, IF: 0.92)
대한조선학회 (NODE11703980, IF: 0.92)
대한조선학회 (NODE11703982, IF: 0.92)
대한조선학회 (NODE11937421, IF: 0.92)"
32,2024,조선해양공학,906249625,김성현,5,0.0,"대한조선학회 (NODE11993930, IF: 0.92)
대한조선학회 (NODE11933906, IF: 0.92)
대한조선학회 (NODE11699888, IF: 0.92)
대한조선학회 (NODE11859730, IF: 0.92)
대한조선학회 (NODE11793641, IF: 0.92)"
33,2024,조선해양공학,589284318,류기수,5,0.0,"대한조선학회 (NODE11762931, IF: 0.92)
대한조선학회 (NODE11933909, IF: 0.92)
대한조선학회 (NODE11859732, IF: 0.92)
대한조선학회 (NODE11793646, IF: 0.92)
대한조선학회 (NODE11993918, IF: 0.92)"
34,2024,조선해양공학,849197066,홍사영,5,0.0,"대한조선학회 (NODE11744250, IF: 0.92)
한국해양환경·에너지학회 (NODE11987790, IF: 0.00)
대한조선학회 (NODE11937414, IF: 0.92)
대한조선학회 (NODE11937415, IF: 0.92)
대한조선학회 (NODE11937425, IF: 0.92)"
35,2024,조선해양공학,660883222,윤근항,4,0.0,"대한조선학회 (NODE11861719, IF: 0.92)
대한조선학회 (NODE11998634, IF: 0.92)
대한조선학회 (NODE11998635, IF: 0.92)
대한조선학회 (NODE11998640, IF: 0.92)"
36,2024,조선해양공학,517108163,김종규,4,0.0,"한국해양환경·에너지학회 (NODE11909767, IF: 0.00)
한국해양환경·에너지학회 (NODE11722864, IF: 0.00)
한국해양환경·에너지학회 (NODE11791441, IF: 0.00)
한국해양환경·에너지학회 (NODE11987787, IF: 0.00)"
37,2024,조선해양공학,376111548,박진의,4,0.0,"대한조선학회 (NODE11993929, IF: 0.92)
대한조선학회 (NODE11762950, IF: 0.92)
대한조선학회 (NODE11762949, IF: 0.92)
대한조선학회 (NODE11859738, IF: 0.92)"
38,2024,조선해양공학,456370042,박동민,4,0.0,"한국해양공학회 (NODE11956367, IF: 0.68)
대한조선학회 (NODE11744250, IF: 0.92)
대한조선학회 (NODE11937414, IF: 0.92)
대한조선학회 (NODE11937415, IF: 0.92)"
39,2024,조선해양공학,197118048,권효재,4,0.0,"대한조선학회 (NODE11933905, IF: 0.92)
대한조선학회 (NODE11699887, IF: 0.92)
대한조선학회 (NODE11859729, IF: 0.92)
대한조선학회 (NODE11793640, IF: 0.92)"
40,2024,조선해양공학,280042792,심천식,4,0.0,"대한조선학회 (NODE11793652, IF: 0.92)
대한조선학회 (NODE11699893, IF: 0.92)
대한조선학회 (NODE11937423, IF: 0.92)
대한조선학회 (NODE11937424, IF: 0.92)"
41,2024,조선해양공학,563138302,정다슬,4,0.0,"대한조선학회 (NODE11793652, IF: 0.92)
대한조선학회 (NODE11699893, IF: 0.92)
대한조선학회 (NODE11937423, IF: 0.92)
대한조선학회 (NODE11937424, IF: 0.92)"
42,2024,조선해양공학,134185896,정정훈,3,0.0,"대한조선학회 (NODE11861714, IF: 0.92)
대한조선학회 (NODE11861722, IF: 0.92)
대한조선학회 (NODE11762932, IF: 0.92)"
43,2024,조선해양공학,218521550,김민창,3,0.0,"대한조선학회 (NODE11861716, IF: 0.92)
대한조선학회 (NODE11861718, IF: 0.92)
대한조선학회 (NODE11703982, IF: 0.92)"
44,2024,조선해양공학,667363356,김동진,3,0.0,"대한조선학회 (NODE11861719, IF: 0.92)
대한조선학회 (NODE11998634, IF: 0.92)
대한조선학회 (NODE11998635, IF: 0.92)"
45,2024,조선해양공학,327825607,권창섭,3,0.0,"대한조선학회 (NODE11861719, IF: 0.92)
대한조선학회 (NODE11998634, IF: 0.92)
대한조선학회 (NODE11998635, IF: 0.92)"
46,2024,조선해양공학,281367571,김연규,3,0.0,"대한조선학회 (NODE11861719, IF: 0.92)
대한조선학회 (NODE11998634, IF: 0.92)
대한조선학회 (NODE11998635, IF: 0.92)"
47,2024,조선해양공학,799632512,안종우,3,0.0,"대한조선학회 (NODE11861723, IF: 0.92)
대한조선학회 (NODE11998633, IF: 0.92)
대한조선학회 (NODE11801316, IF: 0.92)"
48,2024,조선해양공학,886473173,안병권,3,0.0,"대한조선학회 (NODE11993923, IF: 0.92)
대한조선학회 (NODE11998637, IF: 0.92)
대한조선학회 (NODE11933912, IF: 0.92)"
49,2024,조선해양공학,159863777,백광준,3,0.0,"대한조선학회 (NODE11993923, IF: 0.92)
대한조선학회 (NODE11762939, IF: 0.92)
대한조선학회 (NODE11933914, IF: 0.92)"
50,2024,조선해양공학,587860027,송지민,3,0.0,"대한조선학회 (NODE11993927, IF: 0.92)
대한조선학회 (NODE11762949, IF: 0.92)
대한조선학회 (NODE11793666, IF: 0.92)"
51,2024,조선해양공학,367751347,황유림,3,0.0,"대한조선학회 (NODE11993927, IF: 0.92)
대한조선학회 (NODE11762949, IF: 0.92)
대한조선학회 (NODE11793666, IF: 0.92)"
52,2024,조선해양공학,480220507,김도경,3,0.0,"대한조선학회 (NODE11993928, IF: 0.92)
대한조선학회 (NODE11933930, IF: 0.92)
대한조선학회 (NODE11762949, IF: 0.92)"
53,2024,조선해양공학,677650947,이한빈,3,0.0,"대한조선학회 (NODE11993928, IF: 0.92)
대한조선학회 (NODE11933930, IF: 0.92)
대한조선학회 (NODE11762949, IF: 0.92)"
54,2024,조선해양공학,939272569,권도의,3,0.0,"대한조선학회 (NODE11993929, IF: 0.92)
대한조선학회 (NODE11762949, IF: 0.92)
대한조선학회 (NODE11859738, IF: 0.92)"
55,2024,조선해양공학,430864263,박윤서,3,0.0,"대한조선학회 (NODE11993929, IF: 0.92)
대한조선학회 (NODE11762949, IF: 0.92)
대한조선학회 (NODE11859738, IF: 0.92)"
56,2024,조선해양공학,219417813,이경중,3,0.0,"대한조선학회 (NODE11993932, IF: 0.92)
대한조선학회 (NODE11998634, IF: 0.92)
대한조선학회 (NODE11998635, IF: 0.92)"
57,2024,조선해양공학,654411186,대한조선학회,3,0.0,"대한조선학회 (NODE11993933, IF: 0.92)
대한조선학회 (NODE11859736, IF: 0.92)
대한조선학회 (NODE11793669, IF: 0.92)"
58,2024,조선해양공학,451363594,김진환,3,0.0,"대한조선학회 (NODE11762934, IF: 0.92)
대한조선학회 (NODE11762944, IF: 0.92)
대한조선학회 (NODE11933918, IF: 0.92)"
59,2024,조선해양공학,248851020,윤현규,3,0.0,"대한조선학회 (NODE11744243, IF: 0.92)
한국해양공학회 (NODE11757291, IF: 0.68)
한국해양공학회 (NODE11720255, IF: 0.68)"
60,2024,조선해양공학,137802237,서민국,3,0.0,"대한조선학회 (NODE11744250, IF: 0.92)
한국해양환경·에너지학회 (NODE11987790, IF: 0.00)
대한조선학회 (NODE11937414, IF: 0.92)"
61,2024,조선해양공학,322341263,조석규,3,0.0,"대한조선학회 (NODE11744250, IF: 0.92)
대한조선학회 (NODE11937414, IF: 0.92)
대한조선학회 (NODE11937415, IF: 0.92)"
62,2024,조선해양공학,100196578,함승호,3,0.0,"대한조선학회 (NODE11744252, IF: 0.92)
대한조선학회 (NODE11801315, IF: 0.92)
한국해양공학회 (NODE11720256, IF: 0.68)"
63,2024,조선해양공학,469865077,백대영,3,0.0,"대한조선학회 (NODE11762951, IF: 0.92)
대한조선학회 (NODE11762949, IF: 0.92)
대한조선학회 (NODE11793665, IF: 0.92)"
64,2024,조선해양공학,418376897,이성우,3,0.0,"대한조선학회 (NODE11762951, IF: 0.92)
대한조선학회 (NODE11762949, IF: 0.92)
대한조선학회 (NODE11793665, IF: 0.92)"
65,2024,조선해양공학,887177825,황준서,3,0.0,"대한조선학회 (NODE11762951, IF: 0.92)
대한조선학회 (NODE11762949, IF: 0.92)
대한조선학회 (NODE11793665, IF: 0.92)"
66,2024,조선해양공학,114821461,김경회,3,0.0,"한국해양환경·에너지학회 (NODE11791433, IF: 0.00)
한국해양환경·에너지학회 (NODE11791434, IF: 0.00)
한국해양환경·에너지학회 (NODE11791442, IF: 0.00)"
67,2024,조선해양공학,486556627,Taegeon Hwang,2,0.0,"한국해양공학회 (NODE11910213, IF: 0.68)
한국해양공학회 (NODE11956373, IF: 0.68)"
68,2024,조선해양공학,789414301,Hyeseong Oh,2,0.0,"한국해양공학회 (NODE11910213, IF: 0.68)
한국해양공학회 (NODE11956373, IF: 0.68)"
69,2024,조선해양공학,509619,이우동,2,0.0,"한국해양공학회 (NODE11910213, IF: 0.68)
한국해양공학회 (NODE11956373, IF: 0.68)"
70,2024,조선해양공학,522902691,박중구,2,0.0,"대한조선학회 (NODE11699895, IF: 0.92)
대한조선학회 (NODE11793650, IF: 0.92)"
71,2024,조선해양공학,441668279,윤희창,2,0.0,"대한조선학회 (NODE11861714, IF: 0.92)
대한조선학회 (NODE11861722, IF: 0.92)"
72,2024,조선해양공학,920447899,오승헌,2,0.0,"대한조선학회 (NODE11861714, IF: 0.92)
대한조선학회 (NODE11861722, IF: 0.92)"
73,2024,조선해양공학,225702106,이혁,2,0.0,"대한조선학회 (NODE11861714, IF: 0.92)
대한조선학회 (NODE11861722, IF: 0.92)"
74,2024,조선해양공학,680316908,정선아,2,0.0,"대한조선학회 (NODE11861714, IF: 0.92)
대한조선학회 (NODE11861722, IF: 0.92)"
75,2024,조선해양공학,430757039,우종훈,2,0.0,"대한조선학회 (NODE11861714, IF: 0.92)
대한조선학회 (NODE11861722, IF: 0.92)"
76,2024,조선해양공학,962279896,지수빈,2,0.0,"대한조선학회 (NODE11861715, IF: 0.92)
대한조선학회 (NODE11998636, IF: 0.92)"
77,2024,조선해양공학,626355808,유성준,2,0.0,"대한조선학회 (NODE11861715, IF: 0.92)
대한조선학회 (NODE11998636, IF: 0.92)"
78,2024,조선해양공학,989646364,윤원근,2,0.0,"대한조선학회 (NODE11861715, IF: 0.92)
대한조선학회 (NODE11998636, IF: 0.92)"
79,2024,조선해양공학,859987832,손금준,2,0.0,"대한조선학회 (NODE11861723, IF: 0.92)
대한조선학회 (NODE11998632, IF: 0.92)"
80,2024,조선해양공학,155288288,강남선,2,0.0,"대한조선학회 (NODE11861723, IF: 0.92)
대한조선학회 (NODE11998632, IF: 0.92)"
81,2024,조선해양공학,382278501,김성록,2,0.0,"대한조선학회 (NODE11861723, IF: 0.92)
대한조선학회 (NODE11998632, IF: 0.92)"
82,2024,조선해양공학,909471324,이문옥,2,0.0,"한국해양환경·에너지학회 (NODE11909767, IF: 0.00)
한국해양환경·에너지학회 (NODE11987787, IF: 0.00)"
83,2024,조선해양공학,787582881,이인원,2,0.0,"대한조선학회 (NODE11993923, IF: 0.92)
대한조선학회 (NODE11998631, IF: 0.92)"
