Rank,Year,Class_Name,Author_ID,Author_Name,Total_Papers,Total_Trend_Score,Paper_List_Details
1,2024,기타 공학,619598139,곽호찬,3,0.18909,"한국철도학회 (NODE11745050, IF: 0.38)
한국철도학회 (NODE11840094, IF: 0.38)
한국철도학회 (NODE11862739, IF: 0.38)"
2,2024,기타 공학,652183050,박영곤,4,0.145452,"한국철도학회 (NODE11745052, IF: 0.38)
한국철도학회 (NODE11745052, IF: 0.38)
한국철도학회 (NODE11745053, IF: 0.38)
한국철도학회 (NODE11745053, IF: 0.38)"
3,2024,기타 공학,302589652,오철,4,0.109092,"대한교통학회 (NODE11919596, IF: 1.07)
대한교통학회 (NODE11954418, IF: 1.07)
대한교통학회 (NODE11757775, IF: 1.07)
대한교통학회 (NODE11757778, IF: 1.07)"
4,2024,기타 공학,384196326,이종우,2,0.101818,"한국철도학회 (NODE11840100, IF: 0.38)
한국철도학회 (NODE11840101, IF: 0.38)"
5,2024,기타 공학,108646519,신희국,1,0.094545,"한국철도학회 (NODE11840100, IF: 0.38)"
6,2024,기타 공학,139727290,조민성,2,0.09090899999999999,"한국철도학회 (NODE11997107, IF: 0.38)
한국철도학회 (NODE11704257, IF: 0.38)"
7,2024,기타 공학,953356089,박종환,2,0.09090899999999999,"한국철도학회 (NODE11997107, IF: 0.38)
한국철도학회 (NODE11704257, IF: 0.38)"
8,2024,기타 공학,577479433,장홍래,2,0.09090899999999999,"한국철도학회 (NODE11997107, IF: 0.38)
한국철도학회 (NODE11704257, IF: 0.38)"
9,2024,기타 공학,736383727,박준영,6,0.08727299999999999,"대한교통학회 (NODE11723534, IF: 1.07)
대한교통학회 (NODE11954422, IF: 1.07)
대한교통학회 (NODE11954423, IF: 1.07)
대한교통학회 (NODE11954426, IF: 1.07)
대한교통학회 (NODE11820448, IF: 1.07)
대한교통학회 (NODE11820451, IF: 1.07)"
10,2024,기타 공학,957251269,김경민,3,0.08,"한국철도학회 (NODE11745050, IF: 0.38)
한국철도학회 (NODE11938160, IF: 0.38)
한국철도학회 (NODE11938164, IF: 0.38)"
11,2024,기타 공학,479788688,오석문,3,0.08,"한국철도학회 (NODE11745050, IF: 0.38)
한국철도학회 (NODE11745054, IF: 0.38)
한국철도학회 (NODE11938164, IF: 0.38)"
12,2024,기타 공학,696540900,김주욱,1,0.08,"한국철도학회 (NODE11745050, IF: 0.38)"
13,2024,기타 공학,882607595,배영훈,3,0.079999,"한국철도학회 (NODE11745052, IF: 0.38)
한국철도학회 (NODE11745053, IF: 0.38)
한국철도학회 (NODE11657666, IF: 0.38)"
14,2024,기타 공학,335906178,오동욱,2,0.076363,"한국철도학회 (NODE11726123, IF: 0.38)
한국철도학회 (NODE11704256, IF: 0.38)"
15,2024,기타 공학,918054571,김규화,2,0.076363,"한국철도학회 (NODE11726123, IF: 0.38)
한국철도학회 (NODE11704256, IF: 0.38)"
16,2024,기타 공학,347326610,정혁상,2,0.076363,"한국철도학회 (NODE11726123, IF: 0.38)
한국철도학회 (NODE11704256, IF: 0.38)"
17,2024,기타 공학,399001228,고지은,3,0.072728,"대한교통학회 (NODE11743991, IF: 1.07)
대한교통학회 (NODE11954418, IF: 1.07)
대한교통학회 (NODE11757778, IF: 1.07)"
18,2024,기타 공학,389822380,안순재,2,0.072728,"한국재활복지공학회 (NODE11914628, IF: 0.39)
한국재활복지공학회 (NODE11799646, IF: 0.39)"
19,2024,기타 공학,651414609,문인혁,2,0.072728,"한국재활복지공학회 (NODE11914628, IF: 0.39)
한국재활복지공학회 (NODE11799646, IF: 0.39)"
20,2024,기타 공학,448212332,김정화,2,0.072727,"대한교통학회 (NODE11954420, IF: 1.07)
대한교통학회 (NODE11979061, IF: 1.07)"
21,2024,기타 공학,242919799,주윤호,1,0.072727,"대한교통학회 (NODE11954420, IF: 1.07)"
22,2024,기타 공학,243831962,강우석,1,0.072727,"대한교통학회 (NODE11954420, IF: 1.07)"
23,2024,기타 공학,976526241,권동훈,1,0.072727,"한국철도학회 (NODE11840094, IF: 0.38)"
24,2024,기타 공학,159193164,유승희,1,0.072727,"한국철도학회 (NODE11840094, IF: 0.38)"
25,2024,기타 공학,576697798,이준희,1,0.072727,"한국철도학회 (NODE11840094, IF: 0.38)"
26,2024,기타 공학,238360010,이나현,2,0.072726,"한국철도학회 (NODE11745052, IF: 0.38)
한국철도학회 (NODE11745053, IF: 0.38)"
27,2024,기타 공학,782467101,이재홍,2,0.072726,"한국철도학회 (NODE11745052, IF: 0.38)
한국철도학회 (NODE11745053, IF: 0.38)"
