Rank,Year,Class_Name,Author_ID,Author_Name,Total_Papers,Final_Score,Raw_Trend_Score,Paper_List_Details
1,2023,전기전자공학,366216691,오하영,13,0.5089,0.9423379999999999,"[베이지안 추론 기반 니켈기 초합금의 열화도 정량화 방법과 열화도 및 크리프 수명 예측의 방법]
   └ 학회: 한국정보통신학회 (IF: 0.54)
--------------------------------
[딥러닝을 이용한 가로경관과 범죄 발생과의 상관관계 분석]
   └ 학회: 한국정보통신학회 (IF: 0.54)
--------------------------------
[DSM-5 우울장애 진단기준에 따른 공감성 데이터세트 레이블링과 분류기법]
   └ 학회: 한국정보통신학회 (IF: 0.54)
--------------------------------
[우울증 진단 및 치료를 위한 챗봇 연구 동향 분석]
   └ 학회: 한국정보통신학회 (IF: 0.54)
--------------------------------
[한국어 데이터를 활용한 data augmentation]
   └ 학회: 한국정보통신학회 (IF: 0.54)
--------------------------------
[멀티모달 딥러닝을 이용한 우울증 진단 모델]
   └ 학회: 한국정보통신학회 (IF: 0.54)
--------------------------------
[우울 증상 완화를 위한 공감형 챗봇 개발에 관한 연구]
   └ 학회: 한국정보통신학회 (IF: 0.54)
--------------------------------
[반지도 학습 토픽 모델 기반 우울 증상 발화 자동 라벨링 기법]
   └ 학회: 한국정보통신학회 (IF: 0.54)
--------------------------------
[강화학습을 이용한 생성형 한글 공감 대화 챗봇 연구]
   └ 학회: 한국정보통신학회 (IF: 0.54)
--------------------------------
[공감 및 구체적 설명 생성 우울증 챗봇 구현을 위한 모델 기초 연구]
   └ 학회: 한국정보통신학회 (IF: 0.54)
--------------------------------
[한국어 우울증 데이터 증강 기법 비교]
   └ 학회: 한국정보통신학회 (IF: 0.54)
--------------------------------
[단락 벡터 기반 DSM-5 우울 진단 멀티 라벨 모델]
   └ 학회: 한국정보통신학회 (IF: 0.54)
--------------------------------
[머신 러닝 기법을 이용한 주요 지역 매매가격 예측 : 전세 제도를 중심으로]
   └ 학회: 한국정보통신학회 (IF: 0.54)"
2,2023,전기전자공학,410872216,하영서,4,0.4677,0.7795349999999999,"[CNN 모델과 샴 네트워크를 이용한 얼굴 인식 성능 비교]
   └ 학회: 한국멀티미디어학회 (IF: 0.6)
--------------------------------
[사과 과수화상병 예찰을 위한 데이터 증강에 따른 사과꽃 생육단계 분류 비교]
   └ 학회: 한국멀티미디어학회 (IF: 0.6)
--------------------------------
[객체 검출에서 클래스 압축 및 분할을 사용한 중세 한글 인식 인식률 향상]
   └ 학회: 한국멀티미디어학회 (IF: 0.6)
--------------------------------
[아크페이스에 지식 증류를 적용한 얼굴인식]
   └ 학회: 한국멀티미디어학회 (IF: 0.6)"
3,2023,전기전자공학,657367276,심재창,4,0.4677,0.7795349999999999,"[CNN 모델과 샴 네트워크를 이용한 얼굴 인식 성능 비교]
   └ 학회: 한국멀티미디어학회 (IF: 0.6)
--------------------------------
[사과 과수화상병 예찰을 위한 데이터 증강에 따른 사과꽃 생육단계 분류 비교]
   └ 학회: 한국멀티미디어학회 (IF: 0.6)
--------------------------------
[객체 검출에서 클래스 압축 및 분할을 사용한 중세 한글 인식 인식률 향상]
   └ 학회: 한국멀티미디어학회 (IF: 0.6)
--------------------------------
[아크페이스에 지식 증류를 적용한 얼굴인식]
   └ 학회: 한국멀티미디어학회 (IF: 0.6)"
4,2023,전기전자공학,841811255,하종은,3,0.4083,0.523459,"[다중 특징치 맵과 마스크드 오토인코드를 이용한 3D 시맨틱 장면 완성]
   └ 학회: 제어로봇시스템학회 (IF: 0.78)
--------------------------------
[두 개의 인코더를 이용한 장면 텍스트 인식]
   └ 학회: 제어로봇시스템학회 (IF: 0.78)
--------------------------------
[Mask2Former 를 이용한 크랙 시맨틱 분할]
   └ 학회: 제어로봇시스템학회 (IF: 0.78)"
5,2023,전기전자공학,5541357,전왕수,3,0.3637,0.6495199999999999,"[AI기반 생산라인의 고장/예지보전 모니터링 애플리케이션]
   └ 학회: 한국정보기술학회 (IF: 0.56)
--------------------------------
[딥러닝과 XGBoost를 이용한 뇌졸중 전조증상진단 애플리케이션]
   └ 학회: 한국지능시스템학회 (IF: 0.56)
--------------------------------
[Yolo와 후처리 알고리즘을 이용한 실시간 적재/과적차량 판단 시스템]
   └ 학회: 한국지능시스템학회 (IF: 0.56)"
6,2023,전기전자공학,440931660,이상용,3,0.3637,0.6495199999999999,"[AI기반 생산라인의 고장/예지보전 모니터링 애플리케이션]
   └ 학회: 한국정보기술학회 (IF: 0.56)
--------------------------------
[딥러닝과 XGBoost를 이용한 뇌졸중 전조증상진단 애플리케이션]
   └ 학회: 한국지능시스템학회 (IF: 0.56)
--------------------------------
[Yolo와 후처리 알고리즘을 이용한 실시간 적재/과적차량 판단 시스템]
   └ 학회: 한국지능시스템학회 (IF: 0.56)"
7,2023,전기전자공학,809565961,이재문,12,0.3503,0.6868310000000001,"[물체 탐지 기술을 사용하여 골프 그린에서 홀 컵 인지 모델 개발]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[스마트워치의 진동과 안전 경로 우선 알고리즘을 이용한 시각 장애인 길 안내 시스템의 개선]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[풍부한 메타데이터를 가진 동영상 추천 시스템의 성능 평가]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[객체 인지 기술을 이용한 퍼팅 조준 가이드 애플리케이션 개발]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[스마트 미러간 화상 통화와 메시징 기능을 가진 CoMirror 시스템의 성능평가]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[딥러닝 기반 품종 및 감정인식 SNS를 포함하는 애완동물 관리 시스템 구현]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[CNN 기술을 사용한 지능형 CCTV 개발]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[딥러닝 기술을 이용한 영상에서 흡연행위 검출]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[직관적 UI와 추천 기능을 가진 모바일 슈팅 게임]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[JPEG를 확장한 멀티 콘텐츠 저장 포맷 All-in-JPEG에 관한 예비 연구]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[CNN 기술을 적용한 침수탐지 학습모델 개발]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[암호화를 적용한 위치 공유 앱 개발]
   └ 학회: 국제인공지능학회 (IF: 0.51)"
8,2023,전기전자공학,884111608,황기태,12,0.3503,0.6868310000000001,"[물체 탐지 기술을 사용하여 골프 그린에서 홀 컵 인지 모델 개발]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[스마트워치의 진동과 안전 경로 우선 알고리즘을 이용한 시각 장애인 길 안내 시스템의 개선]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[풍부한 메타데이터를 가진 동영상 추천 시스템의 성능 평가]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[객체 인지 기술을 이용한 퍼팅 조준 가이드 애플리케이션 개발]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[스마트 미러간 화상 통화와 메시징 기능을 가진 CoMirror 시스템의 성능평가]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[딥러닝 기반 품종 및 감정인식 SNS를 포함하는 애완동물 관리 시스템 구현]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[CNN 기술을 사용한 지능형 CCTV 개발]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[딥러닝 기술을 이용한 영상에서 흡연행위 검출]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[직관적 UI와 추천 기능을 가진 모바일 슈팅 게임]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[JPEG를 확장한 멀티 콘텐츠 저장 포맷 All-in-JPEG에 관한 예비 연구]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[CNN 기술을 적용한 침수탐지 학습모델 개발]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[암호화를 적용한 위치 공유 앱 개발]
   └ 학회: 국제인공지능학회 (IF: 0.51)"
9,2023,전기전자공학,332526958,정인환,12,0.3503,0.6868310000000001,"[물체 탐지 기술을 사용하여 골프 그린에서 홀 컵 인지 모델 개발]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[스마트워치의 진동과 안전 경로 우선 알고리즘을 이용한 시각 장애인 길 안내 시스템의 개선]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[풍부한 메타데이터를 가진 동영상 추천 시스템의 성능 평가]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[객체 인지 기술을 이용한 퍼팅 조준 가이드 애플리케이션 개발]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[스마트 미러간 화상 통화와 메시징 기능을 가진 CoMirror 시스템의 성능평가]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[딥러닝 기반 품종 및 감정인식 SNS를 포함하는 애완동물 관리 시스템 구현]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[CNN 기술을 사용한 지능형 CCTV 개발]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[딥러닝 기술을 이용한 영상에서 흡연행위 검출]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[직관적 UI와 추천 기능을 가진 모바일 슈팅 게임]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[JPEG를 확장한 멀티 콘텐츠 저장 포맷 All-in-JPEG에 관한 예비 연구]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[CNN 기술을 적용한 침수탐지 학습모델 개발]
   └ 학회: 국제인공지능학회 (IF: 0.51)
--------------------------------
[암호화를 적용한 위치 공유 앱 개발]
   └ 학회: 국제인공지능학회 (IF: 0.51)"
10,2023,전기전자공학,913825118,박지희,3,0.3439,0.573204,"[CNN 모델과 샴 네트워크를 이용한 얼굴 인식 성능 비교]
   └ 학회: 한국멀티미디어학회 (IF: 0.6)
--------------------------------
[사과 과수화상병 예찰을 위한 데이터 증강에 따른 사과꽃 생육단계 분류 비교]
   └ 학회: 한국멀티미디어학회 (IF: 0.6)
--------------------------------
[아크페이스에 지식 증류를 적용한 얼굴인식]
   └ 학회: 한국멀티미디어학회 (IF: 0.6)"
