Rank,Year,Class_Name,Author_ID,Author_Name,Total_Papers,Final_Score,Raw_Trend_Score,Paper_List_Details
1,2024,기계공학,291262218,김지혜,2,0.0964,0.13969199999999998,"(사)한국CDE학회 (NODE11994207, IF: 0.69)
한국전산유체공학회 (NODE11743569, IF: 0.45)"
2,2024,기계공학,122468989,정보성,1,0.0964,0.13969199999999998,"(사)한국CDE학회 (NODE11994207, IF: 0.69)"
3,2024,기계공학,100196578,함승호,1,0.0964,0.13969199999999998,"(사)한국CDE학회 (NODE11994207, IF: 0.69)"
4,2024,기계공학,533817986,최낙정,1,0.0915,0.12042399999999999,"한국연소학회 (NODE11997119, IF: 0.76)"
5,2024,기계공학,637620432,이상협,1,0.0915,0.12042399999999999,"한국연소학회 (NODE11997119, IF: 0.76)"
6,2024,기계공학,304637826,박세익,1,0.0915,0.12042399999999999,"한국연소학회 (NODE11997119, IF: 0.76)"
7,2024,기계공학,868834145,박정극,1,0.0915,0.12042399999999999,"한국연소학회 (NODE11997119, IF: 0.76)"
8,2024,기계공학,866937808,김규태,3,0.0776,0.10211900000000002,"한국연소학회 (NODE12058126, IF: 0.76)
한국연소학회 (NODE11997772, IF: 0.76)
한국연소학회 (NODE11997776, IF: 0.76)"
9,2024,기계공학,400451000,유승관,2,0.0725,0.219654,"한국생산제조학회 (NODE11901678, IF: 0.33)
한국생산제조학회 (NODE11901679, IF: 0.33)"
10,2024,기계공학,863144890,김승모,2,0.0725,0.219654,"한국생산제조학회 (NODE11901678, IF: 0.33)
한국생산제조학회 (NODE11901679, IF: 0.33)"
11,2024,기계공학,545775793,이재헌,3,0.0637,0.101156,"대한용접·접합학회 (NODE11909939, IF: 0.63)
대한용접·접합학회 (NODE11909940, IF: 0.63)
대한용접·접합학회 (NODE11909941, IF: 0.63)"
12,2024,기계공학,237633511,최혁순,1,0.0538,0.109827,"한국에너지기후변화학회 (NODE11826052, IF: 0.49)"
13,2024,기계공학,818509097,한진호,1,0.0538,0.109827,"한국에너지기후변화학회 (NODE11826052, IF: 0.49)"
14,2024,기계공학,406119833,최상현,1,0.0538,0.109827,"한국에너지기후변화학회 (NODE11826052, IF: 0.49)"
15,2024,기계공학,604840310,Yasuyuki Nishi,4,0.0513,0.233141,"한국유체기계학회 (NODE12035475, IF: 0.22)
한국유체기계학회 (NODE12042537, IF: 0.22)
한국유체기계학회 (NODE11859576, IF: 0.22)
한국유체기계학회 (NODE11747049, IF: 0.22)"
16,2024,기계공학,968518277,이완태,1,0.0509,0.154143,"한국생산제조학회 (NODE11901682, IF: 0.33)"
17,2024,기계공학,803854123,브엉득틴,1,0.0509,0.154143,"한국생산제조학회 (NODE11901682, IF: 0.33)"
18,2024,기계공학,170437491,김현철,1,0.0509,0.154143,"한국생산제조학회 (NODE11901682, IF: 0.33)"
19,2024,기계공학,2260203,이재선,4,0.0506,0.140655,"한국비파괴검사학회 (NODE11828820, IF: 0.36)
한국비파괴검사학회 (NODE11828821, IF: 0.36)
한국비파괴검사학회 (NODE11722637, IF: 0.36)
한국비파괴검사학회 (NODE11762660, IF: 0.36)"
20,2024,기계공학,883764743,이기만,6,0.0505,0.066474,"한국수소및신에너지학회 (NODE12012859, IF: 0.83)
한국수소및신에너지학회 (NODE11954433, IF: 0.83)
대한기계학회 (NODE11761741, IF: 0.34)
한국연소학회 (NODE11997121, IF: 0.76)
한국연소학회 (NODE12058130, IF: 0.76)
한국연소학회 (NODE11997867, IF: 0.76)"
21,2024,기계공학,295890058,신동혁,3,0.0505,0.066474,"한국전산유체공학회 (NODE12046191, IF: 0.45)
한국추진공학회 (NODE11919447, IF: 0.28)
한국연소학회 (NODE12058130, IF: 0.76)"
22,2024,기계공학,913362543,최민준,1,0.0505,0.066474,"한국연소학회 (NODE12058130, IF: 0.76)"
23,2024,기계공학,534830775,이건률,1,0.0505,0.066474,"한국연소학회 (NODE12058130, IF: 0.76)"
24,2024,기계공학,395608856,한민석,1,0.0505,0.066474,"한국연소학회 (NODE12058130, IF: 0.76)"
25,2024,기계공학,423037670,신영준,1,0.0505,0.066474,"한국연소학회 (NODE12058130, IF: 0.76)"
26,2024,기계공학,327923527,이승환,2,0.0492,0.07803399999999999,"대한용접·접합학회 (NODE11909941, IF: 0.63)
대한용접·접합학회 (NODE11909944, IF: 0.63)"
27,2024,기계공학,539001019,박상철,5,0.0459,0.066474,"(사)한국CDE학회 (NODE11994203, IF: 0.69)
(사)한국CDE학회 (NODE11795267, IF: 0.69)
(사)한국CDE학회 (NODE11916127, IF: 0.69)
(사)한국CDE학회 (NODE11916132, IF: 0.69)
(사)한국CDE학회 (NODE11723674, IF: 0.69)"
28,2024,기계공학,535146479,김건민,1,0.0376,0.05973,"대한용접·접합학회 (NODE11909941, IF: 0.63)"
29,2024,기계공학,576240209,방희선,3,0.0364,0.057803,"대한용접·접합학회 (NODE11953084, IF: 0.63)
대한용접·접합학회 (NODE11719324, IF: 0.63)
대한용접·접합학회 (NODE11719325, IF: 0.63)"
30,2024,기계공학,318746366,현승균,3,0.0364,0.057803,"대한용접·접합학회 (NODE11719324, IF: 0.63)
대한용접·접합학회 (NODE11719325, IF: 0.63)
한국생산제조학회 (NODE12002540, IF: 0.33)"
31,2024,기계공학,578837673,김철희,2,0.0364,0.057803,"대한용접·접합학회 (NODE11719324, IF: 0.63)
대한용접·접합학회 (NODE11719325, IF: 0.63)"
32,2024,기계공학,883808118,Seung Hwan Lee,2,0.0364,0.057803999999999994,"대한용접·접합학회 (NODE11909939, IF: 0.63)
대한용접·접합학회 (NODE11909942, IF: 0.63)"
33,2024,기계공학,169337133,Jaewoo Cho,1,0.0364,0.057803,"대한용접·접합학회 (NODE11719324, IF: 0.63)"
34,2024,기계공학,397288487,Taehyun Lee,1,0.0364,0.057803,"대한용접·접합학회 (NODE11719324, IF: 0.63)"
35,2024,기계공학,806014338,Jeong-Hwan Kim,2,0.0362,0.109827,"한국마린엔지니어링학회 (NODE12021620, IF: 0.33)
한국마린엔지니어링학회 (NODE12021624, IF: 0.33)"
36,2024,기계공학,191181582,Sang-Jin Lim,1,0.0362,0.109827,"한국마린엔지니어링학회 (NODE11958520, IF: 0.33)"
37,2024,기계공학,330374301,이윤호,1,0.0362,0.109827,"한국마린엔지니어링학회 (NODE11958520, IF: 0.33)"
38,2024,기계공학,482181870,지창욱,6,0.034,0.053949000000000004,"대한용접·접합학회 (NODE11819290, IF: 0.63)
대한용접·접합학회 (NODE11819291, IF: 0.63)
대한용접·접합학회 (NODE12012084, IF: 0.63)
대한용접·접합학회 (NODE12012085, IF: 0.63)
대한용접·접합학회 (NODE12012087, IF: 0.63)
대한용접·접합학회 (NODE12012088, IF: 0.63)"
39,2024,기계공학,314361244,천주용,5,0.034,0.053949000000000004,"대한용접·접합학회 (NODE11819291, IF: 0.63)
대한용접·접합학회 (NODE12012084, IF: 0.63)
대한용접·접합학회 (NODE12012085, IF: 0.63)
대한용접·접합학회 (NODE12012087, IF: 0.63)
대한용접·접합학회 (NODE12012088, IF: 0.63)"
40,2024,기계공학,199278343,이수진,3,0.0328,0.052023,"대한용접·접합학회 (NODE11719328, IF: 0.63)
대한용접·접합학회 (NODE11719329, IF: 0.63)
대한용접·접합학회 (NODE12012086, IF: 0.63)"
41,2024,기계공학,273462941,신동식,2,0.0328,0.052023,"대한용접·접합학회 (NODE11719328, IF: 0.63)
대한용접·접합학회 (NODE11719329, IF: 0.63)"
42,2024,기계공학,608275532,Ryoonhan Kim,1,0.0328,0.052023,"대한용접·접합학회 (NODE11719328, IF: 0.63)"
43,2024,기계공학,549991148,Danbi Song,1,0.0328,0.052023,"대한용접·접합학회 (NODE11719328, IF: 0.63)"
44,2024,기계공학,658390468,Sang-Eon Park,1,0.0328,0.052023,"대한용접·접합학회 (NODE11719328, IF: 0.63)"
45,2024,기계공학,375019826,Wooyoung Chung,1,0.0328,0.052023,"대한용접·접합학회 (NODE11719328, IF: 0.63)"
46,2024,기계공학,113818070,Sangbae Han,1,0.0328,0.052023,"대한용접·접합학회 (NODE11719328, IF: 0.63)"
47,2024,기계공학,621316447,서충길,3,0.0323,0.124278,"한국동력기계공학회 (NODE11829057, IF: 0.26)
한국동력기계공학회 (NODE11959128, IF: 0.26)
한국동력기계공학회 (NODE11914996, IF: 0.26)"
48,2024,기계공학,485046642,김도영,2,0.0319,0.046243,"(사)한국CDE학회 (NODE11795267, IF: 0.69)
항공우주시스템공학회 (NODE11913131, IF: 0.32)"
49,2024,기계공학,745885212,편재관,1,0.0319,0.046243,"(사)한국CDE학회 (NODE11795267, IF: 0.69)"
50,2024,기계공학,584297978,강정화,1,0.0319,0.046243,"(사)한국CDE학회 (NODE11795267, IF: 0.69)"
51,2024,기계공학,823530991,이수민,3,0.0312,0.086705,"한국비파괴검사학회 (NODE11828820, IF: 0.36)
한국비파괴검사학회 (NODE11828821, IF: 0.36)
한국비파괴검사학회 (NODE11722637, IF: 0.36)"
52,2024,기계공학,935839368,이형진,8,0.03,0.039499,"한국항공우주학회 (NODE11909448, IF: 0.4)
한국추진공학회 (NODE11954580, IF: 0.28)
한국항공우주학회 (NODE11762917, IF: 0.4)
한국항공우주학회 (NODE11762921, IF: 0.4)
한국항공우주학회 (NODE11762922, IF: 0.4)
한국추진공학회 (NODE11919455, IF: 0.28)
한국추진공학회 (NODE11841165, IF: 0.28)
한국연소학회 (NODE11997773, IF: 0.76)"
53,2024,기계공학,806502894,김승민,1,0.03,0.039499,"한국연소학회 (NODE11997773, IF: 0.76)"
54,2024,기계공학,128459253,문성곤,2,0.0286,0.041426,"(사)한국CDE학회 (NODE11994194, IF: 0.69)
(사)한국CDE학회 (NODE11994195, IF: 0.69)"
55,2024,기계공학,597086205,이기은,1,0.0286,0.041426,"(사)한국CDE학회 (NODE11994195, IF: 0.69)"
56,2024,기계공학,295389157,박상민,1,0.0286,0.041426,"(사)한국CDE학회 (NODE11994195, IF: 0.69)"
57,2024,기계공학,559609111,이성배,1,0.0286,0.041426,"(사)한국CDE학회 (NODE11994200, IF: 0.69)"
58,2024,기계공학,911124150,이해연,1,0.0286,0.041426,"(사)한국CDE학회 (NODE11994200, IF: 0.69)"
59,2024,기계공학,5158322,정희건,1,0.0286,0.041426,"(사)한국CDE학회 (NODE11795266, IF: 0.69)"
60,2024,기계공학,317781750,김성아,1,0.0286,0.041426,"(사)한국CDE학회 (NODE11795266, IF: 0.69)"
61,2024,기계공학,256357096,최영일,2,0.0284,0.078998,"한국비파괴검사학회 (NODE11828821, IF: 0.36)
한국비파괴검사학회 (NODE11722637, IF: 0.36)"
62,2024,기계공학,247339642,송현수,1,0.0284,0.078998,"한국비파괴검사학회 (NODE11722637, IF: 0.36)"
