Rank,Year,Class_Name,Author_ID,Author_Name,Total_Papers,Final_Score,Raw_Trend_Score,Paper_List_Details
11,2021,컴퓨터학,397283519,유선용,2,0.8157,0.5953709999999999,"[Transformer 기반 비윤리적 문장 탐지]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)
--------------------------------
[Attention 알고리즘 기반 요약 콘텐츠 생성 방안 연구]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)"
12,2021,컴퓨터학,366306313,최근호,2,0.8068,0.588888,"[수입물품의 HS 코드 자동 분류를 위한 자연어처리 기반의 딥러닝 모델 개발]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)
--------------------------------
[한국 중고령자의 은퇴 결정요인 분석: 은퇴 패턴과 소요 기간을 중심으로]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)"
13,2021,컴퓨터학,636825780,김건우,2,0.8068,0.588888,"[수입물품의 HS 코드 자동 분류를 위한 자연어처리 기반의 딥러닝 모델 개발]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)
--------------------------------
[한국 중고령자의 은퇴 결정요인 분석: 은퇴 패턴과 소요 기간을 중심으로]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)"
14,2021,컴퓨터학,790945282,이종권,1,0.8068,0.588888,"[수입물품의 HS 코드 자동 분류를 위한 자연어처리 기반의 딥러닝 모델 개발]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)"
15,2021,컴퓨터학,536099595,박진완,2,0.803,0.5861109999999999,"[ISEA2019의 디지털 미디어 전시기획과 인공지능, 데이터 작품 사례 분석]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)
--------------------------------
[파운드 푸티지 장르가 결합된 StyleGAN 이미지 기반 영상 제작]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)"
16,2021,컴퓨터학,649709326,황현욱,3,0.783,0.966666,"[딥 러닝을 이용한 문서 스캔 이미지 탐색 기술]
   └ 학회: 한국디지털포렌식학회 (IF: 0.81)
--------------------------------
[딥 러닝 기반의 메신저 캡처 이미지 검출 기술]
   └ 학회: 한국디지털포렌식학회 (IF: 0.81)
--------------------------------
[NTFS 로그 분석을 통한 사용자 의심 행위 탐지에 관한 연구]
   └ 학회: 한국디지털포렌식학회 (IF: 0.81)"
17,2021,컴퓨터학,781192661,김준수,2,0.783,0.966666,"[딥 러닝을 이용한 문서 스캔 이미지 탐색 기술]
   └ 학회: 한국디지털포렌식학회 (IF: 0.81)
--------------------------------
[딥 러닝 기반의 메신저 캡처 이미지 검출 기술]
   └ 학회: 한국디지털포렌식학회 (IF: 0.81)"
18,2021,컴퓨터학,911124150,이해연,2,0.783,0.966666,"[딥 러닝을 이용한 문서 스캔 이미지 탐색 기술]
   └ 학회: 한국디지털포렌식학회 (IF: 0.81)
--------------------------------
[딥 러닝 기반의 메신저 캡처 이미지 검출 기술]
   └ 학회: 한국디지털포렌식학회 (IF: 0.81)"
19,2021,컴퓨터학,831503585,김명진,1,0.7675,0.560186,"[샤인머스캣과 청포도 자동 분류 딥러닝 시스템 개발]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)"
20,2021,컴퓨터학,599397931,한영석,1,0.7675,0.560186,"[샤인머스캣과 청포도 자동 분류 딥러닝 시스템 개발]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)"
21,2021,컴퓨터학,442514217,김승우,1,0.7675,0.560186,"[샤인머스캣과 청포도 자동 분류 딥러닝 시스템 개발]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)"
22,2021,컴퓨터학,251998714,김희숙,1,0.7675,0.560186,"[샤인머스캣과 청포도 자동 분류 딥러닝 시스템 개발]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)"
23,2021,컴퓨터학,642847800,김남규,4,0.7641,1.2324069999999998,"[단어 계층 기반 텍스트 데이터 증강 방법론]
   └ 학회: 한국컴퓨터정보학회 (IF: 0.62)
--------------------------------
[Deep Learning-based Pes Planus Classification Model Using Transfer Learning]
   └ 학회: 한국컴퓨터정보학회 (IF: 0.62)
--------------------------------
[검색 의도 기반 문서 추천 방법론]
   └ 학회: 한국컴퓨터정보학회 (IF: 0.62)
--------------------------------
[Deep Learning-based Target Masking Scheme for Understanding Meaning of Newly Coined Words]
   └ 학회: 한국컴퓨터정보학회 (IF: 0.62)"
24,2021,컴퓨터학,889109220,윤현서,1,0.7421,0.5416669999999999,"[Transformer 기반 비윤리적 문장 탐지]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)"
25,2021,컴퓨터학,832647566,임근옥,1,0.6964,0.5083329999999999,"[국방의료 데이터기반의 딥러닝을 활용한 질병 진단 연구]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)"
26,2021,컴퓨터학,228702290,정성욱,1,0.6964,0.5083329999999999,"[국방의료 데이터기반의 딥러닝을 활용한 질병 진단 연구]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)"
27,2021,컴퓨터학,312166692,박지혜,1,0.6685,0.487963,"[파운드 푸티지 장르가 결합된 StyleGAN 이미지 기반 영상 제작]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)"
28,2021,컴퓨터학,797116186,송해민,1,0.6685,0.487963,"[파운드 푸티지 장르가 결합된 StyleGAN 이미지 기반 영상 제작]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)"
29,2021,컴퓨터학,398956311,오상원,5,0.6089,0.444445,"[Optimal CNN-based Bearing Fault Monitoring for Embedded System]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)
--------------------------------
[Application TadGAN to Detect Collective Anomaly in Power Usage Data]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)
--------------------------------
[Intelligent Offline Multi Object Recognition Walking Stick for The Blind]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)
--------------------------------
[Methods of Generating Time Series Image for detecting Anomalies in Time Series data]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)
--------------------------------
[A Study on Super Resolution of SRCNN according to Early Up-sampling Method]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)"
30,2021,컴퓨터학,114009371,김진술,5,0.581,0.424075,"[Exit CTA Conscious Warp Scheduling]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)
--------------------------------
[Artificial Intelligence IoT Architecture Based on Microservices]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)
--------------------------------
[A Supervised Approach to Monitoring Social Distancing From CCTV]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)
--------------------------------
[A Novel Interactive IoT-Based Smart Electricity Power Consumption Management System]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)
--------------------------------
[A Study on Super Resolution of SRCNN according to Early Up-sampling Method]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)"
31,2021,컴퓨터학,427872346,문종섭,4,0.5789,0.552778,"[텍스트 트랜스포머 모델에서 어텐션 맵을 이용한 경사도 기반 화이트 박스 적대적 예제 생성 방안]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)
--------------------------------
[무선 센서 네트워크에서 클러스터링 기반 Sleep Deprivation Attack 탐지 모델]
   └ 학회: 한국정보보호학회 (IF: 0.49)
--------------------------------
[시뮬레이션 환경에서 오픈소스 드론 제어권 획득 취약점 분석]
   └ 학회: 한국정보보호학회 (IF: 0.49)
--------------------------------
[데이터 예측 클래스 기반 적대적 공격 탐지 및 분류 모델]
   └ 학회: 한국정보보호학회 (IF: 0.49)"
32,2021,컴퓨터학,483644918,장정인,1,0.5429,0.396297,"[딥러닝 기반 손 그림 심리분석 알고리즘 연구]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)"
33,2021,컴퓨터학,853732086,김병규,1,0.5429,0.396297,"[딥러닝 기반 손 그림 심리분석 알고리즘 연구]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)"
34,2021,컴퓨터학,589649025,김영나,1,0.5429,0.396297,"[딥러닝 기반 손 그림 심리분석 알고리즘 연구]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)"
35,2021,컴퓨터학,409621081,박용배,1,0.5429,0.396297,"[딥러닝 기반 손 그림 심리분석 알고리즘 연구]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)"
36,2021,컴퓨터학,363911081,김인혜,1,0.5379,0.39259299999999997,"[딥러닝 기반 OpenPose를 이용한 한국 수화 동작 인식에 관한 연구]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)"
37,2021,컴퓨터학,727552744,정일홍,1,0.5379,0.39259299999999997,"[딥러닝 기반 OpenPose를 이용한 한국 수화 동작 인식에 관한 연구]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)"
38,2021,컴퓨터학,376728529,강지연,1,0.5277,0.385186,"[딥러닝을 이용한 통합형 취업사진 생성 앱 개발]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)"
39,2021,컴퓨터학,940969859,김서현,1,0.5277,0.385186,"[딥러닝을 이용한 통합형 취업사진 생성 앱 개발]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)"
40,2021,컴퓨터학,133407296,김서영,1,0.5277,0.385186,"[딥러닝을 이용한 통합형 취업사진 생성 앱 개발]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)"
41,2021,컴퓨터학,928928228,이경미,1,0.5277,0.385186,"[딥러닝을 이용한 통합형 취업사진 생성 앱 개발]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)"
42,2021,컴퓨터학,602287659,이창노,1,0.4998,0.36481399999999997,"[딥러닝 전이학습의 가능성 검토: 부동산 분야를 사례로]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)"
43,2021,컴퓨터학,572919418,문귀성,2,0.4868,0.7851859999999999,"[3D GPR 탐사 데이터와 심층 합성곱 신경망을 이용한 지하 관로 자동 탐색 시스템]
   └ 학회: 한국컴퓨터정보학회 (IF: 0.62)
--------------------------------
[SKU-Net: Improved U-Net using Selective Kernel Convolution for Retinal Vessel Segmentation]
   └ 학회: 한국컴퓨터정보학회 (IF: 0.62)"
44,2021,컴퓨터학,321345875,Hye-jin Kim,4,0.4828,0.7787040000000001,"[Digital Transformation of Education Brought by COVID-19 Pandemic]
   └ 학회: 한국컴퓨터정보학회 (IF: 0.62)
--------------------------------
[An Improved Recommendation Algorithm Based on Two-layer Attention Mechanism]
   └ 학회: 한국컴퓨터정보학회 (IF: 0.62)
--------------------------------
[Research on the Detection of Image Tampering]
   └ 학회: 한국컴퓨터정보학회 (IF: 0.62)
--------------------------------
[Travel mode classification method based on travel track information]
   └ 학회: 한국컴퓨터정보학회 (IF: 0.62)"
45,2021,컴퓨터학,961435439,박정은,1,0.4795,0.35,"[심층 합성곱 신경망을 사용한 인스타그램 위조품 판매 게시물 탐지]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)"
46,2021,컴퓨터학,688239823,김하영,1,0.4795,0.35,"[심층 합성곱 신경망을 사용한 인스타그램 위조품 판매 게시물 탐지]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)"
47,2021,컴퓨터학,331419868,이조영,1,0.4795,0.35,"[딥러닝 기반 도로위험객체 자동 인식 및 분류에 관한 연구]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)"
48,2021,컴퓨터학,770998486,황중수,1,0.4795,0.35,"[딥러닝 기반 멀티모달 정보 분석을 활용한 라이브커머스 영상 요약 기법]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)"
49,2021,컴퓨터학,575909429,조영선,1,0.4795,0.35,"[딥러닝 기반 멀티모달 정보 분석을 활용한 라이브커머스 영상 요약 기법]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)"
50,2021,컴퓨터학,888840893,박상훈,1,0.4795,0.35,"[딥러닝 기반 멀티모달 정보 분석을 활용한 라이브커머스 영상 요약 기법]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)"
51,2021,컴퓨터학,318356787,이현기,1,0.4795,0.35,"[딥러닝 기반 멀티모달 정보 분석을 활용한 라이브커머스 영상 요약 기법]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)"
52,2021,컴퓨터학,270074355,손종수,1,0.4795,0.35,"[딥러닝 기반 멀티모달 정보 분석을 활용한 라이브커머스 영상 요약 기법]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)"
53,2021,컴퓨터학,240993957,신초별,1,0.4795,0.35,"[텍스트 트랜스포머 모델에서 어텐션 맵을 이용한 경사도 기반 화이트 박스 적대적 예제 생성 방안]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)"
54,2021,컴퓨터학,471856615,전형주,1,0.4795,0.35,"[GLOW 기반 에지 탐지 기법]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)"
55,2021,컴퓨터학,968982901,정순철,1,0.4795,0.35,"[GLOW 기반 에지 탐지 기법]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)"
56,2021,컴퓨터학,548008825,최윤석,1,0.4795,0.35,"[GLOW 기반 에지 탐지 기법]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)"
57,2021,컴퓨터학,594943641,김재우,1,0.4795,0.35,"[GLOW 기반 에지 탐지 기법]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)"
58,2021,컴퓨터학,498977093,김진서,1,0.4795,0.35,"[GLOW 기반 에지 탐지 기법]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)"
59,2021,컴퓨터학,685306423,김기현,1,0.4795,0.35,"[YOLOv4와 라즈베리파이 기반 쓰레기 분리배출 자동화 시스템]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)"
60,2021,컴퓨터학,653064404,유호연,1,0.4795,0.35,"[YOLOv4와 라즈베리파이 기반 쓰레기 분리배출 자동화 시스템]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)"
61,2021,컴퓨터학,210764565,이효진,1,0.4795,0.35,"[YOLOv4와 라즈베리파이 기반 쓰레기 분리배출 자동화 시스템]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)"
62,2021,컴퓨터학,733920010,변혜원,1,0.4795,0.35,"[YOLOv4와 라즈베리파이 기반 쓰레기 분리배출 자동화 시스템]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)"
63,2021,컴퓨터학,731482448,이나경,1,0.476,0.35,"[CNN기반 상품분류 딥러닝모델을 위한 학습데이터 영향 실증 분석]
   └ 학회: 한국전자거래학회 (IF: 1.36)"
64,2021,컴퓨터학,821079076,김주연,1,0.476,0.35,"[CNN기반 상품분류 딥러닝모델을 위한 학습데이터 영향 실증 분석]
   └ 학회: 한국전자거래학회 (IF: 1.36)"
65,2021,컴퓨터학,478903021,심준호,1,0.476,0.35,"[CNN기반 상품분류 딥러닝모델을 위한 학습데이터 영향 실증 분석]
   └ 학회: 한국전자거래학회 (IF: 1.36)"
66,2021,컴퓨터학,264256,김한준,2,0.4609,0.338889,"[인접성 벡터를 이용한 트리플 지식 그래프의 임베딩 모델 개선]
   └ 학회: 한국전자거래학회 (IF: 1.36)
--------------------------------
[공간 정보를 가지는 데이터셋의 준자동 융합 기법]
   └ 학회: 한국전자거래학회 (IF: 1.36)"
67,2021,컴퓨터학,1841449,강송희,1,0.4546,0.33425900000000003,"[머신러닝 혁신 특성과 니치의 탄생: 한국 스타트업 사례를 중심으로]
   └ 학회: 한국전자거래학회 (IF: 1.36)"
68,2021,컴퓨터학,333052960,진성민,1,0.4546,0.33425900000000003,"[머신러닝 혁신 특성과 니치의 탄생: 한국 스타트업 사례를 중심으로]
   └ 학회: 한국전자거래학회 (IF: 1.36)"
69,2021,컴퓨터학,317909708,백필호,1,0.4546,0.33425900000000003,"[머신러닝 혁신 특성과 니치의 탄생: 한국 스타트업 사례를 중심으로]
   └ 학회: 한국전자거래학회 (IF: 1.36)"
70,2021,컴퓨터학,905262820,박정흠,6,0.4492,0.554625,"[메모리 아티팩트 기반의 공격 기술 탐지 규칙 정규화 및 활용 방안]
   └ 학회: 한국디지털포렌식학회 (IF: 0.81)
--------------------------------
[Windows 10 내의 hiberfil.sys 파일에 대한 포렌식 활용 방안]
   └ 학회: 한국디지털포렌식학회 (IF: 0.81)
--------------------------------
[Microsoft Office 진단 로그 분석 및 포렌식 활용 방안]
   └ 학회: 한국디지털포렌식학회 (IF: 0.81)
--------------------------------
[Windows Event Trace Log 포렌식 해석 및 활용]
   └ 학회: 한국디지털포렌식학회 (IF: 0.81)
--------------------------------
[중국산(XINUO XF-1069) GPS 플로터에 대한 포렌식 기법 연구]
   └ 학회: 한국디지털포렌식학회 (IF: 0.81)
--------------------------------
[안드로이드 UsageStats의 포렌식 활용 방안]
   └ 학회: 한국디지털포렌식학회 (IF: 0.81)"
71,2021,컴퓨터학,350393427,김우진,2,0.434,0.7,"[Automatic Anatomical Classification Model of Esophagogastroduodenoscopy Images Using Deep Convolutional Neural Networks for Guiding Endoscopic Photodocumentation]
   └ 학회: 한국컴퓨터정보학회 (IF: 0.62)
--------------------------------
[딥러닝을 이용한 폐 기능 검사지의 정형화]
   └ 학회: 한국컴퓨터정보학회 (IF: 0.62)"
72,2021,컴퓨터학,338888023,Muhammad Firoz Mridha,2,0.4288,0.312963,"[Application TadGAN to Detect Collective Anomaly in Power Usage Data]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)
--------------------------------
[Optimizing Energy Consumption Prediction Models using Genetic Algorithms]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)"
73,2021,컴퓨터학,288271114,금영정,2,0.4244,0.31203499999999995,"[용어 확장을 통한 핀테크 기술 적용가능 산업의 탐색 : 네트워크 분석 및 토픽 모델링 접근]
   └ 학회: 한국전자거래학회 (IF: 1.36)
--------------------------------
[머신러닝과 감성분석을 활용한 고객 리뷰 기반 항공 서비스 품질 평가]
   └ 학회: 한국전자거래학회 (IF: 1.36)"
74,2021,컴퓨터학,760494814,이수현,1,0.3915,0.483333,"[딥 러닝을 이용한 문서 스캔 이미지 탐색 기술]
   └ 학회: 한국디지털포렌식학회 (IF: 0.81)"
75,2021,컴퓨터학,846971750,Yoo-Jin Moon,3,0.3766,0.607408,"[Analysis for Daily Food Delivery & Consumption Trends in the Post-Covid-19 Era through Big Data]
   └ 학회: 한국컴퓨터정보학회 (IF: 0.62)
--------------------------------
[Quantitative Analysis for Win/Loss Prediction of ‘League of Legends’ Utilizing the Deep Neural Network System through Big Data]
   └ 학회: 한국컴퓨터정보학회 (IF: 0.62)
--------------------------------
[Design and Implementation of the Prevention System for Side Effects of Polypharmacy Components Utilizing Data Queuing Algorithm]
   └ 학회: 한국컴퓨터정보학회 (IF: 0.62)"
76,2021,컴퓨터학,713180748,Junchurl Yoon,2,0.3717,0.271296,"[Non-Fungible Token Infrastructure based Load Forecasting Learning Model]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)
--------------------------------
[Methods of Generating Time Series Image for detecting Anomalies in Time Series data]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)"
77,2021,컴퓨터학,896676395,Tai-Won Um,2,0.3717,0.271296,"[Non-Fungible Token Infrastructure based Load Forecasting Learning Model]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)
--------------------------------
[Methods of Generating Time Series Image for detecting Anomalies in Time Series data]
   └ 학회: 한국디지털콘텐츠학회 (IF: 1.37)"
78,2021,컴퓨터학,950522215,조새롬,1,0.3526,0.259259,"[인접성 벡터를 이용한 트리플 지식 그래프의 임베딩 모델 개선]
   └ 학회: 한국전자거래학회 (IF: 1.36)"
