Rank,Year,Class_Name,Author_ID,Author_Name,Total_Papers,Final_Score,Raw_Trend_Score,Paper_List_Details
1,2021,전기전자공학,817996402,장종욱,3,0.4768,0.9536399999999998,"한국정보통신학회 (NODE10525113, IF: 0.5)
한국정보통신학회 (NODE10818505, IF: 0.5)
한국정보통신학회 (NODE10596373, IF: 0.5)"
2,2021,전기전자공학,647870475,남충현,3,0.4393,0.878585,"한국정보통신학회 (NODE10525092, IF: 0.5)
한국정보통신학회 (NODE10818474, IF: 0.5)
한국정보통신학회 (NODE10672582, IF: 0.5)"
3,2021,전기전자공학,641936357,장경식,3,0.4393,0.878585,"한국정보통신학회 (NODE10525092, IF: 0.5)
한국정보통신학회 (NODE10818474, IF: 0.5)
한국정보통신학회 (NODE10672582, IF: 0.5)"
4,2021,전기전자공학,544761986,정회경,12,0.3849,0.7698659999999999,"한국정보통신학회 (NODE10542868, IF: 0.5)
한국정보통신학회 (NODE10542870, IF: 0.5)
한국정보통신학회 (NODE10584569, IF: 0.5)
한국정보통신학회 (NODE10584571, IF: 0.5)
한국정보통신학회 (NODE10552666, IF: 0.5)
한국정보통신학회 (NODE10560848, IF: 0.5)
한국정보통신학회 (NODE10619531, IF: 0.5)
한국정보통신학회 (NODE10818477, IF: 0.5)
한국정보통신학회 (NODE10572994, IF: 0.5)
한국정보통신학회 (NODE10672578, IF: 0.5)
한국정보통신학회 (NODE10672603, IF: 0.5)
한국정보통신학회 (NODE10537525, IF: 0.5)"
5,2021,전기전자공학,350968683,박대우,5,0.3485,0.985652,"한국통신학회 (NODE10605158, IF: 0.3)
한국통신학회 (NODE10665634, IF: 0.3)
한국통신학회 (NODE10665641, IF: 0.3)
한국정보통신학회 (NODE10537505, IF: 0.5)
한국통신학회 (NODE10617411, IF: 0.3)"
6,2021,전기전자공학,767043367,강대성,7,0.3482,0.6964679999999999,"한국정보기술학회 (NODE10606922, IF: 0.5)
한국정보기술학회 (NODE10594608, IF: 0.5)
한국정보기술학회 (NODE10531527, IF: 0.5)
한국정보기술학회 (NODE10531528, IF: 0.5)
한국정보기술학회 (NODE10583730, IF: 0.5)
한국정보기술학회 (NODE10618242, IF: 0.5)
한국정보기술학회 (NODE10524262, IF: 0.5)"
7,2021,전기전자공학,810396930,최동규,2,0.3267,0.6534199999999999,"한국정보통신학회 (NODE10525113, IF: 0.5)
한국정보통신학회 (NODE10818505, IF: 0.5)"
8,2021,전기전자공학,698927343,신성윤,19,0.3146,0.62914,"한국정보통신학회 (NODE10525096, IF: 0.5)
한국정보통신학회 (NODE10525097, IF: 0.5)
한국정보통신학회 (NODE10525097, IF: 0.5)
한국정보통신학회 (NODE10542853, IF: 0.5)
한국정보통신학회 (NODE10542853, IF: 0.5)
한국정보통신학회 (NODE10542853, IF: 0.5)
한국정보통신학회 (NODE10584575, IF: 0.5)
한국정보통신학회 (NODE10552667, IF: 0.5)
한국정보통신학회 (NODE10818473, IF: 0.5)
한국정보통신학회 (NODE10818473, IF: 0.5)
한국정보통신학회 (NODE10672585, IF: 0.5)
한국정보통신학회 (NODE10596377, IF: 0.5)
한국정보통신학회 (NODE10596377, IF: 0.5)
한국정보통신학회JICCE (NODE11226554, IF: 0.5)
한국정보통신학회JICCE (NODE11226572, IF: 0.5)
한국정보통신학회 (NODE10537509, IF: 0.5)
한국정보통신학회 (NODE10537513, IF: 0.5)
한국정보통신학회 (NODE10537513, IF: 0.5)
한국정보통신학회 (NODE10608051, IF: 0.5)"
9,2021,전기전자공학,361008069,장설봉,2,0.3065,0.5894029999999999,"한국지능시스템학회 (NODE10595417, IF: 0.52)
한국지능시스템학회 (NODE10534337, IF: 0.52)"
10,2021,전기전자공학,316214304,김혜원,2,0.3065,0.5894029999999999,"한국지능시스템학회 (NODE10595417, IF: 0.52)
한국지능시스템학회 (NODE10534337, IF: 0.52)"
11,2021,전기전자공학,361517629,김용수,2,0.3065,0.5894029999999999,"한국지능시스템학회 (NODE10595417, IF: 0.52)
한국지능시스템학회 (NODE10534337, IF: 0.52)"
12,2021,전기전자공학,629550434,장성진,2,0.3002,0.6004399999999999,"한국정보통신학회 (NODE10525113, IF: 0.5)
한국정보통신학회 (NODE10596373, IF: 0.5)"
13,2021,전기전자공학,441434574,김덕수,3,0.2977,0.350442,"제어로봇시스템학회 (NODE10561229, IF: 0.89)
제어로봇시스템학회 (NODE10586063, IF: 0.89)
한국정보기술학회 (NODE10548424, IF: 0.5)"
14,2021,전기전자공학,721524,조성원,3,0.2887,0.555186,"한국지능시스템학회 (NODE10820191, IF: 0.52)
한국멀티미디어학회 (NODE10895094, IF: 0.64)
한국지능시스템학회 (NODE10619773, IF: 0.52)"
15,2021,전기전자공학,366216691,오하영,10,0.287,0.5739489999999999,"한국정보통신학회 (NODE10525087, IF: 0.5)
한국정보통신학회 (NODE10542847, IF: 0.5)
한국정보통신학회 (NODE10552660, IF: 0.5)
한국정보통신학회 (NODE10619526, IF: 0.5)
한국정보통신학회 (NODE10818467, IF: 0.5)
한국정보통신학회 (NODE10818468, IF: 0.5)
한국정보통신학회 (NODE10572989, IF: 0.5)
한국정보통신학회 (NODE10596371, IF: 0.5)
한국정보통신학회 (NODE10537504, IF: 0.5)
한국정보통신학회 (NODE10619525, IF: 0.5)"
16,2021,전기전자공학,301496699,이준재,3,0.2861,0.44701899999999994,"한국멀티미디어학회 (NODE10585011, IF: 0.64)
한국멀티미디어학회 (NODE10541270, IF: 0.64)
한국멀티미디어학회 (NODE10596762, IF: 0.64)"
17,2021,전기전자공학,537861780,강상길,2,0.285,0.5480119999999999,"한국지능시스템학회 (NODE10820194, IF: 0.52)
한국지능시스템학회 (NODE10534338, IF: 0.52)"
18,2021,전기전자공학,888099403,김대건,2,0.2795,0.31401799999999996,"제어로봇시스템학회 (NODE10561229, IF: 0.89)
제어로봇시스템학회 (NODE10586063, IF: 0.89)"
19,2021,전기전자공학,775277327,이석환,7,0.278,0.43432499999999996,"한국멀티미디어학회 (NODE10549199, IF: 0.64)
한국멀티미디어학회 (NODE10549200, IF: 0.64)
한국멀티미디어학회 (NODE10560710, IF: 0.64)
한국멀티미디어학회 (NODE10621823, IF: 0.64)
한국멀티미디어학회 (NODE10572344, IF: 0.64)
한국멀티미디어학회 (NODE10596763, IF: 0.64)
한국멀티미디어학회 (NODE10596768, IF: 0.64)"
20,2021,전기전자공학,991149216,권기룡,5,0.278,0.43432499999999996,"한국멀티미디어학회 (NODE10549199, IF: 0.64)
한국멀티미디어학회 (NODE10621823, IF: 0.64)
한국멀티미디어학회 (NODE10572344, IF: 0.64)
한국멀티미디어학회 (NODE10596763, IF: 0.64)
한국멀티미디어학회 (NODE10596768, IF: 0.64)"
21,2021,전기전자공학,411766334,한현규,3,0.2775,0.31181,"제어로봇시스템학회 (NODE10586053, IF: 0.89)
제어로봇시스템학회 (NODE10586061, IF: 0.89)
제어로봇시스템학회 (NODE10586063, IF: 0.89)"
