Rank,Year,Class_Name,Author_ID,Author_Name,Total_Papers,Final_Score,Raw_Trend_Score,Paper_List_Details
1,2021,기타 공학,928266094,권경주,2,0.1236,0.118882,"대한교통학회 (NODE10569255, IF: 1.04)
대한교통학회 (NODE10552777, IF: 1.04)"
2,2021,기타 공학,736383727,박준영,2,0.1236,0.118882,"대한교통학회 (NODE10569255, IF: 1.04)
대한교통학회 (NODE10552777, IF: 1.04)"
3,2021,기타 공학,616911213,이현석,2,0.1236,0.118882,"대한교통학회 (NODE10569255, IF: 1.04)
대한교통학회 (NODE10552777, IF: 1.04)"
4,2021,기타 공학,448212332,김정화,2,0.1127,0.10839399999999999,"대한교통학회 (NODE10818563, IF: 1.04)
대한교통학회 (NODE10622132, IF: 1.04)"
5,2021,기타 공학,320499990,곽현준,1,0.1091,0.104896,"대한교통학회 (NODE10552777, IF: 1.04)"
6,2021,기타 공학,5494330,김주영,5,0.0936,0.11538599999999999,"대한교통학회 (NODE10569252, IF: 1.04)
대한교통학회 (NODE10569256, IF: 1.04)
대한교통학회 (NODE10604514, IF: 1.04)
대한교통학회 (NODE10818567, IF: 1.04)
한국철도학회 (NODE10528010, IF: 0.41)"
7,2021,기타 공학,117686565,김진태,3,0.0909,0.087413,"대한교통학회 (NODE10569245, IF: 1.04)
대한교통학회 (NODE10596830, IF: 1.04)
대한교통학회 (NODE10596831, IF: 1.04)"
8,2021,기타 공학,898650056,김주빈,2,0.0909,0.087413,"대한교통학회 (NODE10569245, IF: 1.04)
대한교통학회 (NODE10596831, IF: 1.04)"
9,2021,기타 공학,607784827,김건욱,1,0.0873,0.08391799999999999,"대한교통학회 (NODE10818563, IF: 1.04)"
10,2021,기타 공학,877201284,김우진,1,0.0873,0.08391799999999999,"대한교통학회 (NODE10818563, IF: 1.04)"
11,2021,기타 공학,617869934,이승현,1,0.0873,0.08391799999999999,"대한교통학회 (NODE10818563, IF: 1.04)"
12,2021,기타 공학,332233035,진장원,3,0.0863,0.10839299999999999,"대한교통학회 (NODE11026122, IF: 1.04)
대한교통학회 (NODE10818567, IF: 1.04)
한국철도학회 (NODE10528010, IF: 0.41)"
13,2021,기타 공학,302589652,오철,6,0.0836,0.08041999999999999,"대한교통학회 (NODE10569248, IF: 1.04)
대한교통학회 (NODE10535823, IF: 1.04)
대한교통학회 (NODE10673728, IF: 1.04)
대한교통학회 (NODE10673735, IF: 1.04)
대한교통학회 (NODE10818568, IF: 1.04)
대한교통학회 (NODE10818569, IF: 1.04)"
14,2021,기타 공학,250760887,이은탁,2,0.0727,0.069931,"대한교통학회 (NODE10596825, IF: 1.04)
대한교통학회 (NODE10535827, IF: 1.04)"
15,2021,기타 공학,188299007,고상현,1,0.0727,0.069931,"대한교통학회 (NODE10622124, IF: 1.04)"
16,2021,기타 공학,146293560,이동우,1,0.0727,0.069931,"대한교통학회 (NODE10622124, IF: 1.04)"
17,2021,기타 공학,510533244,정헌영,1,0.0727,0.069931,"대한교통학회 (NODE10622124, IF: 1.04)"
18,2021,기타 공학,336204497,이성희,1,0.0691,0.066435,"대한교통학회 (NODE10818567, IF: 1.04)"
19,2021,기타 공학,1987610,서경수,2,0.0616,0.15035,"한국철도학회 (NODE10528004, IF: 0.41)
한국철도학회 (NODE10535028, IF: 0.41)"
20,2021,기타 공학,520645563,한현수,2,0.0616,0.15035,"한국철도학회 (NODE10528004, IF: 0.41)
한국철도학회 (NODE10535028, IF: 0.41)"
21,2021,기타 공학,633494355,김형준,2,0.0582,0.055945,"대한교통학회 (NODE10818570, IF: 1.04)
대한교통학회 (NODE10535828, IF: 1.04)"
22,2021,기타 공학,546344170,박제진,2,0.0582,0.055945,"대한교통학회 (NODE10818570, IF: 1.04)
대한교통학회 (NODE10535828, IF: 1.04)"
23,2021,기타 공학,474240256,추상호,2,0.0582,0.055944999999999995,"대한교통학회 (NODE10622130, IF: 1.04)
대한교통학회 (NODE10622133, IF: 1.04)"
24,2021,기타 공학,153935780,이영란,1,0.0582,0.05594400000000001,"대한교통학회 (NODE10569245, IF: 1.04)"
25,2021,기타 공학,650356713,김정태,4,0.0516,0.125874,"한국철도학회 (NODE10586126, IF: 0.41)
한국철도학회 (NODE10561623, IF: 0.41)
한국철도학회 (NODE10528009, IF: 0.41)
한국철도학회 (NODE10556701, IF: 0.41)"
26,2021,기타 공학,145163146,고경준,4,0.0516,0.125874,"한국철도학회 (NODE10586126, IF: 0.41)
한국철도학회 (NODE10561624, IF: 0.41)
한국철도학회 (NODE10528009, IF: 0.41)
한국철도학회 (NODE10556701, IF: 0.41)"
